Dec 18 19:59:16 test kernel: [19292.145911] [TRACE_KVM] Buffer & to_replay created
Dec 18 19:59:16 test kernel: [19292.145945] [HAVFUZZ] Opened
Dec 18 19:59:48 test kernel: [19323.758642] [TRACE_KVM] The trarget vcpu is 3
Dec 18 19:59:48 test kernel: [19323.827687] [Trace KVM] Buffer reset
Dec 18 19:59:48 test kernel: [19323.827693] [TRACE_KVM] Buffer size changed
Dec 18 19:59:48 test kernel: [19323.827702] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 19:59:48 test kernel: [19323.827704] [TRACE_KVM] gran exit set to 0.
Dec 18 19:59:48 test kernel: [19323.827706] [TRACE_KVM] Control_execution set to 1.
Dec 18 19:59:48 test kernel: [19323.827707] [TRACE_KVM] tracing enabled
Dec 18 19:59:48 test kernel: [19323.878158] 0, L1: 1.
Dec 18 19:59:48 test kernel: [19323.878423] 1, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894516] 2, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894547] 3, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894573] 4, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894597] 5, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894629] 6, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894830] 7, L1: 1.
Dec 18 19:59:48 test kernel: [19323.894867] 8, L1: 1.
Dec 18 19:59:48 test kernel: [19323.895049] 9, L1: 1.
Dec 18 19:59:48 test kernel: [19323.895478] 10, L1: 1.
Dec 18 19:59:48 test kernel: [19323.898499] 11, L1: 1.
Dec 18 19:59:48 test kernel: [19323.899774] 12, L1: 1.
Dec 18 19:59:48 test kernel: [19323.900632] 13, L1: 1.
Dec 18 19:59:48 test kernel: [19323.901514] 14, L1: 1.
Dec 18 19:59:48 test kernel: [19323.909516] 15, L1: 1.
Dec 18 19:59:48 test kernel: [19323.911274] 16, L1: 1.
Dec 18 19:59:48 test kernel: [19323.960611] 17, L1: 1.
Dec 18 19:59:48 test kernel: [19323.962333] 18, L1: 1.
Dec 18 19:59:48 test kernel: [19323.992725] 19, L1: 1.
Dec 18 19:59:48 test kernel: [19323.992962] 20, L1: 1.
Dec 18 19:59:48 test kernel: [19323.993087] 21, L1: 1.
Dec 18 19:59:48 test kernel: [19324.040108] 22, L1: 1.
Dec 18 19:59:48 test kernel: [19324.040906] 23, L1: 1.
Dec 18 19:59:48 test kernel: [19324.065923] 24, L1: 1.
Dec 18 19:59:48 test kernel: [19324.092605] 25, L1: 1.
Dec 18 19:59:48 test kernel: [19324.092664] 26, L1: 1.
Dec 18 19:59:48 test kernel: [19324.115090] 27, L1: 1.
Dec 18 19:59:48 test kernel: [19324.132001] 28, L1: 1.
Dec 18 19:59:48 test kernel: [19324.140644] 29, L1: 1.
Dec 18 19:59:48 test kernel: [19324.157963] 30, L1: 1.
Dec 18 19:59:48 test kernel: [19324.204604] 31, L1: 1.
Dec 18 19:59:48 test kernel: [19324.205277] 32, L1: 1.
Dec 18 19:59:48 test kernel: [19324.206631] 33, L1: 1.
Dec 18 19:59:49 test kernel: [19324.292724] 34, L1: 1.
Dec 18 19:59:49 test kernel: [19324.301045] 35, L1: 1.
Dec 18 19:59:49 test kernel: [19324.301415] 36, L1: 1.
Dec 18 19:59:49 test kernel: [19324.301742] 37, L1: 1.
Dec 18 19:59:49 test kernel: [19324.316609] 38, L1: 1.
Dec 18 19:59:49 test kernel: [19324.316773] 39, L1: 1.
Dec 18 19:59:49 test kernel: [19324.316861] 40, L1: 1.
Dec 18 19:59:49 test kernel: [19324.321896] 41, L1: 1.
Dec 18 19:59:49 test kernel: [19324.496277] 42, L1: 1.
Dec 18 19:59:49 test kernel: [19324.496350] 43, L1: 1.
Dec 18 19:59:49 test kernel: [19324.501914] 44, L1: 1.
Dec 18 19:59:49 test kernel: [19324.502108] 45, L1: 1.
Dec 18 19:59:49 test kernel: [19324.503929] 46, L1: 1.
Dec 18 19:59:49 test kernel: [19324.504403] 47, L1: 1.
Dec 18 19:59:49 test kernel: [19324.504655] 48, L1: 1.
