Dec 18 15:13:02 test kernel: [ 2118.110410] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:13:02 test kernel: [ 2118.110445] [HAVFUZZ] Opened
Dec 18 15:13:32 test kernel: [ 2148.041684] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:13:32 test kernel: [ 2148.111955] [Trace KVM] Buffer reset
Dec 18 15:13:32 test kernel: [ 2148.111964] [TRACE_KVM] Buffer size changed
Dec 18 15:13:32 test kernel: [ 2148.111972] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:13:32 test kernel: [ 2148.111975] [TRACE_KVM] gran exit set to 0.
Dec 18 15:13:32 test kernel: [ 2148.111976] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:13:32 test kernel: [ 2148.111978] [TRACE_KVM] tracing enabled
Dec 18 15:13:32 test kernel: [ 2148.200436] 0, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.217137] 1, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265399] 2, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265438] 3, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265536] 4, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265566] 5, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265593] 6, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265621] 7, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265649] 8, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265940] 9, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265970] 10, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.265998] 11, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.266681] 12, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.267791] 13, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284275] 14, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284340] 15, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284370] 16, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284396] 17, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284421] 18, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284445] 19, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284469] 20, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.284494] 21, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.287605] 22, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.287634] 23, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.287659] 24, L1: 1.
Dec 18 15:13:33 test kernel: [ 2148.289376] 25, L1: 1.
