Dec 15 11:41:45 test kernel: [56142.550431] [TRACE_KVM] Buffer & to_replay created
Dec 15 11:41:45 test kernel: [56142.550467] [HAVFUZZ] Opened
Dec 15 11:42:16 test kernel: [56173.459111] [TRACE_KVM] The trarget vcpu is 3
Dec 15 11:42:16 test kernel: [56173.557645] [Trace KVM] Buffer reset
Dec 15 11:42:16 test kernel: [56173.557652] [TRACE_KVM] Buffer size changed
Dec 15 11:42:16 test kernel: [56173.557659] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 11:42:16 test kernel: [56173.557662] [TRACE_KVM] gran exit set to 0.
Dec 15 11:42:16 test kernel: [56173.557664] [TRACE_KVM] Control_execution set to 1.
Dec 15 11:42:16 test kernel: [56173.557666] [TRACE_KVM] tracing enabled
Dec 15 11:42:16 test kernel: [56173.558244] 0, L1: 1.
Dec 15 11:42:16 test kernel: [56173.587781] 1, L1: 1.
Dec 15 11:42:16 test kernel: [56173.596684] 2, L1: 1.
Dec 15 11:42:16 test kernel: [56173.596876] 3, L1: 1.
Dec 15 11:42:16 test kernel: [56173.626430] 4, L1: 1.
Dec 15 11:42:16 test kernel: [56173.710573] 5, L1: 1.
Dec 15 11:42:16 test kernel: [56173.710727] 6, L1: 1.
Dec 15 11:42:16 test kernel: [56173.721778] 7, L1: 1.
Dec 15 11:42:17 test kernel: [56174.223788] 8, L1: 1.
Dec 15 11:42:17 test kernel: [56174.244931] 9, L1: 1.
Dec 15 11:42:17 test kernel: [56174.261099] 10, L1: 1.
Dec 15 11:42:17 test kernel: [56174.265572] 11, L1: 1.
Dec 15 11:42:17 test kernel: [56174.332841] 12, L1: 1.
Dec 15 11:42:17 test kernel: [56174.333223] 13, L1: 1.
Dec 15 11:42:17 test kernel: [56174.333621] 14, L1: 1.
Dec 15 11:42:17 test kernel: [56174.364840] 15, L1: 1.
Dec 15 11:42:17 test kernel: [56174.365333] 16, L1: 1.
Dec 15 11:42:17 test kernel: [56174.396840] 17, L1: 1.
Dec 15 11:42:17 test kernel: [56174.423475] 18, L1: 1.
Dec 15 11:42:18 test kernel: [56175.249283] 19, L1: 1.
Dec 15 11:42:18 test kernel: [56175.250161] 20, L1: 1.
Dec 15 11:42:18 test kernel: [56175.251607] 21, L1: 1.
Dec 15 11:42:18 test kernel: [56175.256212] 22, L1: 1.
Dec 15 11:42:18 test kernel: [56175.257607] 23, L1: 1.
Dec 15 11:42:18 test kernel: [56175.289277] 24, L1: 1.
Dec 15 11:42:18 test kernel: [56175.289551] 25, L1: 1.
Dec 15 11:42:18 test kernel: [56175.289783] 26, L1: 1.
Dec 15 11:42:18 test kernel: [56175.290263] 27, L1: 1.
Dec 15 11:42:18 test kernel: [56175.291311] 28, L1: 1.
Dec 15 11:42:18 test kernel: [56175.291740] 29, L1: 1.
Dec 15 11:42:18 test kernel: [56175.291947] 30, L1: 1.
Dec 15 11:42:18 test kernel: [56175.298701] 31, L1: 1.
Dec 15 11:42:18 test kernel: [56175.327358] 32, L1: 1.
Dec 15 11:42:18 test kernel: [56175.327737] 33, L1: 1.
Dec 15 11:42:18 test kernel: [56175.327964] 34, L1: 1.
Dec 15 11:42:18 test kernel: [56175.329409] 35, L1: 1.
Dec 15 11:42:18 test kernel: [56175.334198] 36, L1: 1.
Dec 15 11:42:18 test kernel: [56175.335946] 37, L1: 1.
Dec 15 11:42:18 test kernel: [56175.337952] 38, L1: 1.
Dec 15 11:42:18 test kernel: [56175.338769] 39, L1: 1.
Dec 15 11:42:18 test kernel: [56175.340463] 40, L1: 1.
Dec 15 11:42:18 test kernel: [56175.340971] 41, L1: 1.
Dec 15 11:42:18 test kernel: [56175.341584] 42, L1: 1.
Dec 15 11:42:18 test kernel: [56175.354611] 43, L1: 1.
Dec 15 11:42:18 test kernel: [56175.355368] 44, L1: 1.
Dec 15 11:42:18 test kernel: [56175.356109] 45, L1: 1.
Dec 15 11:42:18 test kernel: [56175.357258] 46, L1: 1.
Dec 15 11:42:18 test kernel: [56175.361421] 47, L1: 1.
Dec 15 11:42:18 test kernel: [56175.362055] 48, L1: 1.
Dec 15 11:42:18 test kernel: [56175.362850] 49, L1: 1.
Dec 15 11:42:18 test kernel: [56175.372851] 50, L1: 1.
Dec 15 11:42:18 test kernel: [56175.384871] 51, L1: 1.
Dec 15 11:42:18 test kernel: [56175.424843] 52, L1: 1.
Dec 15 11:42:18 test kernel: [56175.426069] 53, L1: 1.
Dec 15 11:42:18 test kernel: [56175.445514] 54, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447303] 55, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447337] 56, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447364] 57, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447519] 58, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447618] 59, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447645] 60, L1: 1.
Dec 15 11:42:18 test kernel: [56175.447670] 61, L1: 1.
Dec 15 11:42:18 test kernel: [56175.448383] 62, L1: 1.
Dec 15 11:42:18 test kernel: [56175.448412] 63, L1: 1.
Dec 15 11:42:18 test kernel: [56175.448438] 64, L1: 1.
Dec 15 11:42:18 test kernel: [56175.463788] 65, L1: 1.
Dec 15 11:42:18 test kernel: [56175.465876] 66, L1: 1.
Dec 15 11:42:18 test kernel: [56175.467902] 67, L1: 1.
Dec 15 11:42:18 test kernel: [56175.476852] 68, L1: 1.
Dec 15 11:42:18 test kernel: [56175.476886] 69, L1: 1.
Dec 15 11:42:18 test kernel: [56175.476985] 70, L1: 1.
Dec 15 11:42:18 test kernel: [56175.477014] 71, L1: 1.
Dec 15 11:42:18 test kernel: [56175.477042] 72, L1: 1.
Dec 15 11:42:18 test kernel: [56175.477069] 73, L1: 1.
Dec 15 11:42:18 test kernel: [56175.478054] 74, L1: 1.
