Dec 18 16:45:31 test kernel: [ 7666.854802] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:45:31 test kernel: [ 7666.854837] [HAVFUZZ] Opened
Dec 18 16:46:02 test kernel: [ 7697.746996] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:46:02 test kernel: [ 7697.815442] [Trace KVM] Buffer reset
Dec 18 16:46:02 test kernel: [ 7697.815449] [TRACE_KVM] Buffer size changed
Dec 18 16:46:02 test kernel: [ 7697.815458] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:46:02 test kernel: [ 7697.815460] [TRACE_KVM] gran exit set to 0.
Dec 18 16:46:02 test kernel: [ 7697.815462] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:46:02 test kernel: [ 7697.815463] [TRACE_KVM] tracing enabled
Dec 18 16:46:02 test kernel: [ 7697.849102] 0, L1: 1.
Dec 18 16:46:02 test kernel: [ 7697.869611] 1, L1: 1.
Dec 18 16:46:02 test kernel: [ 7697.883942] 2, L1: 1.
Dec 18 16:46:02 test kernel: [ 7697.884448] 3, L1: 1.
Dec 18 16:46:02 test kernel: [ 7697.909283] 4, L1: 1.
Dec 18 16:46:02 test kernel: [ 7697.916611] 5, L1: 1.
Dec 18 16:46:02 test kernel: [ 7697.983615] 6, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.028604] 7, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.028738] 8, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.060612] 9, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.060997] 10, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.061105] 11, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.061135] 12, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.061162] 13, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.061189] 14, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.061215] 15, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.061242] 16, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.063067] 17, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.063097] 18, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.063125] 19, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.081915] 20, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.081948] 21, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.081977] 22, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082005] 23, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082033] 24, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082061] 25, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082090] 26, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082117] 27, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082146] 28, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082173] 29, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082202] 30, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082229] 31, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082258] 32, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082286] 33, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082315] 34, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082342] 35, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082371] 36, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082398] 37, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082427] 38, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082454] 39, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082483] 40, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082510] 41, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082539] 42, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082566] 43, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082595] 44, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082622] 45, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082651] 46, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082678] 47, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082707] 48, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082734] 49, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082763] 50, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.082790] 51, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.084340] 52, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.094545] 53, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.124604] 54, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.131494] 55, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.160603] 56, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.160932] 57, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.176252] 58, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.181523] 59, L1: 1.
Dec 18 16:46:02 test kernel: [ 7698.197924] 60, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.228894] 61, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.234619] 62, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.239733] 63, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.241067] 64, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.242499] 65, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.242867] 66, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.243865] 67, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.244803] 68, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.246256] 69, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.246501] 70, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.248314] 71, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.248828] 72, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.250519] 73, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.250612] 74, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.251052] 75, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.251245] 76, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.251952] 77, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.252843] 78, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.253583] 79, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.253612] 80, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.255515] 81, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.255555] 82, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.255653] 83, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.255683] 84, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.256093] 85, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.257042] 86, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.257075] 87, L1: 1.
Dec 18 16:46:03 test kernel: [ 7698.257100] 88, L1: 1.
