Dec 15 02:30:14 test kernel: [23051.660969] [TRACE_KVM] Buffer & to_replay created
Dec 15 02:30:14 test kernel: [23051.661004] [HAVFUZZ] Opened
Dec 15 02:30:46 test kernel: [23083.449475] [TRACE_KVM] The trarget vcpu is 3
Dec 15 02:30:46 test kernel: [23083.518840] [Trace KVM] Buffer reset
Dec 15 02:30:46 test kernel: [23083.518846] [TRACE_KVM] Buffer size changed
Dec 15 02:30:46 test kernel: [23083.518853] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 02:30:46 test kernel: [23083.518856] [TRACE_KVM] gran exit set to 0.
Dec 15 02:30:46 test kernel: [23083.518857] [TRACE_KVM] Control_execution set to 1.
Dec 15 02:30:46 test kernel: [23083.518859] [TRACE_KVM] tracing enabled
Dec 15 02:30:46 test kernel: [23083.585090] 0, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587416] 1, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587457] 2, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587485] 3, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587509] 4, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587532] 5, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587559] 6, L1: 1.
Dec 15 02:30:46 test kernel: [23083.587584] 7, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591473] 8, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591504] 9, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591531] 10, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591648] 11, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591676] 12, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591704] 13, L1: 1.
Dec 15 02:30:46 test kernel: [23083.591731] 14, L1: 1.
Dec 15 02:30:46 test kernel: [23083.652843] 15, L1: 1.
Dec 15 02:30:46 test kernel: [23083.669848] 16, L1: 1.
Dec 15 02:30:46 test kernel: [23083.680904] 17, L1: 1.
Dec 15 02:30:46 test kernel: [23083.756566] 18, L1: 1.
