Dec 18 19:58:05 test kernel: [19221.090822] [TRACE_KVM] Buffer & to_replay created
Dec 18 19:58:05 test kernel: [19221.090856] [HAVFUZZ] Opened
Dec 18 19:58:38 test kernel: [19254.211389] [TRACE_KVM] The trarget vcpu is 3
Dec 18 19:58:39 test kernel: [19254.281040] [Trace KVM] Buffer reset
Dec 18 19:58:39 test kernel: [19254.281045] [TRACE_KVM] Buffer size changed
Dec 18 19:58:39 test kernel: [19254.281052] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 19:58:39 test kernel: [19254.281054] [TRACE_KVM] gran exit set to 0.
Dec 18 19:58:39 test kernel: [19254.281055] [TRACE_KVM] Control_execution set to 1.
Dec 18 19:58:39 test kernel: [19254.281057] [TRACE_KVM] tracing enabled
Dec 18 19:58:39 test kernel: [19254.300618] 0, L1: 1.
Dec 18 19:58:39 test kernel: [19254.300905] 1, L1: 1.
Dec 18 19:58:39 test kernel: [19254.301939] 2, L1: 1.
Dec 18 19:58:39 test kernel: [19254.302617] 3, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329158] 4, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329190] 5, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329218] 6, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329242] 7, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329268] 8, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329293] 9, L1: 1.
Dec 18 19:58:39 test kernel: [19254.329319] 10, L1: 1.
Dec 18 19:58:39 test kernel: [19254.332710] 11, L1: 1.
Dec 18 19:58:39 test kernel: [19254.333972] 12, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336231] 13, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336259] 14, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336286] 15, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336406] 16, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336431] 17, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336459] 18, L1: 1.
Dec 18 19:58:39 test kernel: [19254.336484] 19, L1: 1.
Dec 18 19:58:39 test kernel: [19254.352616] 20, L1: 1.
