Dec 15 13:30:16 test kernel: [62653.250265] [TRACE_KVM] Buffer & to_replay created
Dec 15 13:30:16 test kernel: [62653.250301] [HAVFUZZ] Opened
Dec 15 13:31:00 test kernel: [62697.806599] [TRACE_KVM] The trarget vcpu is 3
Dec 15 13:31:00 test kernel: [62697.876023] [Trace KVM] Buffer reset
Dec 15 13:31:00 test kernel: [62697.876030] [TRACE_KVM] Buffer size changed
Dec 15 13:31:00 test kernel: [62697.876036] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 13:31:00 test kernel: [62697.876038] [TRACE_KVM] gran exit set to 0.
Dec 15 13:31:00 test kernel: [62697.876040] [TRACE_KVM] Control_execution set to 1.
Dec 15 13:31:00 test kernel: [62697.876041] [TRACE_KVM] tracing enabled
Dec 15 13:31:00 test kernel: [62697.884148] 0, L1: 1.
Dec 15 13:31:00 test kernel: [62697.884806] 1, L1: 1.
Dec 15 13:31:00 test kernel: [62697.885039] 2, L1: 1.
Dec 15 13:31:00 test kernel: [62697.928847] 3, L1: 1.
Dec 15 13:31:00 test kernel: [62697.929492] 4, L1: 1.
Dec 15 13:31:00 test kernel: [62697.929561] 5, L1: 1.
Dec 15 13:31:00 test kernel: [62697.930105] 6, L1: 1.
Dec 15 13:31:00 test kernel: [62697.931715] 7, L1: 1.
Dec 15 13:31:00 test kernel: [62697.947892] 8, L1: 1.
Dec 15 13:31:00 test kernel: [62697.952861] 9, L1: 1.
Dec 15 13:31:01 test kernel: [62697.997155] 10, L1: 1.
Dec 15 13:31:01 test kernel: [62698.869149] 11, L1: 1.
Dec 15 13:31:01 test kernel: [62698.881003] 12, L1: 1.
Dec 15 13:31:01 test kernel: [62698.918217] 13, L1: 1.
Dec 15 13:31:01 test kernel: [62698.924494] 14, L1: 1.
Dec 15 13:31:02 test kernel: [62698.959101] 15, L1: 1.
Dec 15 13:31:02 test kernel: [62698.969189] 16, L1: 1.
Dec 15 13:31:02 test kernel: [62698.969740] 17, L1: 1.
Dec 15 13:31:02 test kernel: [62698.997384] 18, L1: 1.
Dec 15 13:31:02 test kernel: [62698.997624] 19, L1: 1.
Dec 15 13:31:02 test kernel: [62698.998122] 20, L1: 1.
Dec 15 13:31:02 test kernel: [62699.013047] 21, L1: 1.
Dec 15 13:31:02 test kernel: [62699.013358] 22, L1: 1.
Dec 15 13:31:02 test kernel: [62699.018440] 23, L1: 1.
Dec 15 13:31:02 test kernel: [62699.018784] 24, L1: 1.
Dec 15 13:31:02 test kernel: [62699.019169] 25, L1: 1.
Dec 15 13:31:02 test kernel: [62699.019990] 26, L1: 1.
Dec 15 13:31:02 test kernel: [62699.021175] 27, L1: 1.
Dec 15 13:31:02 test kernel: [62699.400846] 28, L1: 1.
Dec 15 13:31:02 test kernel: [62699.415446] 29, L1: 1.
Dec 15 13:31:02 test kernel: [62699.448846] 30, L1: 1.
Dec 15 13:31:02 test kernel: [62699.478385] 31, L1: 1.
Dec 15 13:31:02 test kernel: [62699.478866] 32, L1: 1.
Dec 15 13:31:02 test kernel: [62699.499686] 33, L1: 1.
Dec 15 13:31:02 test kernel: [62699.499772] 34, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504387] 35, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504423] 36, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504535] 37, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504563] 38, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504589] 39, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504616] 40, L1: 1.
Dec 15 13:31:02 test kernel: [62699.504641] 41, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505072] 42, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505116] 43, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505143] 44, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505336] 45, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505379] 46, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505418] 47, L1: 1.
Dec 15 13:31:02 test kernel: [62699.505627] 48, L1: 1.
Dec 15 13:31:02 test kernel: [62699.507339] 49, L1: 1.
Dec 15 13:31:02 test kernel: [62699.507851] 50, L1: 1.
Dec 15 13:31:02 test kernel: [62699.507978] 51, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577156] 52, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577190] 53, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577219] 54, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577244] 55, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577270] 56, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577296] 57, L1: 1.
Dec 15 13:31:02 test kernel: [62699.577322] 58, L1: 1.
Dec 15 13:31:02 test kernel: [62699.579062] 59, L1: 1.
Dec 15 13:31:02 test kernel: [62699.579213] 60, L1: 1.
Dec 15 13:31:02 test kernel: [62699.579242] 61, L1: 1.
Dec 15 13:31:02 test kernel: [62699.579605] 62, L1: 1.
Dec 15 13:31:02 test kernel: [62699.580806] 63, L1: 1.
Dec 15 13:31:02 test kernel: [62699.581253] 64, L1: 1.
Dec 15 13:31:02 test kernel: [62699.581548] 65, L1: 1.
Dec 15 13:31:02 test kernel: [62699.596845] 66, L1: 1.
Dec 15 13:31:02 test kernel: [62699.596900] 67, L1: 1.
Dec 15 13:31:02 test kernel: [62699.627164] 68, L1: 1.
Dec 15 13:31:02 test kernel: [62699.627374] 69, L1: 1.
Dec 15 13:31:02 test kernel: [62699.629175] 70, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630581] 71, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630614] 72, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630642] 73, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630666] 74, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630692] 75, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630718] 76, L1: 1.
Dec 15 13:31:02 test kernel: [62699.630743] 77, L1: 1.
Dec 15 13:31:02 test kernel: [62699.631063] 78, L1: 1.
Dec 15 13:31:02 test kernel: [62699.631931] 79, L1: 1.
Dec 15 13:31:02 test kernel: [62699.631969] 80, L1: 1.
Dec 15 13:31:02 test kernel: [62699.631998] 81, L1: 1.
Dec 15 13:31:02 test kernel: [62699.642329] 82, L1: 1.
Dec 15 13:31:02 test kernel: [62699.646875] 83, L1: 1.
Dec 15 13:31:02 test kernel: [62699.648412] 84, L1: 1.
Dec 15 13:31:02 test kernel: [62699.648705] 85, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685347] 86, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685406] 87, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685436] 88, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685462] 89, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685487] 90, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685513] 91, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685537] 92, L1: 1.
Dec 15 13:31:02 test kernel: [62699.685561] 93, L1: 1.
Dec 15 13:31:02 test kernel: [62699.686124] 94, L1: 1.
Dec 15 13:31:02 test kernel: [62699.686150] 95, L1: 1.
Dec 15 13:31:02 test kernel: [62699.686176] 96, L1: 1.
Dec 15 13:31:02 test kernel: [62699.719044] 97, L1: 1.
Dec 15 13:31:02 test kernel: [62699.775093] 98, L1: 1.
Dec 15 13:31:02 test kernel: [62699.795058] 99, L1: 1.
Dec 15 13:31:02 test kernel: [62699.799081] 100, L1: 1.
Dec 15 13:31:02 test kernel: [62699.815094] 101, L1: 1.
Dec 15 13:31:02 test kernel: [62699.827102] 102, L1: 1.
Dec 15 13:31:02 test kernel: [62699.827226] 103, L1: 1.
Dec 15 13:31:02 test kernel: [62699.852967] 104, L1: 1.
Dec 15 13:31:02 test kernel: [62699.884983] 105, L1: 1.
Dec 15 13:31:02 test kernel: [62699.885098] 106, L1: 1.
Dec 15 13:31:02 test kernel: [62699.885146] 107, L1: 1.
