Dec 19 12:15:01 test kernel: [77836.335752] [TRACE_KVM] Buffer & to_replay created
Dec 19 12:15:01 test kernel: [77836.335789] [HAVFUZZ] Opened
Dec 19 12:15:32 test kernel: [77867.792617] [TRACE_KVM] The trarget vcpu is 3
Dec 19 12:15:32 test kernel: [77867.861519] [Trace KVM] Buffer reset
Dec 19 12:15:32 test kernel: [77867.861525] [TRACE_KVM] Buffer size changed
Dec 19 12:15:32 test kernel: [77867.861534] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 12:15:32 test kernel: [77867.861537] [TRACE_KVM] gran exit set to 0.
Dec 19 12:15:32 test kernel: [77867.861538] [TRACE_KVM] Control_execution set to 1.
Dec 19 12:15:32 test kernel: [77867.861540] [TRACE_KVM] tracing enabled
Dec 19 12:15:32 test kernel: [77867.993094] 0, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994506] 1, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994568] 2, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994603] 3, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994662] 4, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994717] 5, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994745] 6, L1: 1.
Dec 19 12:15:32 test kernel: [77867.994773] 7, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998278] 8, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998309] 9, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998337] 10, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998456] 11, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998485] 12, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998514] 13, L1: 1.
Dec 19 12:15:32 test kernel: [77867.998542] 14, L1: 1.
Dec 19 12:15:32 test kernel: [77868.004439] 15, L1: 1.
Dec 19 12:15:32 test kernel: [77868.005627] 16, L1: 1.
Dec 19 12:15:32 test kernel: [77868.005931] 17, L1: 1.
Dec 19 12:15:32 test kernel: [77868.006340] 18, L1: 1.
Dec 19 12:15:32 test kernel: [77868.061627] 19, L1: 1.
Dec 19 12:15:32 test kernel: [77868.068872] 20, L1: 1.
Dec 19 12:15:32 test kernel: [77868.120817] 21, L1: 1.
Dec 19 12:15:32 test kernel: [77868.136711] 22, L1: 1.
Dec 19 12:15:32 test kernel: [77868.138419] 23, L1: 1.
Dec 19 12:15:32 test kernel: [77868.156767] 24, L1: 1.
Dec 19 12:15:32 test kernel: [77868.158349] 25, L1: 1.
Dec 19 12:15:32 test kernel: [77868.159756] 26, L1: 1.
Dec 19 12:15:33 test kernel: [77868.276624] 27, L1: 1.
Dec 19 12:15:33 test kernel: [77868.277192] 28, L1: 1.
Dec 19 12:15:33 test kernel: [77868.278969] 29, L1: 1.
Dec 19 12:15:33 test kernel: [77868.280850] 30, L1: 1.
Dec 19 12:15:33 test kernel: [77868.280883] 31, L1: 1.
Dec 19 12:15:33 test kernel: [77868.280912] 32, L1: 1.
Dec 19 12:15:33 test kernel: [77868.280937] 33, L1: 1.
Dec 19 12:15:33 test kernel: [77868.280963] 34, L1: 1.
Dec 19 12:15:33 test kernel: [77868.280989] 35, L1: 1.
Dec 19 12:15:33 test kernel: [77868.281015] 36, L1: 1.
Dec 19 12:15:33 test kernel: [77868.282648] 37, L1: 1.
Dec 19 12:15:33 test kernel: [77868.282678] 38, L1: 1.
Dec 19 12:15:33 test kernel: [77868.282705] 39, L1: 1.
Dec 19 12:15:33 test kernel: [77868.285535] 40, L1: 1.
Dec 19 12:15:33 test kernel: [77868.373254] 41, L1: 1.
Dec 19 12:15:33 test kernel: [77868.420711] 42, L1: 1.
Dec 19 12:15:33 test kernel: [77868.421114] 43, L1: 1.
Dec 19 12:15:33 test kernel: [77868.421779] 44, L1: 1.
Dec 19 12:15:33 test kernel: [77868.428081] 45, L1: 1.
Dec 19 12:15:33 test kernel: [77868.428694] 46, L1: 1.
Dec 19 12:15:33 test kernel: [77868.430630] 47, L1: 1.
Dec 19 12:15:33 test kernel: [77868.430875] 48, L1: 1.
Dec 19 12:15:33 test kernel: [77868.431282] 49, L1: 1.
Dec 19 12:15:33 test kernel: [77868.431648] 50, L1: 1.
Dec 19 12:15:33 test kernel: [77868.431971] 51, L1: 1.
Dec 19 12:15:33 test kernel: [77868.432977] 52, L1: 1.
Dec 19 12:15:33 test kernel: [77868.472605] 53, L1: 1.
Dec 19 12:15:33 test kernel: [77868.488803] 54, L1: 1.
Dec 19 12:15:33 test kernel: [77868.495596] 55, L1: 1.
Dec 19 12:15:33 test kernel: [77868.559560] 56, L1: 1.
Dec 19 12:15:33 test kernel: [77868.564845] 57, L1: 1.
