Dec 18 17:12:51 test kernel: [ 9306.298034] [TRACE_KVM] Buffer & to_replay created
Dec 18 17:12:51 test kernel: [ 9306.298067] [HAVFUZZ] Opened
Dec 18 17:13:36 test kernel: [ 9351.553112] [TRACE_KVM] The trarget vcpu is 3
Dec 18 17:13:36 test kernel: [ 9351.621633] [Trace KVM] Buffer reset
Dec 18 17:13:36 test kernel: [ 9351.621639] [TRACE_KVM] Buffer size changed
Dec 18 17:13:36 test kernel: [ 9351.621647] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 17:13:36 test kernel: [ 9351.621650] [TRACE_KVM] gran exit set to 0.
Dec 18 17:13:36 test kernel: [ 9351.621651] [TRACE_KVM] Control_execution set to 1.
Dec 18 17:13:36 test kernel: [ 9351.621653] [TRACE_KVM] tracing enabled
Dec 18 17:13:36 test kernel: [ 9351.636607] 0, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.652897] 1, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.668696] 2, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.692603] 3, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.692856] 4, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.693305] 5, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.694344] 6, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.695134] 7, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.695757] 8, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.721334] 9, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.728742] 10, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.732796] 11, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.733612] 12, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.733642] 13, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.735274] 14, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.735307] 15, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.735335] 16, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.748606] 17, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.787085] 18, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.809522] 19, L1: 1.
Dec 18 17:13:36 test kernel: [ 9351.982620] 20, L1: 1.
Dec 18 17:13:36 test kernel: [ 9352.013158] 21, L1: 1.
Dec 18 17:13:36 test kernel: [ 9352.032916] 22, L1: 1.
Dec 18 17:13:36 test kernel: [ 9352.045060] 23, L1: 1.
Dec 18 17:13:36 test kernel: [ 9352.061810] 24, L1: 1.
Dec 18 17:13:36 test kernel: [ 9352.113060] 25, L1: 1.
Dec 18 17:13:36 test kernel: [ 9352.215544] 26, L1: 1.
Dec 18 17:13:37 test kernel: [ 9352.229083] 27, L1: 1.
Dec 18 17:13:37 test kernel: [ 9352.257974] 28, L1: 1.
Dec 18 17:13:37 test kernel: [ 9352.258344] 29, L1: 1.
Dec 18 17:13:37 test kernel: [ 9352.258389] 30, L1: 1.
