Dec 18 16:19:51 test kernel: [ 6126.714801] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:19:51 test kernel: [ 6126.714837] [HAVFUZZ] Opened
Dec 18 16:20:22 test kernel: [ 6157.345308] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:20:22 test kernel: [ 6157.413808] [Trace KVM] Buffer reset
Dec 18 16:20:22 test kernel: [ 6157.413814] [TRACE_KVM] Buffer size changed
Dec 18 16:20:22 test kernel: [ 6157.413822] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:20:22 test kernel: [ 6157.413825] [TRACE_KVM] gran exit set to 0.
Dec 18 16:20:22 test kernel: [ 6157.413826] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:20:22 test kernel: [ 6157.413828] [TRACE_KVM] tracing enabled
Dec 18 16:20:22 test kernel: [ 6157.429055] 0, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.488026] 1, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.488560] 2, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.532722] 3, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.533070] 4, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.534037] 5, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.538107] 6, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.539506] 7, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.540690] 8, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.552889] 9, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.553163] 10, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.568748] 11, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610339] 12, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610372] 13, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610400] 14, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610426] 15, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610453] 16, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610479] 17, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610506] 18, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610742] 19, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610770] 20, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.610797] 21, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.615202] 22, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.642909] 23, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.645163] 24, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.646101] 25, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.647569] 26, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.647949] 27, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.664990] 28, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.665455] 29, L1: 1.
Dec 18 16:20:22 test kernel: [ 6157.667632] 30, L1: 1.
