Dec 15 01:26:03 test kernel: [19200.952172] [TRACE_KVM] Buffer & to_replay created
Dec 15 01:26:03 test kernel: [19200.952209] [HAVFUZZ] Opened
Dec 15 01:26:35 test kernel: [19232.552656] [TRACE_KVM] The trarget vcpu is 3
Dec 15 01:26:35 test kernel: [19232.622256] [Trace KVM] Buffer reset
Dec 15 01:26:35 test kernel: [19232.622262] [TRACE_KVM] Buffer size changed
Dec 15 01:26:35 test kernel: [19232.622268] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 01:26:35 test kernel: [19232.622271] [TRACE_KVM] gran exit set to 0.
Dec 15 01:26:35 test kernel: [19232.622273] [TRACE_KVM] Control_execution set to 1.
Dec 15 01:26:35 test kernel: [19232.622274] [TRACE_KVM] tracing enabled
Dec 15 01:26:35 test kernel: [19232.697509] 0, L1: 1.
Dec 15 01:26:35 test kernel: [19232.699419] 1, L1: 1.
Dec 15 01:26:35 test kernel: [19232.700081] 2, L1: 1.
Dec 15 01:26:35 test kernel: [19232.703556] 3, L1: 1.
Dec 15 01:26:35 test kernel: [19232.709745] 4, L1: 1.
Dec 15 01:26:35 test kernel: [19232.711610] 5, L1: 1.
Dec 15 01:26:35 test kernel: [19232.711851] 6, L1: 1.
Dec 15 01:26:35 test kernel: [19232.724844] 7, L1: 1.
Dec 15 01:26:35 test kernel: [19232.764846] 8, L1: 1.
Dec 15 01:26:35 test kernel: [19232.765148] 9, L1: 1.
Dec 15 01:26:35 test kernel: [19232.796850] 10, L1: 1.
Dec 15 01:26:35 test kernel: [19232.808849] 11, L1: 1.
Dec 15 01:26:35 test kernel: [19232.917599] 12, L1: 1.
Dec 15 01:26:35 test kernel: [19232.946355] 13, L1: 1.
Dec 15 01:26:35 test kernel: [19232.946386] 14, L1: 1.
Dec 15 01:26:35 test kernel: [19232.946414] 15, L1: 1.
Dec 15 01:26:35 test kernel: [19232.946440] 16, L1: 1.
Dec 15 01:26:36 test kernel: [19233.114055] 17, L1: 1.
Dec 15 01:26:36 test kernel: [19233.195720] 18, L1: 1.
Dec 15 01:26:36 test kernel: [19233.281494] 19, L1: 1.
Dec 15 01:26:36 test kernel: [19233.281731] 20, L1: 1.
Dec 15 01:26:36 test kernel: [19233.292983] 21, L1: 1.
Dec 15 01:26:36 test kernel: [19233.348848] 22, L1: 1.
