Dec 18 15:37:27 test kernel: [ 3582.859128] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:37:27 test kernel: [ 3582.859165] [HAVFUZZ] Opened
Dec 18 15:37:59 test kernel: [ 3614.610876] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:37:59 test kernel: [ 3614.679666] [Trace KVM] Buffer reset
Dec 18 15:37:59 test kernel: [ 3614.679672] [TRACE_KVM] Buffer size changed
Dec 18 15:37:59 test kernel: [ 3614.679681] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:37:59 test kernel: [ 3614.679683] [TRACE_KVM] gran exit set to 0.
Dec 18 15:37:59 test kernel: [ 3614.679684] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:37:59 test kernel: [ 3614.679686] [TRACE_KVM] tracing enabled
Dec 18 15:37:59 test kernel: [ 3614.715281] 0, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.722073] 1, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.722139] 2, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.737762] 3, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.776604] 4, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.776820] 5, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.780051] 6, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.798804] 7, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.837329] 8, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.840459] 9, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.879650] 10, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.979891] 11, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.993441] 12, L1: 1.
Dec 18 15:37:59 test kernel: [ 3614.995666] 13, L1: 1.
Dec 18 15:37:59 test kernel: [ 3615.053001] 14, L1: 1.
Dec 18 15:37:59 test kernel: [ 3615.094578] 15, L1: 1.
Dec 18 15:37:59 test kernel: [ 3615.132264] 16, L1: 1.
Dec 18 15:37:59 test kernel: [ 3615.184608] 17, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.276606] 18, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.288610] 19, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.326101] 20, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.326930] 21, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.343057] 22, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.375815] 23, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.394867] 24, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.409773] 25, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.409889] 26, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.410744] 27, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597281] 28, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597316] 29, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597348] 30, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597372] 31, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597396] 32, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597421] 33, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597447] 34, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597670] 35, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597695] 36, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.597721] 37, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598102] 38, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598130] 39, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598154] 40, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598179] 41, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598202] 42, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598226] 43, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598250] 44, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598408] 45, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598640] 46, L1: 1.
Dec 18 15:38:00 test kernel: [ 3615.598669] 47, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.532604] 48, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.533308] 49, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.612604] 50, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.612687] 51, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.619220] 52, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.624618] 53, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625235] 54, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625267] 55, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625295] 56, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625322] 57, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625348] 58, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625375] 59, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.625402] 60, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.628159] 61, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.628196] 62, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.628222] 63, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.630352] 64, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.633821] 65, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.634072] 66, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.634584] 67, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.635052] 68, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.635570] 69, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.635815] 70, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.636241] 71, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.637944] 72, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.637978] 73, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.638006] 74, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.648611] 75, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.682734] 76, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.682955] 77, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.684937] 78, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.684969] 79, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.684996] 80, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685021] 81, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685047] 82, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685072] 83, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685688] 84, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685714] 85, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685738] 86, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685958] 87, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.685987] 88, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.686012] 89, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.696618] 90, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.708618] 91, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.726829] 92, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.741115] 93, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.752948] 94, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.855740] 95, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.857014] 96, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.866310] 97, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.882880] 98, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.885380] 99, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.885859] 100, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.887099] 101, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.888171] 102, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.888367] 103, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.938059] 104, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.938680] 105, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.940301] 106, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.940444] 107, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941405] 108, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941437] 109, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941582] 110, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941610] 111, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941638] 112, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941663] 113, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.941689] 114, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.942998] 115, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.943030] 116, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.943055] 117, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.951784] 118, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.953061] 119, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.968983] 120, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.998821] 121, L1: 1.
Dec 18 15:38:01 test kernel: [ 3616.999950] 122, L1: 1.
Dec 18 15:38:01 test kernel: [ 3617.033561] 123, L1: 1.
Dec 18 15:38:01 test kernel: [ 3617.034003] 124, L1: 1.
