Dec 18 16:13:50 test kernel: [ 5765.746477] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:13:50 test kernel: [ 5765.746512] [HAVFUZZ] Opened
Dec 18 16:14:21 test kernel: [ 5796.416041] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:14:21 test kernel: [ 5796.484466] [Trace KVM] Buffer reset
Dec 18 16:14:21 test kernel: [ 5796.484473] [TRACE_KVM] Buffer size changed
Dec 18 16:14:21 test kernel: [ 5796.484482] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:14:21 test kernel: [ 5796.484484] [TRACE_KVM] gran exit set to 0.
Dec 18 16:14:21 test kernel: [ 5796.484486] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:14:21 test kernel: [ 5796.484487] [TRACE_KVM] tracing enabled
Dec 18 16:14:21 test kernel: [ 5796.536854] 0, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.585271] 1, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.585813] 2, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.649476] 3, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.650938] 4, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.655681] 5, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.655854] 6, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.655990] 7, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.656019] 8, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.656046] 9, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.656073] 10, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.656100] 11, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.656127] 12, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.669863] 13, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.758117] 14, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.758765] 15, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.837343] 16, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.858369] 17, L1: 1.
Dec 18 16:14:21 test kernel: [ 5796.869080] 18, L1: 1.
