Dec 18 14:59:08 test kernel: [ 1283.897471] [TRACE_KVM] Buffer & to_replay created
Dec 18 14:59:08 test kernel: [ 1283.897503] [HAVFUZZ] Opened
Dec 18 15:00:07 test kernel: [ 1342.756895] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:00:07 test kernel: [ 1342.826438] [Trace KVM] Buffer reset
Dec 18 15:00:07 test kernel: [ 1342.826447] [TRACE_KVM] Buffer size changed
Dec 18 15:00:07 test kernel: [ 1342.826458] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:00:07 test kernel: [ 1342.826460] [TRACE_KVM] gran exit set to 0.
Dec 18 15:00:07 test kernel: [ 1342.826461] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:00:07 test kernel: [ 1342.826463] [TRACE_KVM] tracing enabled
Dec 18 15:00:07 test kernel: [ 1342.832234] 0, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833348] 1, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833380] 2, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833409] 3, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833436] 4, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833463] 5, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833489] 6, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.833516] 7, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.836727] 8, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.836758] 9, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.836788] 10, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.836928] 11, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.836959] 12, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.836989] 13, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.837017] 14, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.978889] 15, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.978934] 16, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.978963] 17, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.978990] 18, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.979017] 19, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.979043] 20, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.979070] 21, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.979231] 22, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.979264] 23, L1: 1.
Dec 18 15:00:07 test kernel: [ 1342.979291] 24, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.332583] 25, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.333095] 26, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.361546] 27, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363334] 28, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363365] 29, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363393] 30, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363418] 31, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363444] 32, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363470] 33, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363496] 34, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363771] 35, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363798] 36, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.363824] 37, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.365307] 38, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.376650] 39, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.436619] 40, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.456203] 41, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.457843] 42, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.457959] 43, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458130] 44, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458579] 45, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458611] 46, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458704] 47, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458732] 48, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458759] 49, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458785] 50, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.458812] 51, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.492899] 52, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.504617] 53, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.504655] 54, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.504851] 55, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.504886] 56, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.504914] 57, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.507498] 58, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.507948] 59, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.508151] 60, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.508181] 61, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.508210] 62, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.508238] 63, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.508265] 64, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.563823] 65, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.565396] 66, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.567077] 67, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.567110] 68, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.567141] 69, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.567170] 70, L1: 1.
Dec 18 15:00:08 test kernel: [ 1343.567200] 71, L1: 1.
