Dec 18 16:08:03 test kernel: [ 5418.676954] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:08:03 test kernel: [ 5418.676986] [HAVFUZZ] Opened
Dec 18 16:08:35 test kernel: [ 5451.030628] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:08:35 test kernel: [ 5451.100296] [Trace KVM] Buffer reset
Dec 18 16:08:35 test kernel: [ 5451.100304] [TRACE_KVM] Buffer size changed
Dec 18 16:08:35 test kernel: [ 5451.100313] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:08:35 test kernel: [ 5451.100316] [TRACE_KVM] gran exit set to 0.
Dec 18 16:08:35 test kernel: [ 5451.100317] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:08:35 test kernel: [ 5451.100319] [TRACE_KVM] tracing enabled
Dec 18 16:08:35 test kernel: [ 5451.111568] 0, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.112237] 1, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.119785] 2, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.152825] 3, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.152900] 4, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156163] 5, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156195] 6, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156224] 7, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156248] 8, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156272] 9, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156296] 10, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156320] 11, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.156974] 12, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.157008] 13, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.157034] 14, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.171824] 15, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.172170] 16, L1: 1.
Dec 18 16:08:35 test kernel: [ 5451.185083] 17, L1: 1.
