Dec 18 15:33:28 test kernel: [ 3344.074297] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:33:28 test kernel: [ 3344.074328] [HAVFUZZ] Opened
Dec 18 15:33:59 test kernel: [ 3374.954524] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:33:59 test kernel: [ 3375.024000] [Trace KVM] Buffer reset
Dec 18 15:33:59 test kernel: [ 3375.024007] [TRACE_KVM] Buffer size changed
Dec 18 15:33:59 test kernel: [ 3375.024016] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:33:59 test kernel: [ 3375.024018] [TRACE_KVM] gran exit set to 0.
Dec 18 15:33:59 test kernel: [ 3375.024020] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:33:59 test kernel: [ 3375.024021] [TRACE_KVM] tracing enabled
Dec 18 15:33:59 test kernel: [ 3375.046588] 0, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.046627] 1, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.046655] 2, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.046682] 3, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.046708] 4, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.046735] 5, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.046761] 6, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.051364] 7, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.052387] 8, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.052434] 9, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.052552] 10, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.052578] 11, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.052628] 12, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.084606] 13, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.089613] 14, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.133705] 15, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.145422] 16, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.181473] 17, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.196610] 18, L1: 1.
Dec 18 15:33:59 test kernel: [ 3375.197781] 19, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.264605] 20, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265017] 21, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265666] 22, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265697] 23, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265725] 24, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265752] 25, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265779] 26, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265805] 27, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.265831] 28, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.267634] 29, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.267671] 30, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.267698] 31, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.274863] 32, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.278973] 33, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279011] 34, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279041] 35, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279068] 36, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279096] 37, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279122] 38, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279149] 39, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279176] 40, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279205] 41, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279231] 42, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279258] 43, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279284] 44, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279311] 45, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279339] 46, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279366] 47, L1: 1.
Dec 18 15:34:00 test kernel: [ 3375.279392] 48, L1: 1.
