Dec 19 04:37:27 test kernel: [50382.380485] [TRACE_KVM] Buffer & to_replay created
Dec 19 04:37:27 test kernel: [50382.380524] [HAVFUZZ] Opened
Dec 19 04:37:58 test kernel: [50413.885620] [TRACE_KVM] The trarget vcpu is 3
Dec 19 04:37:58 test kernel: [50413.955656] [Trace KVM] Buffer reset
Dec 19 04:37:58 test kernel: [50413.955663] [TRACE_KVM] Buffer size changed
Dec 19 04:37:58 test kernel: [50413.955670] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 04:37:58 test kernel: [50413.955672] [TRACE_KVM] gran exit set to 0.
Dec 19 04:37:58 test kernel: [50413.955674] [TRACE_KVM] Control_execution set to 1.
Dec 19 04:37:58 test kernel: [50413.955675] [TRACE_KVM] tracing enabled
Dec 19 04:37:58 test kernel: [50414.010667] 0, L1: 1.
Dec 19 04:37:58 test kernel: [50414.014236] 1, L1: 1.
Dec 19 04:37:58 test kernel: [50414.014271] 2, L1: 1.
Dec 19 04:37:58 test kernel: [50414.014300] 3, L1: 1.
Dec 19 04:37:58 test kernel: [50414.014327] 4, L1: 1.
Dec 19 04:37:58 test kernel: [50414.049559] 5, L1: 1.
Dec 19 04:37:58 test kernel: [50414.061255] 6, L1: 1.
Dec 19 04:37:58 test kernel: [50414.136876] 7, L1: 1.
Dec 19 04:37:58 test kernel: [50414.137355] 8, L1: 1.
Dec 19 04:37:58 test kernel: [50414.165101] 9, L1: 1.
Dec 19 04:37:58 test kernel: [50414.165441] 10, L1: 1.
Dec 19 04:37:58 test kernel: [50414.190257] 11, L1: 1.
Dec 19 04:37:58 test kernel: [50414.204611] 12, L1: 1.
Dec 19 04:37:59 test kernel: [50414.232606] 13, L1: 1.
Dec 19 04:37:59 test kernel: [50414.244626] 14, L1: 1.
Dec 19 04:37:59 test kernel: [50414.251384] 15, L1: 1.
Dec 19 04:37:59 test kernel: [50414.252830] 16, L1: 1.
Dec 19 04:37:59 test kernel: [50414.944751] 17, L1: 1.
Dec 19 04:37:59 test kernel: [50414.971010] 18, L1: 1.
Dec 19 04:37:59 test kernel: [50415.025721] 19, L1: 1.
Dec 19 04:37:59 test kernel: [50415.040604] 20, L1: 1.
Dec 19 04:37:59 test kernel: [50415.066858] 21, L1: 1.
Dec 19 04:37:59 test kernel: [50415.066890] 22, L1: 1.
