Dec 18 17:06:59 test kernel: [ 8954.422554] [TRACE_KVM] Buffer & to_replay created
Dec 18 17:06:59 test kernel: [ 8954.422584] [HAVFUZZ] Opened
Dec 18 17:07:57 test kernel: [ 9012.379150] [TRACE_KVM] The trarget vcpu is 3
Dec 18 17:07:57 test kernel: [ 9012.447933] [Trace KVM] Buffer reset
Dec 18 17:07:57 test kernel: [ 9012.447940] [TRACE_KVM] Buffer size changed
Dec 18 17:07:57 test kernel: [ 9012.447949] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 17:07:57 test kernel: [ 9012.447951] [TRACE_KVM] gran exit set to 0.
Dec 18 17:07:57 test kernel: [ 9012.447953] [TRACE_KVM] Control_execution set to 1.
Dec 18 17:07:57 test kernel: [ 9012.447954] [TRACE_KVM] tracing enabled
Dec 18 17:07:57 test kernel: [ 9012.450950] 0, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.464632] 1, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.480613] 2, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.481023] 3, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.481207] 4, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.481259] 5, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.482720] 6, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.518184] 7, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.535846] 8, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.539020] 9, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.553579] 10, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.554899] 11, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.682062] 12, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.688586] 13, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.734882] 14, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.735516] 15, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.736450] 16, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.737095] 17, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.772741] 18, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.774515] 19, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.812179] 20, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.813065] 21, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.828656] 22, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.828799] 23, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.828900] 24, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.834005] 25, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.846528] 26, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.847196] 27, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.853209] 28, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.853572] 29, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.853619] 30, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.854728] 31, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.856852] 32, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.858116] 33, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.858445] 34, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.860076] 35, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.860250] 36, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.860362] 37, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.860944] 38, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.861290] 39, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.864101] 40, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.864926] 41, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.866976] 42, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.869315] 43, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.869553] 44, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.873723] 45, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.874026] 46, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.874835] 47, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.875485] 48, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.876586] 49, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.877311] 50, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.881126] 51, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.881297] 52, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.885025] 53, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.957987] 54, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.958149] 55, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.958886] 56, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.960175] 57, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961427] 58, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961460] 59, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961487] 60, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961512] 61, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961536] 62, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961560] 63, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.961583] 64, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.962574] 65, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.962607] 66, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.962632] 67, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.963835] 68, L1: 1.
Dec 18 17:07:57 test kernel: [ 9012.972123] 69, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.000961] 70, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047308] 71, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047340] 72, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047366] 73, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047390] 74, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047416] 75, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047440] 76, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047465] 77, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.047970] 78, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.048005] 79, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.048031] 80, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.048698] 81, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.048852] 82, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105268] 83, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105300] 84, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105327] 85, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105351] 86, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105376] 87, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105402] 88, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.105427] 89, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.106035] 90, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.106067] 91, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.106091] 92, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.109412] 93, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.111985] 94, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.112213] 95, L1: 1.
Dec 18 17:07:57 test kernel: [ 9013.167868] 96, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.295869] 97, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.311880] 98, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.323899] 99, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.324036] 100, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.352609] 101, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.384754] 102, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.384869] 103, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.384917] 104, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.384962] 105, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.385006] 106, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.385051] 107, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.385095] 108, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.386374] 109, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.395884] 110, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.411027] 111, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.488879] 112, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.499062] 113, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.564107] 114, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.566283] 115, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.572692] 116, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.572777] 117, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.572805] 118, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.572835] [Hermes] Exit Field [2806] -> Value [8008001003b]. Reason: [1c].
Dec 18 17:07:58 test kernel: [ 9013.572851] 119, L1: 1.
Dec 18 17:07:58 test kernel: [ 9013.572853] [Hermes] Entry Field [2806] -> Value [8008001003b].
Dec 18 17:08:01 test kernel: [ 9016.572960] [TRACE_KVM] tracing disabled
Dec 18 17:08:01 test kernel: [ 9016.572965] [TRACE_KVM] Control_execution set to 0.
Dec 18 17:08:01 test kernel: [ 9016.573270] [TRACE_KVM] Buffer copied 
Dec 18 17:08:01 test kernel: [ 9016.575497] [HAVFUZZ] Released
Dec 18 17:08:01 test kernel: [ 9016.576842] [Trace KVM] Buffer released
