Dec 19 11:19:56 test kernel: [74532.078221] [TRACE_KVM] Buffer & to_replay created
Dec 19 11:19:56 test kernel: [74532.078256] [HAVFUZZ] Opened
Dec 19 11:20:28 test kernel: [74563.507074] [TRACE_KVM] The trarget vcpu is 3
Dec 19 11:20:28 test kernel: [74563.576043] [Trace KVM] Buffer reset
Dec 19 11:20:28 test kernel: [74563.576050] [TRACE_KVM] Buffer size changed
Dec 19 11:20:28 test kernel: [74563.576059] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 11:20:28 test kernel: [74563.576061] [TRACE_KVM] gran exit set to 0.
Dec 19 11:20:28 test kernel: [74563.576063] [TRACE_KVM] Control_execution set to 1.
Dec 19 11:20:28 test kernel: [74563.576064] [TRACE_KVM] tracing enabled
Dec 19 11:20:28 test kernel: [74563.593611] 0, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612312] 1, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612351] 2, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612380] 3, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612406] 4, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612431] 5, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612457] 6, L1: 1.
Dec 19 11:20:28 test kernel: [74563.612483] 7, L1: 1.
Dec 19 11:20:28 test kernel: [74563.615983] 8, L1: 1.
Dec 19 11:20:28 test kernel: [74563.616014] 9, L1: 1.
Dec 19 11:20:28 test kernel: [74563.616040] 10, L1: 1.
Dec 19 11:20:28 test kernel: [74563.616141] 11, L1: 1.
Dec 19 11:20:28 test kernel: [74563.616168] 12, L1: 1.
Dec 19 11:20:28 test kernel: [74563.616195] 13, L1: 1.
Dec 19 11:20:28 test kernel: [74563.616220] 14, L1: 1.
Dec 19 11:20:28 test kernel: [74563.632612] 15, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640111] 16, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640147] 17, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640175] 18, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640200] 19, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640224] 20, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640250] 21, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640276] 22, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640518] 23, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640544] 24, L1: 1.
Dec 19 11:20:28 test kernel: [74563.640569] 25, L1: 1.
Dec 19 11:20:28 test kernel: [74563.662682] 26, L1: 1.
