Dec 18 16:12:21 test kernel: [ 5676.242199] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:12:21 test kernel: [ 5676.242234] [HAVFUZZ] Opened
Dec 18 16:12:52 test kernel: [ 5707.233324] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:12:52 test kernel: [ 5707.303515] [Trace KVM] Buffer reset
Dec 18 16:12:52 test kernel: [ 5707.303522] [TRACE_KVM] Buffer size changed
Dec 18 16:12:52 test kernel: [ 5707.303528] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:12:52 test kernel: [ 5707.303530] [TRACE_KVM] gran exit set to 0.
Dec 18 16:12:52 test kernel: [ 5707.303532] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:12:52 test kernel: [ 5707.303533] [TRACE_KVM] tracing enabled
Dec 18 16:12:52 test kernel: [ 5707.303907] 0, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.305589] 1, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.308907] 2, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.308944] 3, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.309582] 4, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.309884] 5, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.310044] 6, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.317622] 7, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.317894] 8, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.317924] 9, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.317951] 10, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.317979] 11, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318008] 12, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318037] 13, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318121] 14, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318148] 15, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318202] 16, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318230] 17, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318257] 18, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318284] 19, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318311] 20, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318337] 21, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318365] 22, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318391] 23, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318419] 24, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318445] 25, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318474] 26, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318500] 27, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318528] 28, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318569] 29, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318606] 30, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318634] 31, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318662] 32, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318688] 33, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318716] 34, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.318743] 35, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.356649] 36, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.356783] 37, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.388606] 38, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.397483] 39, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.398124] 40, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.398910] 41, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.399365] 42, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.413479] 43, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.417248] 44, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.433470] 45, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.440834] 46, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.474914] 47, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.475471] 48, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.475810] 49, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.480977] 50, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481011] 51, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481041] 52, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481076] 53, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481189] 54, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481218] 55, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481245] 56, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481577] 57, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481613] 58, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.481642] 59, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.492613] 60, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.493084] 61, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.494352] 62, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498164] 63, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498329] 64, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498696] 65, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498797] 66, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498828] 67, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498857] 68, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498885] 69, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498912] 70, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498940] 71, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.498968] 72, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.504629] 73, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.504872] 74, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.504974] 75, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.505004] 76, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.505683] 77, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.505905] 78, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.506092] 79, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.506289] 80, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.507712] 81, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.507761] 82, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.540619] 83, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.540761] 84, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.557932] 85, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.607751] 86, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.607860] 87, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.607925] 88, L1: 1.
Dec 18 16:12:52 test kernel: [ 5707.608114] 89, L1: 1.
