Dec 15 02:14:08 test kernel: [22085.052976] [TRACE_KVM] Buffer & to_replay created
Dec 15 02:14:08 test kernel: [22085.053010] [HAVFUZZ] Opened
Dec 15 02:15:06 test kernel: [22142.985996] [TRACE_KVM] The trarget vcpu is 3
Dec 15 02:15:06 test kernel: [22143.055214] [Trace KVM] Buffer reset
Dec 15 02:15:06 test kernel: [22143.055221] [TRACE_KVM] Buffer size changed
Dec 15 02:15:06 test kernel: [22143.055227] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 02:15:06 test kernel: [22143.055229] [TRACE_KVM] gran exit set to 0.
Dec 15 02:15:06 test kernel: [22143.055231] [TRACE_KVM] Control_execution set to 1.
Dec 15 02:15:06 test kernel: [22143.055232] [TRACE_KVM] tracing enabled
Dec 15 02:15:06 test kernel: [22143.075156] 0, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075507] 1, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075620] 2, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075654] 3, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075684] 4, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075714] 5, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075744] 6, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075774] 7, L1: 1.
Dec 15 02:15:06 test kernel: [22143.075811] 8, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076028] 9, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076059] 10, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076089] 11, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076119] 12, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076149] 13, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076179] 14, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076210] 15, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076239] 16, L1: 1.
Dec 15 02:15:06 test kernel: [22143.076269] 17, L1: 1.
