Dec 18 15:29:29 test kernel: [ 3104.310088] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:29:29 test kernel: [ 3104.310119] [HAVFUZZ] Opened
Dec 18 15:30:00 test kernel: [ 3135.612286] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:30:00 test kernel: [ 3135.680971] [Trace KVM] Buffer reset
Dec 18 15:30:00 test kernel: [ 3135.680976] [TRACE_KVM] Buffer size changed
Dec 18 15:30:00 test kernel: [ 3135.680985] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:30:00 test kernel: [ 3135.680987] [TRACE_KVM] gran exit set to 0.
Dec 18 15:30:00 test kernel: [ 3135.680989] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:30:00 test kernel: [ 3135.680991] [TRACE_KVM] tracing enabled
Dec 18 15:30:00 test kernel: [ 3135.732702] 0, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.733094] 1, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.734284] 2, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.764634] 3, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.768759] 4, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.793585] 5, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.793613] 6, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.793639] 7, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.793664] 8, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.793691] 9, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.793715] 10, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.795025] 11, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.809014] 12, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.810160] 13, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.810260] 14, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.813280] 15, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.813468] 16, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.815988] 17, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.816108] 18, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.904847] 19, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.908979] 20, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.926016] 21, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.929123] 22, L1: 1.
Dec 18 15:30:00 test kernel: [ 3135.941535] 23, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.005861] 24, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.005891] 25, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.005916] 26, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.005942] 27, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.005968] 28, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.005994] 29, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.006020] 30, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.007640] 31, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.007672] 32, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.007699] 33, L1: 1.
Dec 18 15:30:00 test kernel: [ 3136.009039] 34, L1: 1.
Dec 18 15:30:01 test kernel: [ 3136.381646] 35, L1: 1.
Dec 18 15:30:01 test kernel: [ 3136.934342] 36, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.109410] 37, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.109472] 38, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.111807] 39, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.111862] 40, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.111902] 41, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.111931] 42, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.111958] 43, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.111985] 44, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.112012] 45, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.112038] 46, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.112276] 47, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.112304] 48, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.112332] 49, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.112548] 50, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.117498] 51, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.136121] 52, L1: 1.
Dec 18 15:30:01 test kernel: [ 3137.181014] 53, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.234298] 54, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.263612] 55, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.277207] 56, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.334451] 57, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.335206] 58, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.356643] 59, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.416617] 60, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.433771] 61, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.441473] 62, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.441504] 63, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.441531] 64, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.441558] 65, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.441585] 66, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.441611] 67, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.442137] 68, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.442171] 69, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.442199] 70, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.464037] 71, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.492603] 72, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.504865] 73, L1: 1.
Dec 18 15:30:02 test kernel: [ 3137.507559] 74, L1: 1.
