Dec 18 16:33:21 test kernel: [ 6936.429053] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:33:21 test kernel: [ 6936.429085] [HAVFUZZ] Opened
Dec 18 16:33:53 test kernel: [ 6969.046279] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:33:53 test kernel: [ 6969.115696] [Trace KVM] Buffer reset
Dec 18 16:33:53 test kernel: [ 6969.115703] [TRACE_KVM] Buffer size changed
Dec 18 16:33:53 test kernel: [ 6969.115712] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:33:53 test kernel: [ 6969.115714] [TRACE_KVM] gran exit set to 0.
Dec 18 16:33:53 test kernel: [ 6969.115715] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:33:53 test kernel: [ 6969.115717] [TRACE_KVM] tracing enabled
Dec 18 16:33:53 test kernel: [ 6969.134296] 0, L1: 1.
Dec 18 16:33:53 test kernel: [ 6969.144659] 1, L1: 1.
Dec 18 16:33:53 test kernel: [ 6969.188627] 2, L1: 1.
Dec 18 16:33:53 test kernel: [ 6969.191122] 3, L1: 1.
Dec 18 16:33:53 test kernel: [ 6969.212901] 4, L1: 1.
Dec 18 16:33:53 test kernel: [ 6969.212997] 5, L1: 1.
Dec 18 16:33:53 test kernel: [ 6969.215515] 6, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.368604] 7, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417498] 8, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417532] 9, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417559] 10, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417585] 11, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417609] 12, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417634] 13, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.417660] 14, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.418084] 15, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.418114] 16, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.418140] 17, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.418340] 18, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430019] 19, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430053] 20, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430160] 21, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430312] 22, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430342] 23, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430372] 24, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430401] 25, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430430] 26, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430459] 27, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430489] 28, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430517] 29, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430547] 30, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430576] 31, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430605] 32, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430634] 33, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430664] 34, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430692] 35, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430722] 36, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430750] 37, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430780] 38, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430808] 39, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430838] 40, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430867] 41, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430896] 42, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430925] 43, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430954] 44, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.430983] 45, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431013] 46, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431042] 47, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431072] 48, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431101] 49, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431131] 50, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431159] 51, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431816] 52, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.431888] 53, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.435314] 54, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.435563] 55, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.461572] 56, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.463687] 57, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.475517] 58, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.540606] 59, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.840604] 60, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.977937] 61, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.978182] 62, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.978266] 63, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.978731] 64, L1: 1.
Dec 18 16:33:54 test kernel: [ 6969.984102] 65, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.001083] 66, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.006570] 67, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.006868] 68, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.006937] 69, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.024730] 70, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.024856] 71, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.045286] 72, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.106954] 73, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.106986] 74, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.120608] 75, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.124622] 76, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.125334] 77, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.125510] 78, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.125538] 79, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.125563] 80, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.125591] 81, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.125616] 82, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.127338] 83, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.127448] 84, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.127529] 85, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.156602] 86, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179480] 87, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179541] 88, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179572] 89, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179598] 90, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179626] 91, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179652] 92, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.179677] 93, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180066] 94, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180093] 95, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180119] 96, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180352] 97, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180379] 98, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180405] 99, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.180564] 100, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.193946] 101, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.194028] 102, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.196141] 103, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.196218] 104, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.204613] 105, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.204647] 106, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205017] 107, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205048] 108, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205075] 109, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205102] 110, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205128] 111, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205155] 112, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205181] 113, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205559] 114, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205593] 115, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205619] 116, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205836] 117, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205866] 118, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.205893] 119, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.206083] 120, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.206963] 121, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.206992] 122, L1: 1.
Dec 18 16:33:54 test kernel: [ 6970.207019] 123, L1: 1.
Dec 18 16:33:55 test kernel: [ 6970.243392] 124, L1: 1.
Dec 18 16:33:55 test kernel: [ 6970.245015] 125, L1: 1.
Dec 18 16:33:55 test kernel: [ 6970.246135] 126, L1: 1.
Dec 18 16:33:55 test kernel: [ 6970.260951] 127, L1: 1.
