Dec 18 17:03:33 test kernel: [ 8748.744315] [TRACE_KVM] Buffer & to_replay created
Dec 18 17:03:33 test kernel: [ 8748.744350] [HAVFUZZ] Opened
Dec 18 17:04:04 test kernel: [ 8779.722921] [TRACE_KVM] The trarget vcpu is 3
Dec 18 17:04:04 test kernel: [ 8779.792428] [Trace KVM] Buffer reset
Dec 18 17:04:04 test kernel: [ 8779.792435] [TRACE_KVM] Buffer size changed
Dec 18 17:04:04 test kernel: [ 8779.792442] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 17:04:04 test kernel: [ 8779.792445] [TRACE_KVM] gran exit set to 0.
Dec 18 17:04:04 test kernel: [ 8779.792446] [TRACE_KVM] Control_execution set to 1.
Dec 18 17:04:04 test kernel: [ 8779.792448] [TRACE_KVM] tracing enabled
Dec 18 17:04:04 test kernel: [ 8779.794480] 0, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.797817] 1, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.808611] 2, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.836054] 3, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.908807] 4, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.909900] 5, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.909929] 6, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.909960] 7, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.909987] 8, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.910283] 9, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.910317] 10, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.910345] 11, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.910812] 12, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.911774] 13, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.936830] 14, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.966557] 15, L1: 1.
Dec 18 17:04:04 test kernel: [ 8779.968948] 16, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.005016] 17, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.006256] 18, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.032729] 19, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037593] 20, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037628] 21, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037659] 22, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037688] 23, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037718] 24, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037748] 25, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037779] 26, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.037819] 27, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096612] 28, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096647] 29, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096745] 30, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096775] 31, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096805] 32, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096833] 33, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096863] 34, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096891] 35, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096921] 36, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096949] 37, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.096979] 38, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097007] 39, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097037] 40, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097065] 41, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097095] 42, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097123] 43, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097154] 44, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097182] 45, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097212] 46, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097241] 47, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097270] 48, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097299] 49, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097328] 50, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.097357] 51, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.098330] 52, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.098797] 53, L1: 1.
Dec 18 17:04:04 test kernel: [ 8780.098840] 54, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.238589] 55, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.254168] 56, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.260878] 57, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.292609] 58, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.293101] 59, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.312703] 60, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.328606] 61, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.339150] 62, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.429776] 63, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.430217] 64, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.431024] 65, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.460841] 66, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.461894] 67, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.516915] 68, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.524837] 69, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.636931] 70, L1: 1.
Dec 18 17:04:05 test kernel: [ 8780.689005] 71, L1: 1.
