Dec 18 16:44:52 test kernel: [ 7628.067671] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:44:52 test kernel: [ 7628.067706] [HAVFUZZ] Opened
Dec 18 16:45:23 test kernel: [ 7658.312111] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:45:23 test kernel: [ 7658.381561] [Trace KVM] Buffer reset
Dec 18 16:45:23 test kernel: [ 7658.381567] [TRACE_KVM] Buffer size changed
Dec 18 16:45:23 test kernel: [ 7658.381575] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:45:23 test kernel: [ 7658.381577] [TRACE_KVM] gran exit set to 0.
Dec 18 16:45:23 test kernel: [ 7658.381579] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:45:23 test kernel: [ 7658.381581] [TRACE_KVM] tracing enabled
Dec 18 16:45:23 test kernel: [ 7658.392455] 0, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.398018] 1, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.398148] 2, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.399167] 3, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.399329] 4, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.400123] 5, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.441113] 6, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.525267] 7, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.526803] 8, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.530514] 9, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.558037] 10, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.558084] 11, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.558477] 12, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.560865] 13, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.561426] 14, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.562076] 15, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.562165] 16, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.564381] 17, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.564761] 18, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.586935] 19, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.596614] 20, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.596728] 21, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.596846] 22, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.612604] 23, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.612750] 24, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.612809] 25, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.612841] 26, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.665698] 27, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.688746] 28, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.756614] 29, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.756802] 30, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.788944] 31, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.812758] 32, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.817827] 33, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.817923] 34, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.818153] 35, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.818390] 36, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.818559] 37, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.819003] 38, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.820001] 39, L1: 1.
Dec 18 16:45:23 test kernel: [ 7658.821896] 40, L1: 1.
Dec 18 16:45:24 test kernel: [ 7659.664604] 41, L1: 1.
Dec 18 16:45:24 test kernel: [ 7659.664664] 42, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.675457] 43, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.675536] 44, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.678469] 45, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.679144] 46, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.682697] 47, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.682762] 48, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.683534] 49, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.685803] 50, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.686093] 51, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.696612] 52, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.704868] 53, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715531] 54, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715616] 55, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715656] 56, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715683] 57, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715710] 58, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715737] 59, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.715763] 60, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.718691] 61, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.718721] 62, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.718749] 63, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.720518] 64, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.735370] 65, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.735596] 66, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.735780] 67, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.737407] 68, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.738493] 69, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739341] 70, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739374] 71, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739400] 72, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739425] 73, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739453] 74, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739478] 75, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.739505] 76, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.741202] 77, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.741238] 78, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.741263] 79, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.741998] 80, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.742117] 81, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.742667] 82, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.743249] 83, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.743355] 84, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.746625] 85, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.761772] 86, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.762719] 87, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.763190] 88, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.805618] 89, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.805783] 90, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.837237] 91, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.842950] 92, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.862906] 93, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.878876] 94, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.896968] 95, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.940728] 96, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.948096] 97, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.965730] 98, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.967135] 99, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.968072] 100, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.968554] 101, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.968812] 102, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.996616] 103, L1: 1.
Dec 18 16:45:25 test kernel: [ 7660.996930] 104, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.023628] 105, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.056777] 106, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.057564] 107, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.057901] 108, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.076989] 109, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077021] 110, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077048] 111, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077074] 112, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077098] 113, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077124] 114, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077149] 115, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077864] 116, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077898] 117, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.077924] 118, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.081780] 119, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.082566] 120, L1: 1.
Dec 18 16:45:25 test kernel: [ 7661.096727] 121, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.230938] 122, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.242954] 123, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.243077] 124, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.246889] 125, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.296722] 126, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.296837] 127, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.296886] 128, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.296930] 129, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.296974] 130, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.297019] 131, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.297063] 132, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.298356] 133, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.307960] 134, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.320081] 135, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.354500] 136, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.371093] 137, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.466970] 138, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.473367] 139, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.477173] 140, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.486015] 141, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.486052] 142, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.486087] [Hermes] Exit Field [2806] -> Value [80010039]. Reason: [1c].
Dec 18 16:45:26 test kernel: [ 7661.486105] 143, L1: 1.
Dec 18 16:45:26 test kernel: [ 7661.486107] [Hermes] Entry Field [2806] -> Value [80010039].
Dec 18 16:45:29 test kernel: [ 7664.486180] [TRACE_KVM] tracing disabled
Dec 18 16:45:29 test kernel: [ 7664.486185] [TRACE_KVM] Control_execution set to 0.
Dec 18 16:45:29 test kernel: [ 7664.486505] [TRACE_KVM] Buffer copied 
Dec 18 16:45:29 test kernel: [ 7664.489429] [HAVFUZZ] Released
Dec 18 16:45:29 test kernel: [ 7664.491205] [Trace KVM] Buffer released
