Dec 18 19:51:11 test kernel: [18806.437230] [TRACE_KVM] Buffer & to_replay created
Dec 18 19:51:11 test kernel: [18806.437267] [HAVFUZZ] Opened
Dec 18 19:51:42 test kernel: [18837.981031] [TRACE_KVM] The trarget vcpu is 3
Dec 18 19:51:42 test kernel: [18838.071212] [Trace KVM] Buffer reset
Dec 18 19:51:42 test kernel: [18838.071220] [TRACE_KVM] Buffer size changed
Dec 18 19:51:42 test kernel: [18838.071229] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 19:51:42 test kernel: [18838.071232] [TRACE_KVM] gran exit set to 0.
Dec 18 19:51:42 test kernel: [18838.071234] [TRACE_KVM] Control_execution set to 1.
Dec 18 19:51:42 test kernel: [18838.071235] [TRACE_KVM] tracing enabled
Dec 18 19:51:42 test kernel: [18838.093261] 0, L1: 1.
Dec 18 19:51:42 test kernel: [18838.093660] 1, L1: 1.
Dec 18 19:51:42 test kernel: [18838.094600] 2, L1: 1.
Dec 18 19:51:42 test kernel: [18838.094699] 3, L1: 1.
Dec 18 19:51:42 test kernel: [18838.094897] 4, L1: 1.
Dec 18 19:51:42 test kernel: [18838.148614] 5, L1: 1.
Dec 18 19:51:42 test kernel: [18838.148953] 6, L1: 1.
Dec 18 19:51:42 test kernel: [18838.149111] 7, L1: 1.
Dec 18 19:51:42 test kernel: [18838.172882] 8, L1: 1.
Dec 18 19:51:42 test kernel: [18838.173128] 9, L1: 1.
Dec 18 19:51:43 test kernel: [18838.218330] 10, L1: 1.
Dec 18 19:51:43 test kernel: [18838.219679] 11, L1: 1.
Dec 18 19:51:43 test kernel: [18838.225922] 12, L1: 1.
Dec 18 19:51:43 test kernel: [18838.226676] 13, L1: 1.
Dec 18 19:51:43 test kernel: [18838.226834] 14, L1: 1.
Dec 18 19:51:43 test kernel: [18838.244605] 15, L1: 1.
Dec 18 19:51:43 test kernel: [18838.245492] 16, L1: 1.
Dec 18 19:51:43 test kernel: [18838.296603] 17, L1: 1.
Dec 18 19:51:43 test kernel: [18838.296664] 18, L1: 1.
Dec 18 19:51:43 test kernel: [18838.297394] 19, L1: 1.
Dec 18 19:51:43 test kernel: [18838.297641] 20, L1: 1.
Dec 18 19:51:43 test kernel: [18838.298072] 21, L1: 1.
Dec 18 19:51:43 test kernel: [18838.298102] 22, L1: 1.
Dec 18 19:51:43 test kernel: [18838.298130] 23, L1: 1.
Dec 18 19:51:43 test kernel: [18838.298157] 24, L1: 1.
