Dec 18 15:51:44 test kernel: [ 4439.893824] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:51:44 test kernel: [ 4439.893859] [HAVFUZZ] Opened
Dec 18 15:52:17 test kernel: [ 4472.624881] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:52:17 test kernel: [ 4472.694906] [Trace KVM] Buffer reset
Dec 18 15:52:17 test kernel: [ 4472.694913] [TRACE_KVM] Buffer size changed
Dec 18 15:52:17 test kernel: [ 4472.694919] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:52:17 test kernel: [ 4472.694922] [TRACE_KVM] gran exit set to 0.
Dec 18 15:52:17 test kernel: [ 4472.694924] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:52:17 test kernel: [ 4472.694925] [TRACE_KVM] tracing enabled
Dec 18 15:52:17 test kernel: [ 4472.736921] 0, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.737191] 1, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.737362] 2, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.738482] 3, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.769835] 4, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.780607] 5, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.793471] 6, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.794388] 7, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.794900] 8, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.795504] 9, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.814466] 10, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.814517] 11, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.814764] 12, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.815001] 13, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.839001] 14, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.841833] 15, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.842950] 16, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.860621] 17, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.861331] 18, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.884958] 19, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.884989] 20, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.885018] 21, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.885046] 22, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.885073] 23, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.896614] 24, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.896648] 25, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.897467] 26, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.897605] 27, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898023] 28, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898820] 29, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898871] 30, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898901] 31, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898929] 32, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898956] 33, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.898983] 34, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.899010] 35, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.899037] 36, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.900803] 37, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.900832] 38, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.900873] 39, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.912221] 40, L1: 1.
Dec 18 15:52:17 test kernel: [ 4472.928229] 41, L1: 1.
