Dec 15 09:40:45 test kernel: [48882.900631] [TRACE_KVM] Buffer & to_replay created
Dec 15 09:40:45 test kernel: [48882.900671] [HAVFUZZ] Opened
Dec 15 09:41:18 test kernel: [48915.918431] [TRACE_KVM] The trarget vcpu is 3
Dec 15 09:41:19 test kernel: [48915.987686] [Trace KVM] Buffer reset
Dec 15 09:41:19 test kernel: [48915.987693] [TRACE_KVM] Buffer size changed
Dec 15 09:41:19 test kernel: [48915.987700] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 09:41:19 test kernel: [48915.987702] [TRACE_KVM] gran exit set to 0.
Dec 15 09:41:19 test kernel: [48915.987704] [TRACE_KVM] Control_execution set to 1.
Dec 15 09:41:19 test kernel: [48915.987706] [TRACE_KVM] tracing enabled
Dec 15 09:41:19 test kernel: [48915.993495] 0, L1: 1.
Dec 15 09:41:19 test kernel: [48915.993626] 1, L1: 1.
Dec 15 09:41:19 test kernel: [48916.030800] 2, L1: 1.
Dec 15 09:41:19 test kernel: [48916.044340] 3, L1: 1.
Dec 15 09:41:19 test kernel: [48916.101165] 4, L1: 1.
Dec 15 09:41:19 test kernel: [48916.121334] 5, L1: 1.
Dec 15 09:41:19 test kernel: [48916.132847] 6, L1: 1.
Dec 15 09:41:19 test kernel: [48916.133019] 7, L1: 1.
Dec 15 09:41:19 test kernel: [48916.134328] 8, L1: 1.
Dec 15 09:41:19 test kernel: [48916.134916] 9, L1: 1.
Dec 15 09:41:19 test kernel: [48916.161955] 10, L1: 1.
Dec 15 09:41:19 test kernel: [48916.162260] 11, L1: 1.
Dec 15 09:41:19 test kernel: [48916.177985] 12, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178016] 13, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178044] 14, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178071] 15, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178098] 16, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178126] 17, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178339] 18, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178368] 19, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178395] 20, L1: 1.
Dec 15 09:41:19 test kernel: [48916.178611] 21, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179359] 22, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179390] 23, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179419] 24, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179447] 25, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179475] 26, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179502] 27, L1: 1.
Dec 15 09:41:19 test kernel: [48916.179530] 28, L1: 1.
Dec 15 09:41:19 test kernel: [48916.182937] 29, L1: 1.
Dec 15 09:41:19 test kernel: [48916.183044] 30, L1: 1.
Dec 15 09:41:19 test kernel: [48916.184934] 31, L1: 1.
Dec 15 09:41:19 test kernel: [48916.185071] 32, L1: 1.
Dec 15 09:41:19 test kernel: [48916.185412] 33, L1: 1.
Dec 15 09:41:19 test kernel: [48916.185631] 34, L1: 1.
Dec 15 09:41:19 test kernel: [48916.188932] 35, L1: 1.
Dec 15 09:41:19 test kernel: [48916.191877] 36, L1: 1.
Dec 15 09:41:19 test kernel: [48916.224840] 37, L1: 1.
Dec 15 09:41:19 test kernel: [48916.260840] 38, L1: 1.
Dec 15 09:41:19 test kernel: [48916.262637] 39, L1: 1.
Dec 15 09:41:19 test kernel: [48916.268936] 40, L1: 1.
Dec 15 09:41:19 test kernel: [48916.286120] 41, L1: 1.
Dec 15 09:41:19 test kernel: [48916.286180] 42, L1: 1.
Dec 15 09:41:19 test kernel: [48916.290360] 43, L1: 1.
Dec 15 09:41:19 test kernel: [48916.309111] 44, L1: 1.
Dec 15 09:41:19 test kernel: [48916.309141] 45, L1: 1.
Dec 15 09:41:19 test kernel: [48916.309168] 46, L1: 1.
Dec 15 09:41:19 test kernel: [48916.309196] 47, L1: 1.
Dec 15 09:41:19 test kernel: [48916.309223] 48, L1: 1.
Dec 15 09:41:19 test kernel: [48916.310971] 49, L1: 1.
Dec 15 09:41:19 test kernel: [48916.311009] 50, L1: 1.
Dec 15 09:41:19 test kernel: [48916.311037] 51, L1: 1.
Dec 15 09:41:19 test kernel: [48916.312286] 52, L1: 1.
Dec 15 09:41:19 test kernel: [48916.341190] 53, L1: 1.
Dec 15 09:41:19 test kernel: [48916.341826] 54, L1: 1.
Dec 15 09:41:19 test kernel: [48916.343171] 55, L1: 1.
Dec 15 09:41:19 test kernel: [48916.343210] 56, L1: 1.
Dec 15 09:41:19 test kernel: [48916.353493] 57, L1: 1.
Dec 15 09:41:19 test kernel: [48916.385839] 58, L1: 1.
Dec 15 09:41:19 test kernel: [48916.394841] 59, L1: 1.
Dec 15 09:41:19 test kernel: [48916.413893] 60, L1: 1.
Dec 15 09:41:19 test kernel: [48916.413925] 61, L1: 1.
Dec 15 09:41:19 test kernel: [48916.413954] 62, L1: 1.
Dec 15 09:41:19 test kernel: [48916.413981] 63, L1: 1.
Dec 15 09:41:19 test kernel: [48916.414008] 64, L1: 1.
Dec 15 09:41:19 test kernel: [48916.414036] 65, L1: 1.
Dec 15 09:41:19 test kernel: [48916.414063] 66, L1: 1.
Dec 15 09:41:19 test kernel: [48916.481026] 67, L1: 1.
Dec 15 09:41:19 test kernel: [48916.483492] 68, L1: 1.
Dec 15 09:41:19 test kernel: [48916.597434] 69, L1: 1.
Dec 15 09:41:19 test kernel: [48916.597866] 70, L1: 1.
Dec 15 09:41:19 test kernel: [48916.598802] 71, L1: 1.
Dec 15 09:41:19 test kernel: [48916.612640] 72, L1: 1.
Dec 15 09:41:19 test kernel: [48916.625099] 73, L1: 1.
Dec 15 09:41:19 test kernel: [48916.625210] 74, L1: 1.
Dec 15 09:41:19 test kernel: [48916.628043] 75, L1: 1.
Dec 15 09:41:19 test kernel: [48916.635559] 76, L1: 1.
Dec 15 09:41:19 test kernel: [48916.635715] 77, L1: 1.
Dec 15 09:41:19 test kernel: [48916.637088] 78, L1: 1.
Dec 15 09:41:19 test kernel: [48916.637354] 79, L1: 1.
Dec 15 09:41:19 test kernel: [48916.638121] 80, L1: 1.
Dec 15 09:41:19 test kernel: [48916.693138] 81, L1: 1.
Dec 15 09:41:19 test kernel: [48916.701604] 82, L1: 1.
Dec 15 09:41:19 test kernel: [48916.701653] 83, L1: 1.
Dec 15 09:41:19 test kernel: [48916.715579] 84, L1: 1.
Dec 15 09:41:19 test kernel: [48916.728841] 85, L1: 1.
Dec 15 09:41:19 test kernel: [48916.756858] 86, L1: 1.
Dec 15 09:41:19 test kernel: [48916.800934] 87, L1: 1.
Dec 15 09:41:19 test kernel: [48916.836983] 88, L1: 1.
Dec 15 09:41:19 test kernel: [48916.837352] 89, L1: 1.
Dec 15 09:41:19 test kernel: [48916.841335] 90, L1: 1.
Dec 15 09:41:19 test kernel: [48916.849332] 91, L1: 1.
Dec 15 09:41:19 test kernel: [48916.893341] 92, L1: 1.
Dec 15 09:41:19 test kernel: [48916.913057] 93, L1: 1.
Dec 15 09:41:19 test kernel: [48916.913288] 94, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914279] 95, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914311] 96, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914348] 97, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914376] 98, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914403] 99, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914430] 100, L1: 1.
Dec 15 09:41:19 test kernel: [48916.914458] 101, L1: 1.
Dec 15 09:41:19 test kernel: [48916.916347] 102, L1: 1.
Dec 15 09:41:19 test kernel: [48916.916387] 103, L1: 1.
Dec 15 09:41:19 test kernel: [48916.916415] 104, L1: 1.
Dec 15 09:41:19 test kernel: [48916.916856] 105, L1: 1.
Dec 15 09:41:19 test kernel: [48916.933080] 106, L1: 1.
Dec 15 09:41:19 test kernel: [48916.948845] 107, L1: 1.
Dec 15 09:41:20 test kernel: [48916.980947] 108, L1: 1.
Dec 15 09:41:20 test kernel: [48916.981032] 109, L1: 1.
Dec 15 09:41:20 test kernel: [48916.981498] 110, L1: 1.
Dec 15 09:41:20 test kernel: [48916.981534] 111, L1: 1.
Dec 15 09:41:20 test kernel: [48916.998335] 112, L1: 1.
Dec 15 09:41:20 test kernel: [48916.999175] 113, L1: 1.
Dec 15 09:41:20 test kernel: [48916.999457] 114, L1: 1.
Dec 15 09:41:20 test kernel: [48917.001329] 115, L1: 1.
Dec 15 09:41:20 test kernel: [48917.012847] 116, L1: 1.
Dec 15 09:41:20 test kernel: [48917.015754] 117, L1: 1.
Dec 15 09:41:20 test kernel: [48917.015853] 118, L1: 1.
Dec 15 09:41:20 test kernel: [48917.015882] 119, L1: 1.
Dec 15 09:41:20 test kernel: [48917.015909] 120, L1: 1.
Dec 15 09:41:20 test kernel: [48917.015936] 121, L1: 1.
Dec 15 09:41:20 test kernel: [48917.015963] 122, L1: 1.
Dec 15 09:41:20 test kernel: [48917.017051] 123, L1: 1.
Dec 15 09:41:20 test kernel: [48917.017089] 124, L1: 1.
Dec 15 09:41:20 test kernel: [48917.017119] 125, L1: 1.
Dec 15 09:41:20 test kernel: [48917.040958] 126, L1: 1.
Dec 15 09:41:20 test kernel: [48917.041327] 127, L1: 1.
Dec 15 09:41:20 test kernel: [48917.043180] 128, L1: 1.
Dec 15 09:41:20 test kernel: [48917.052843] 129, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061392] 130, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061434] 131, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061463] 132, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061491] 133, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061518] 134, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061548] 135, L1: 1.
Dec 15 09:41:20 test kernel: [48917.061575] 136, L1: 1.
Dec 15 09:41:20 test kernel: [48917.062308] 137, L1: 1.
Dec 15 09:41:20 test kernel: [48917.062348] 138, L1: 1.
Dec 15 09:41:20 test kernel: [48917.062376] 139, L1: 1.
Dec 15 09:41:20 test kernel: [48917.088851] 140, L1: 1.
Dec 15 09:41:20 test kernel: [48917.109068] 141, L1: 1.
Dec 15 09:41:20 test kernel: [48917.145871] 142, L1: 1.
Dec 15 09:41:20 test kernel: [48917.146041] 143, L1: 1.
Dec 15 09:41:20 test kernel: [48917.146357] 144, L1: 1.
Dec 15 09:41:20 test kernel: [48917.146389] 145, L1: 1.
Dec 15 09:41:20 test kernel: [48917.146434] 146, L1: 1.
Dec 15 09:41:20 test kernel: [48917.146465] 147, L1: 1.
Dec 15 09:41:20 test kernel: [48917.146492] 148, L1: 1.
Dec 15 09:41:20 test kernel: [48917.149502] 149, L1: 1.
Dec 15 09:41:20 test kernel: [48917.149730] 150, L1: 1.
Dec 15 09:41:20 test kernel: [48917.149834] 151, L1: 1.
Dec 15 09:41:20 test kernel: [48917.149862] 152, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150247] 153, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150277] 154, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150303] 155, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150327] 156, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150353] 157, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150379] 158, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150405] 159, L1: 1.
Dec 15 09:41:20 test kernel: [48917.150555] 160, L1: 1.
