Dec 19 10:32:40 test kernel: [71695.802832] [TRACE_KVM] Buffer & to_replay created
Dec 19 10:32:40 test kernel: [71695.802866] [HAVFUZZ] Opened
Dec 19 10:33:13 test kernel: [71729.042236] [TRACE_KVM] The trarget vcpu is 3
Dec 19 10:33:13 test kernel: [71729.112789] [Trace KVM] Buffer reset
Dec 19 10:33:13 test kernel: [71729.112796] [TRACE_KVM] Buffer size changed
Dec 19 10:33:13 test kernel: [71729.112803] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 10:33:13 test kernel: [71729.112805] [TRACE_KVM] gran exit set to 0.
Dec 19 10:33:13 test kernel: [71729.112807] [TRACE_KVM] Control_execution set to 1.
Dec 19 10:33:13 test kernel: [71729.112809] [TRACE_KVM] tracing enabled
Dec 19 10:33:13 test kernel: [71729.113631] 0, L1: 1.
Dec 19 10:33:13 test kernel: [71729.134904] 1, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149419] 2, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149454] 3, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149484] 4, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149511] 5, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149539] 6, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149566] 7, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149594] 8, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149957] 9, L1: 1.
Dec 19 10:33:13 test kernel: [71729.149992] 10, L1: 1.
Dec 19 10:33:13 test kernel: [71729.150020] 11, L1: 1.
Dec 19 10:33:13 test kernel: [71729.150855] 12, L1: 1.
Dec 19 10:33:13 test kernel: [71729.154772] 13, L1: 1.
Dec 19 10:33:14 test kernel: [71729.216621] 14, L1: 1.
Dec 19 10:33:14 test kernel: [71729.228619] 15, L1: 1.
Dec 19 10:33:14 test kernel: [71729.229481] 16, L1: 1.
Dec 19 10:33:14 test kernel: [71729.231877] 17, L1: 1.
Dec 19 10:33:14 test kernel: [71729.232099] 18, L1: 1.
Dec 19 10:33:14 test kernel: [71729.256616] 19, L1: 1.
Dec 19 10:33:14 test kernel: [71729.271769] 20, L1: 1.
Dec 19 10:33:14 test kernel: [71729.292823] 21, L1: 1.
Dec 19 10:33:14 test kernel: [71729.294859] 22, L1: 1.
Dec 19 10:33:14 test kernel: [71729.329046] 23, L1: 1.
Dec 19 10:33:14 test kernel: [71729.336023] 24, L1: 1.
Dec 19 10:33:14 test kernel: [71729.349309] 25, L1: 1.
