Dec 15 05:52:33 test kernel: [35189.984297] [TRACE_KVM] Buffer & to_replay created
Dec 15 05:52:33 test kernel: [35189.984333] [HAVFUZZ] Opened
Dec 15 05:53:17 test kernel: [35234.087944] [TRACE_KVM] The trarget vcpu is 3
Dec 15 05:53:17 test kernel: [35234.158344] [Trace KVM] Buffer reset
Dec 15 05:53:17 test kernel: [35234.158350] [TRACE_KVM] Buffer size changed
Dec 15 05:53:17 test kernel: [35234.158357] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 05:53:17 test kernel: [35234.158360] [TRACE_KVM] gran exit set to 0.
Dec 15 05:53:17 test kernel: [35234.158361] [TRACE_KVM] Control_execution set to 1.
Dec 15 05:53:17 test kernel: [35234.158363] [TRACE_KVM] tracing enabled
Dec 15 05:53:17 test kernel: [35234.209721] 0, L1: 1.
Dec 15 05:53:17 test kernel: [35234.228495] 1, L1: 1.
Dec 15 05:53:17 test kernel: [35234.262215] 2, L1: 1.
Dec 15 05:53:17 test kernel: [35234.262566] 3, L1: 1.
Dec 15 05:53:17 test kernel: [35234.281375] 4, L1: 1.
Dec 15 05:53:17 test kernel: [35234.717811] 5, L1: 1.
Dec 15 05:53:17 test kernel: [35234.717914] 6, L1: 1.
Dec 15 05:53:17 test kernel: [35234.761086] 7, L1: 1.
Dec 15 05:53:17 test kernel: [35234.778898] 8, L1: 1.
Dec 15 05:53:17 test kernel: [35234.789168] 9, L1: 1.
Dec 15 05:53:17 test kernel: [35234.797051] 10, L1: 1.
Dec 15 05:53:17 test kernel: [35234.797179] 11, L1: 1.
Dec 15 05:53:17 test kernel: [35234.799017] 12, L1: 1.
Dec 15 05:53:17 test kernel: [35234.820856] 13, L1: 1.
Dec 15 05:53:17 test kernel: [35234.829392] 14, L1: 1.
Dec 15 05:53:17 test kernel: [35234.881143] 15, L1: 1.
Dec 15 05:53:17 test kernel: [35234.898756] 16, L1: 1.
Dec 15 05:53:17 test kernel: [35234.917832] 17, L1: 1.
Dec 15 05:53:17 test kernel: [35234.954153] 18, L1: 1.
Dec 15 05:53:17 test kernel: [35234.954233] 19, L1: 1.
Dec 15 05:53:17 test kernel: [35234.955902] 20, L1: 1.
Dec 15 05:53:17 test kernel: [35234.956273] 21, L1: 1.
Dec 15 05:53:18 test kernel: [35234.989703] 22, L1: 1.
Dec 15 05:53:18 test kernel: [35234.993188] 23, L1: 1.
Dec 15 05:53:18 test kernel: [35235.009492] 24, L1: 1.
Dec 15 05:53:18 test kernel: [35235.010681] 25, L1: 1.
Dec 15 05:53:18 test kernel: [35235.025515] 26, L1: 1.
Dec 15 05:53:18 test kernel: [35235.026023] 27, L1: 1.
Dec 15 05:53:18 test kernel: [35235.026248] 28, L1: 1.
Dec 15 05:53:18 test kernel: [35235.026600] 29, L1: 1.
Dec 15 05:53:18 test kernel: [35235.027580] 30, L1: 1.
Dec 15 05:53:18 test kernel: [35235.028881] 31, L1: 1.
Dec 15 05:53:18 test kernel: [35235.029054] 32, L1: 1.
Dec 15 05:53:18 test kernel: [35235.048850] 33, L1: 1.
Dec 15 05:53:18 test kernel: [35235.065673] 34, L1: 1.
Dec 15 05:53:18 test kernel: [35235.113719] 35, L1: 1.
Dec 15 05:53:18 test kernel: [35235.115990] 36, L1: 1.
Dec 15 05:53:18 test kernel: [35235.116020] 37, L1: 1.
Dec 15 05:53:18 test kernel: [35235.116056] 38, L1: 1.
Dec 15 05:53:18 test kernel: [35235.116084] 39, L1: 1.
Dec 15 05:53:18 test kernel: [35235.116111] 40, L1: 1.
