Dec 15 09:54:59 test kernel: [49736.248250] [TRACE_KVM] Buffer & to_replay created
Dec 15 09:54:59 test kernel: [49736.248288] [HAVFUZZ] Opened
Dec 15 09:55:29 test kernel: [49766.645860] [TRACE_KVM] The trarget vcpu is 3
Dec 15 09:55:29 test kernel: [49766.714423] [Trace KVM] Buffer reset
Dec 15 09:55:29 test kernel: [49766.714429] [TRACE_KVM] Buffer size changed
Dec 15 09:55:29 test kernel: [49766.714438] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 09:55:29 test kernel: [49766.714441] [TRACE_KVM] gran exit set to 0.
Dec 15 09:55:29 test kernel: [49766.714442] [TRACE_KVM] Control_execution set to 1.
Dec 15 09:55:29 test kernel: [49766.714444] [TRACE_KVM] tracing enabled
Dec 15 09:55:29 test kernel: [49766.720492] 0, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721507] 1, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721539] 2, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721568] 3, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721595] 4, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721621] 5, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721647] 6, L1: 1.
Dec 15 09:55:29 test kernel: [49766.721674] 7, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725129] 8, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725158] 9, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725185] 10, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725337] 11, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725363] 12, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725391] 13, L1: 1.
Dec 15 09:55:29 test kernel: [49766.725417] 14, L1: 1.
Dec 15 09:55:29 test kernel: [49766.760842] 15, L1: 1.
Dec 15 09:55:29 test kernel: [49766.772980] 16, L1: 1.
Dec 15 09:55:29 test kernel: [49766.804981] 17, L1: 1.
Dec 15 09:55:29 test kernel: [49766.805203] 18, L1: 1.
Dec 15 09:55:29 test kernel: [49766.808864] 19, L1: 1.
Dec 15 09:55:29 test kernel: [49766.821680] 20, L1: 1.
Dec 15 09:55:29 test kernel: [49766.860850] 21, L1: 1.
Dec 15 09:55:29 test kernel: [49766.866227] 22, L1: 1.
