Dec 18 17:09:47 test kernel: [ 9122.735243] [TRACE_KVM] Buffer & to_replay created
Dec 18 17:09:47 test kernel: [ 9122.735278] [HAVFUZZ] Opened
Dec 18 17:10:19 test kernel: [ 9155.116969] [TRACE_KVM] The trarget vcpu is 3
Dec 18 17:10:19 test kernel: [ 9155.186002] [Trace KVM] Buffer reset
Dec 18 17:10:19 test kernel: [ 9155.186008] [TRACE_KVM] Buffer size changed
Dec 18 17:10:19 test kernel: [ 9155.186018] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 17:10:19 test kernel: [ 9155.186020] [TRACE_KVM] gran exit set to 0.
Dec 18 17:10:19 test kernel: [ 9155.186022] [TRACE_KVM] Control_execution set to 1.
Dec 18 17:10:19 test kernel: [ 9155.186023] [TRACE_KVM] tracing enabled
Dec 18 17:10:20 test kernel: [ 9155.217248] 0, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.217325] 1, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.221654] 2, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.221685] 3, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.221865] 4, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.221893] 5, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.221918] 6, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.224229] 7, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.224257] 8, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.224282] 9, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.228346] 10, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.236619] 11, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.244970] 12, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.245050] 13, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.245139] 14, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.249571] 15, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.272974] 16, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.274082] 17, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.276053] 18, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.290261] 19, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.301384] 20, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.301414] 21, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.301441] 22, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.303106] 23, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.303136] 24, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.303164] 25, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.312615] 26, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.313043] 27, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.373303] 28, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.389351] 29, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.389721] 30, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.389900] 31, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.390087] 32, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.391200] 33, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.432798] 34, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.488822] 35, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.524834] 36, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.694951] 37, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.701518] 38, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.702112] 39, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.702974] 40, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.716617] 41, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.719033] 42, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.721181] 43, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.732899] 44, L1: 1.
Dec 18 17:10:20 test kernel: [ 9155.772817] 45, L1: 1.
Dec 18 17:10:20 test kernel: [ 9156.023490] 46, L1: 1.
