Dec 18 15:13:38 test kernel: [ 2154.134638] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:13:38 test kernel: [ 2154.134669] [HAVFUZZ] Opened
Dec 18 15:14:11 test kernel: [ 2187.084401] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:14:11 test kernel: [ 2187.153597] [Trace KVM] Buffer reset
Dec 18 15:14:11 test kernel: [ 2187.153603] [TRACE_KVM] Buffer size changed
Dec 18 15:14:11 test kernel: [ 2187.153612] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:14:11 test kernel: [ 2187.153614] [TRACE_KVM] gran exit set to 0.
Dec 18 15:14:11 test kernel: [ 2187.153616] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:14:11 test kernel: [ 2187.153617] [TRACE_KVM] tracing enabled
Dec 18 15:14:11 test kernel: [ 2187.162109] 0, L1: 1.
Dec 18 15:14:11 test kernel: [ 2187.184604] 1, L1: 1.
Dec 18 15:14:11 test kernel: [ 2187.185347] 2, L1: 1.
Dec 18 15:14:11 test kernel: [ 2187.190837] 3, L1: 1.
Dec 18 15:14:11 test kernel: [ 2187.196637] 4, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.232619] 5, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.233059] 6, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.233537] 7, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.234267] 8, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240384] 9, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240631] 10, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240693] 11, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240722] 12, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240748] 13, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240775] 14, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240801] 15, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.240827] 16, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.241026] 17, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.241055] 18, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.241082] 19, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.241315] 20, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.277047] 21, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.312610] 22, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.345074] 23, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.345404] 24, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.364435] 25, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.367765] 26, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.387956] 27, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.416604] 28, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.416758] 29, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.416949] 30, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.420452] 31, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.447373] 32, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.475663] 33, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.478201] 34, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.488612] 35, L1: 1.
Dec 18 15:14:12 test kernel: [ 2187.541386] 36, L1: 1.
