Dec 15 12:47:36 test kernel: [60093.912342] [TRACE_KVM] Buffer & to_replay created
Dec 15 12:47:36 test kernel: [60093.912376] [HAVFUZZ] Opened
Dec 15 12:48:08 test kernel: [60125.366453] [TRACE_KVM] The trarget vcpu is 3
Dec 15 12:48:08 test kernel: [60125.436150] [Trace KVM] Buffer reset
Dec 15 12:48:08 test kernel: [60125.436156] [TRACE_KVM] Buffer size changed
Dec 15 12:48:08 test kernel: [60125.436163] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 12:48:08 test kernel: [60125.436165] [TRACE_KVM] gran exit set to 0.
Dec 15 12:48:08 test kernel: [60125.436167] [TRACE_KVM] Control_execution set to 1.
Dec 15 12:48:08 test kernel: [60125.436169] [TRACE_KVM] tracing enabled
Dec 15 12:48:08 test kernel: [60125.473771] 0, L1: 1.
Dec 15 12:48:08 test kernel: [60125.484868] 1, L1: 1.
Dec 15 12:48:08 test kernel: [60125.491025] 2, L1: 1.
Dec 15 12:48:08 test kernel: [60125.524235] 3, L1: 1.
Dec 15 12:48:08 test kernel: [60125.535033] 4, L1: 1.
Dec 15 12:48:08 test kernel: [60125.564846] 5, L1: 1.
Dec 15 12:48:08 test kernel: [60125.571237] 6, L1: 1.
Dec 15 12:48:08 test kernel: [60125.572506] 7, L1: 1.
Dec 15 12:48:08 test kernel: [60125.593066] 8, L1: 1.
Dec 15 12:48:08 test kernel: [60125.594111] 9, L1: 1.
Dec 15 12:48:08 test kernel: [60125.600727] 10, L1: 1.
Dec 15 12:48:08 test kernel: [60125.601311] 11, L1: 1.
Dec 15 12:48:08 test kernel: [60125.601716] 12, L1: 1.
Dec 15 12:48:08 test kernel: [60125.602011] 13, L1: 1.
Dec 15 12:48:08 test kernel: [60125.602594] 14, L1: 1.
Dec 15 12:48:08 test kernel: [60125.616847] 15, L1: 1.
Dec 15 12:48:08 test kernel: [60125.684863] 16, L1: 1.
Dec 15 12:48:08 test kernel: [60125.685143] 17, L1: 1.
Dec 15 12:48:08 test kernel: [60125.688697] 18, L1: 1.
Dec 15 12:48:08 test kernel: [60125.691265] 19, L1: 1.
Dec 15 12:48:08 test kernel: [60125.693269] 20, L1: 1.
Dec 15 12:48:08 test kernel: [60125.693302] 21, L1: 1.
Dec 15 12:48:08 test kernel: [60125.693331] 22, L1: 1.
Dec 15 12:48:08 test kernel: [60125.693358] 23, L1: 1.
Dec 15 12:48:08 test kernel: [60125.693386] 24, L1: 1.
