Dec 15 07:08:10 test kernel: [39727.604413] [TRACE_KVM] Buffer & to_replay created
Dec 15 07:08:10 test kernel: [39727.604448] [HAVFUZZ] Opened
Dec 15 07:09:07 test kernel: [39784.949177] [TRACE_KVM] The trarget vcpu is 3
Dec 15 07:09:08 test kernel: [39785.017915] [Trace KVM] Buffer reset
Dec 15 07:09:08 test kernel: [39785.017921] [TRACE_KVM] Buffer size changed
Dec 15 07:09:08 test kernel: [39785.017929] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 07:09:08 test kernel: [39785.017931] [TRACE_KVM] gran exit set to 0.
Dec 15 07:09:08 test kernel: [39785.017933] [TRACE_KVM] Control_execution set to 1.
Dec 15 07:09:08 test kernel: [39785.017935] [TRACE_KVM] tracing enabled
Dec 15 07:09:08 test kernel: [39785.088845] 0, L1: 1.
Dec 15 07:09:08 test kernel: [39785.096947] 1, L1: 1.
Dec 15 07:09:08 test kernel: [39785.097023] 2, L1: 1.
Dec 15 07:09:08 test kernel: [39785.097102] 3, L1: 1.
Dec 15 07:09:08 test kernel: [39785.103569] 4, L1: 1.
Dec 15 07:09:08 test kernel: [39785.103624] 5, L1: 1.
Dec 15 07:09:08 test kernel: [39785.152200] 6, L1: 1.
Dec 15 07:09:08 test kernel: [39785.152347] 7, L1: 1.
Dec 15 07:09:08 test kernel: [39785.152376] 8, L1: 1.
Dec 15 07:09:08 test kernel: [39785.154952] 9, L1: 1.
Dec 15 07:09:08 test kernel: [39785.154984] 10, L1: 1.
Dec 15 07:09:08 test kernel: [39785.155013] 11, L1: 1.
Dec 15 07:09:08 test kernel: [39785.156263] 12, L1: 1.
Dec 15 07:09:08 test kernel: [39785.156350] 13, L1: 1.
Dec 15 07:09:08 test kernel: [39785.181298] 14, L1: 1.
Dec 15 07:09:08 test kernel: [39785.184602] 15, L1: 1.
Dec 15 07:09:08 test kernel: [39785.186308] 16, L1: 1.
Dec 15 07:09:08 test kernel: [39785.187872] 17, L1: 1.
Dec 15 07:09:08 test kernel: [39785.188483] 18, L1: 1.
Dec 15 07:09:08 test kernel: [39785.189324] 19, L1: 1.
Dec 15 07:09:08 test kernel: [39785.189933] 20, L1: 1.
Dec 15 07:09:08 test kernel: [39785.200856] 21, L1: 1.
Dec 15 07:09:08 test kernel: [39785.216851] 22, L1: 1.
Dec 15 07:09:08 test kernel: [39785.219699] 23, L1: 1.
Dec 15 07:09:08 test kernel: [39785.272950] 24, L1: 1.
Dec 15 07:09:08 test kernel: [39785.344841] 25, L1: 1.
Dec 15 07:09:08 test kernel: [39785.365133] 26, L1: 1.
Dec 15 07:09:08 test kernel: [39785.385829] 27, L1: 1.
Dec 15 07:09:08 test kernel: [39785.393208] 28, L1: 1.
Dec 15 07:09:08 test kernel: [39785.420965] 29, L1: 1.
