Dec 18 16:56:27 test kernel: [ 8322.967026] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:56:27 test kernel: [ 8322.967062] [HAVFUZZ] Opened
Dec 18 16:57:12 test kernel: [ 8368.031978] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:57:12 test kernel: [ 8368.100883] [Trace KVM] Buffer reset
Dec 18 16:57:12 test kernel: [ 8368.100888] [TRACE_KVM] Buffer size changed
Dec 18 16:57:12 test kernel: [ 8368.100896] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:57:12 test kernel: [ 8368.100899] [TRACE_KVM] gran exit set to 0.
Dec 18 16:57:12 test kernel: [ 8368.100900] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:57:12 test kernel: [ 8368.100902] [TRACE_KVM] tracing enabled
Dec 18 16:57:12 test kernel: [ 8368.133092] 0, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.153973] 1, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198364] 2, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198396] 3, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198425] 4, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198452] 5, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198480] 6, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198506] 7, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.198533] 8, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.200950] 9, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.201343] 10, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.201507] 11, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.201592] 12, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.204668] 13, L1: 1.
Dec 18 16:57:12 test kernel: [ 8368.205019] 14, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295176] 15, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295211] 16, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295240] 17, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295268] 18, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295295] 19, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295323] 20, L1: 1.
Dec 18 16:57:13 test kernel: [ 8368.295350] 21, L1: 1.
