Dec 18 15:35:57 test kernel: [ 3492.586718] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:35:57 test kernel: [ 3492.586753] [HAVFUZZ] Opened
Dec 18 15:36:27 test kernel: [ 3523.012950] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:36:27 test kernel: [ 3523.081832] [Trace KVM] Buffer reset
Dec 18 15:36:27 test kernel: [ 3523.081840] [TRACE_KVM] Buffer size changed
Dec 18 15:36:27 test kernel: [ 3523.081847] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:36:27 test kernel: [ 3523.081850] [TRACE_KVM] gran exit set to 0.
Dec 18 15:36:27 test kernel: [ 3523.081852] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:36:27 test kernel: [ 3523.081853] [TRACE_KVM] tracing enabled
Dec 18 15:36:27 test kernel: [ 3523.092617] 0, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.118687] 1, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.125551] 2, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.125623] 3, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.125715] 4, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.133248] 5, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.133399] 6, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.133501] 7, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.133621] 8, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.140649] 9, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.140683] 10, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.152923] 11, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.154684] 12, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.154746] 13, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.154773] 14, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172527] 15, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172796] 16, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172826] 17, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172855] 18, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172884] 19, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172911] 20, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172940] 21, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172967] 22, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.172996] 23, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173022] 24, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173051] 25, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173079] 26, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173107] 27, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173135] 28, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173163] 29, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173189] 30, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173219] 31, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173247] 32, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173275] 33, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173303] 34, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173331] 35, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173358] 36, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173386] 37, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173413] 38, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173441] 39, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173469] 40, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173498] 41, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173526] 42, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173554] 43, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173582] 44, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173610] 45, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.173638] 46, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.175840] 47, L1: 1.
Dec 18 15:36:27 test kernel: [ 3523.178704] 48, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.221898] 49, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.224516] 50, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229360] 51, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229394] 52, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229419] 53, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229443] 54, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229470] 55, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229494] 56, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.229519] 57, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.237134] 58, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.237175] 59, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.237393] 60, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.239991] 61, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.241901] 62, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.261546] 63, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.261583] 64, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.476461] 65, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.476801] 66, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.478346] 67, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.513743] 68, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.528725] 69, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.531770] 70, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.545529] 71, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.607525] 72, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.610452] 73, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.611549] 74, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.629843] 75, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.629915] 76, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.635435] 77, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.636156] 78, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.655280] 79, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.664616] 80, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.676934] 81, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.676974] 82, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.680358] 83, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.692929] 84, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.694977] 85, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.711269] 86, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.748604] 87, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.755194] 88, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759355] 89, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759388] 90, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759414] 91, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759439] 92, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759467] 93, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759493] 94, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759516] 95, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759878] 96, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.759988] 97, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.760016] 98, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.760156] 99, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.760185] 100, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.760213] 101, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.760382] 102, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.762600] 103, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.762734] 104, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.763811] 105, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.763981] 106, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.768727] 107, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.772229] 108, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838532] 109, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838571] 110, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838597] 111, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838623] 112, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838647] 113, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838671] 114, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.838695] 115, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.840483] 116, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.840519] 117, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.840544] 118, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.840945] 119, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.842211] 120, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.842544] 121, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.842829] 122, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.844125] 123, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.844380] 124, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.848647] 125, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849463] 126, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849498] 127, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849525] 128, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849551] 129, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849576] 130, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849601] 131, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849627] 132, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849828] 133, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849862] 134, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.849888] 135, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.850086] 136, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.856130] 137, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.861032] 138, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.884911] 139, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.909248] 140, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.937981] 141, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938054] 142, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938087] 143, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938118] 144, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938179] 145, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938210] 146, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938236] 147, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938659] 148, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938689] 149, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.938717] 150, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.939393] 151, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.939881] 152, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.939982] 153, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940011] 154, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940038] 155, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940064] 156, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940091] 157, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940118] 158, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940835] 159, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940865] 160, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.940892] 161, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.944695] 162, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.977818] 163, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.979563] 164, L1: 1.
Dec 18 15:36:28 test kernel: [ 3523.980218] 165, L1: 1.
Dec 18 15:36:28 test kernel: [ 3524.156015] 166, L1: 1.
Dec 18 15:36:28 test kernel: [ 3524.168027] 167, L1: 1.
Dec 18 15:36:28 test kernel: [ 3524.168160] 168, L1: 1.
Dec 18 15:36:28 test kernel: [ 3524.176732] 169, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.232741] 170, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.232853] 171, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.232903] 172, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.232948] 173, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.232992] 174, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.233036] 175, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.233080] 176, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.234360] 177, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.302653] 178, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.305959] 179, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.345055] 180, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.360177] 181, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.426972] 182, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.433761] 183, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.438402] 184, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.438490] 185, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.438523] 186, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.438555] [Hermes] Exit Field [2806] -> Value [800100bb]. Reason: [1c].
Dec 18 15:36:29 test kernel: [ 3524.438572] 187, L1: 1.
Dec 18 15:36:29 test kernel: [ 3524.438574] [Hermes] Entry Field [2806] -> Value [800100bb].
Dec 18 15:36:32 test kernel: [ 3527.438656] [TRACE_KVM] tracing disabled
Dec 18 15:36:32 test kernel: [ 3527.438661] [TRACE_KVM] Control_execution set to 0.
Dec 18 15:36:32 test kernel: [ 3527.439025] [TRACE_KVM] Buffer copied 
Dec 18 15:36:32 test kernel: [ 3527.442763] [HAVFUZZ] Released
Dec 18 15:36:32 test kernel: [ 3527.444238] [Trace KVM] Buffer released
