Dec 18 22:07:36 test kernel: [26991.742479] [TRACE_KVM] Buffer & to_replay created
Dec 18 22:07:36 test kernel: [26991.742516] [HAVFUZZ] Opened
Dec 18 22:08:08 test kernel: [27024.076600] [TRACE_KVM] The trarget vcpu is 3
Dec 18 22:08:08 test kernel: [27024.145432] [Trace KVM] Buffer reset
Dec 18 22:08:08 test kernel: [27024.145438] [TRACE_KVM] Buffer size changed
Dec 18 22:08:08 test kernel: [27024.145446] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 22:08:08 test kernel: [27024.145449] [TRACE_KVM] gran exit set to 0.
Dec 18 22:08:08 test kernel: [27024.145450] [TRACE_KVM] Control_execution set to 1.
Dec 18 22:08:08 test kernel: [27024.145452] [TRACE_KVM] tracing enabled
Dec 18 22:08:08 test kernel: [27024.172780] 0, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198019] 1, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198052] 2, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198079] 3, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198103] 4, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198127] 5, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198151] 6, L1: 1.
Dec 18 22:08:08 test kernel: [27024.198175] 7, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201705] 8, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201735] 9, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201761] 10, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201866] 11, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201892] 12, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201919] 13, L1: 1.
Dec 18 22:08:08 test kernel: [27024.201944] 14, L1: 1.
Dec 18 22:08:09 test kernel: [27024.420826] 15, L1: 1.
Dec 18 22:08:09 test kernel: [27024.421665] 16, L1: 1.
Dec 18 22:08:09 test kernel: [27024.425385] 17, L1: 1.
Dec 18 22:08:09 test kernel: [27024.475093] 18, L1: 1.
Dec 18 22:08:09 test kernel: [27024.484361] 19, L1: 1.
Dec 18 22:08:09 test kernel: [27024.484416] 20, L1: 1.
Dec 18 22:08:09 test kernel: [27024.501989] 21, L1: 1.
Dec 18 22:08:09 test kernel: [27024.550494] 22, L1: 1.
Dec 18 22:08:09 test kernel: [27024.554631] 23, L1: 1.
Dec 18 22:08:09 test kernel: [27024.554688] 24, L1: 1.
Dec 18 22:08:09 test kernel: [27024.649089] 25, L1: 1.
Dec 18 22:08:09 test kernel: [27024.669979] 26, L1: 1.
Dec 18 22:08:09 test kernel: [27024.731768] 27, L1: 1.
Dec 18 22:08:09 test kernel: [27024.764610] 28, L1: 1.
Dec 18 22:08:09 test kernel: [27024.765107] 29, L1: 1.
Dec 18 22:08:09 test kernel: [27024.765217] 30, L1: 1.
Dec 18 22:08:09 test kernel: [27024.765520] 31, L1: 1.
Dec 18 22:08:09 test kernel: [27024.802632] 32, L1: 1.
Dec 18 22:08:09 test kernel: [27024.840609] 33, L1: 1.
Dec 18 22:08:09 test kernel: [27024.845118] 34, L1: 1.
Dec 18 22:08:09 test kernel: [27024.873416] 35, L1: 1.
Dec 18 22:08:09 test kernel: [27024.873698] 36, L1: 1.
Dec 18 22:08:09 test kernel: [27024.874211] 37, L1: 1.
Dec 18 22:08:09 test kernel: [27024.884626] 38, L1: 1.
Dec 18 22:08:09 test kernel: [27024.896628] 39, L1: 1.
Dec 18 22:08:09 test kernel: [27024.898043] 40, L1: 1.
Dec 18 22:08:09 test kernel: [27024.967614] 41, L1: 1.
Dec 18 22:08:10 test kernel: [27025.410867] 42, L1: 1.
Dec 18 22:08:10 test kernel: [27025.420612] 43, L1: 1.
Dec 18 22:08:10 test kernel: [27025.468617] 44, L1: 1.
Dec 18 22:08:10 test kernel: [27025.471537] 45, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472266] 46, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472298] 47, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472325] 48, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472352] 49, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472378] 50, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472405] 51, L1: 1.
Dec 18 22:08:10 test kernel: [27025.472431] 52, L1: 1.
Dec 18 22:08:10 test kernel: [27025.488622] 53, L1: 1.
Dec 18 22:08:10 test kernel: [27025.488667] 54, L1: 1.
Dec 18 22:08:10 test kernel: [27025.488774] 55, L1: 1.
Dec 18 22:08:10 test kernel: [27025.491199] 56, L1: 1.
Dec 18 22:08:10 test kernel: [27025.524612] 57, L1: 1.
Dec 18 22:08:10 test kernel: [27025.527105] 58, L1: 1.
Dec 18 22:08:10 test kernel: [27025.528469] 59, L1: 1.
Dec 18 22:08:10 test kernel: [27025.528502] 60, L1: 1.
Dec 18 22:08:10 test kernel: [27025.528529] 61, L1: 1.
Dec 18 22:08:10 test kernel: [27025.528553] 62, L1: 1.
Dec 18 22:08:10 test kernel: [27025.528579] 63, L1: 1.
Dec 18 22:08:10 test kernel: [27025.528608] 64, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529080] 65, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529118] 66, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529146] 67, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529352] 68, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529380] 69, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529405] 70, L1: 1.
Dec 18 22:08:10 test kernel: [27025.529558] 71, L1: 1.
Dec 18 22:08:10 test kernel: [27025.543367] 72, L1: 1.
Dec 18 22:08:10 test kernel: [27025.548618] 73, L1: 1.
Dec 18 22:08:10 test kernel: [27025.573800] 74, L1: 1.
Dec 18 22:08:10 test kernel: [27025.585393] 75, L1: 1.
Dec 18 22:08:10 test kernel: [27025.585569] 76, L1: 1.
Dec 18 22:08:10 test kernel: [27025.600613] 77, L1: 1.
Dec 18 22:08:10 test kernel: [27025.708839] 78, L1: 1.
Dec 18 22:08:10 test kernel: [27025.709116] 79, L1: 1.
Dec 18 22:08:10 test kernel: [27025.714633] 80, L1: 1.
Dec 18 22:08:10 test kernel: [27025.715126] 81, L1: 1.
Dec 18 22:08:10 test kernel: [27025.716248] 82, L1: 1.
Dec 18 22:08:10 test kernel: [27025.776615] 83, L1: 1.
Dec 18 22:08:10 test kernel: [27025.840814] 84, L1: 1.
Dec 18 22:08:10 test kernel: [27025.844767] 85, L1: 1.
Dec 18 22:08:10 test kernel: [27025.844921] 86, L1: 1.
Dec 18 22:08:10 test kernel: [27025.844990] 87, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845082] 88, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845227] 89, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845259] 90, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845286] 91, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845719] 92, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845753] 93, L1: 1.
Dec 18 22:08:10 test kernel: [27025.845779] 94, L1: 1.
Dec 18 22:08:10 test kernel: [27025.846454] 95, L1: 1.
Dec 18 22:08:10 test kernel: [27025.846930] 96, L1: 1.
Dec 18 22:08:10 test kernel: [27025.852191] 97, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881311] 98, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881454] 99, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881587] 100, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881692] 101, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881721] 102, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881747] 103, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881774] 104, L1: 1.
Dec 18 22:08:10 test kernel: [27025.881800] 105, L1: 1.
Dec 18 22:08:10 test kernel: [27025.882011] 106, L1: 1.
Dec 18 22:08:10 test kernel: [27025.882046] 107, L1: 1.
Dec 18 22:08:10 test kernel: [27025.882073] 108, L1: 1.
Dec 18 22:08:10 test kernel: [27025.886427] 109, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919431] 110, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919549] 111, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919584] 112, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919610] 113, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919635] 114, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919661] 115, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919685] 116, L1: 1.
Dec 18 22:08:10 test kernel: [27025.919709] 117, L1: 1.
Dec 18 22:08:10 test kernel: [27025.933148] 118, L1: 1.
Dec 18 22:08:10 test kernel: [27025.933312] 119, L1: 1.
Dec 18 22:08:10 test kernel: [27025.933341] 120, L1: 1.
Dec 18 22:08:10 test kernel: [27025.973755] 121, L1: 1.
Dec 18 22:08:10 test kernel: [27026.080962] 122, L1: 1.
Dec 18 22:08:10 test kernel: [27026.081125] 123, L1: 1.
Dec 18 22:08:10 test kernel: [27026.092738] 124, L1: 1.
Dec 18 22:08:10 test kernel: [27026.156726] 125, L1: 1.
Dec 18 22:08:10 test kernel: [27026.156845] 126, L1: 1.
Dec 18 22:08:10 test kernel: [27026.156894] 127, L1: 1.
Dec 18 22:08:10 test kernel: [27026.156938] 128, L1: 1.
Dec 18 22:08:10 test kernel: [27026.156982] 129, L1: 1.
Dec 18 22:08:10 test kernel: [27026.157026] 130, L1: 1.
Dec 18 22:08:10 test kernel: [27026.157070] 131, L1: 1.
Dec 18 22:08:10 test kernel: [27026.160708] 132, L1: 1.
Dec 18 22:08:10 test kernel: [27026.186547] 133, L1: 1.
Dec 18 22:08:10 test kernel: [27026.200176] 134, L1: 1.
Dec 18 22:08:11 test kernel: [27026.247486] 135, L1: 1.
Dec 18 22:08:11 test kernel: [27026.254125] 136, L1: 1.
