Dec 18 15:43:43 test kernel: [ 3959.073548] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:43:43 test kernel: [ 3959.073581] [HAVFUZZ] Opened
Dec 18 15:44:15 test kernel: [ 3990.884413] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:44:15 test kernel: [ 3990.954654] [Trace KVM] Buffer reset
Dec 18 15:44:15 test kernel: [ 3990.954660] [TRACE_KVM] Buffer size changed
Dec 18 15:44:15 test kernel: [ 3990.954667] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:44:15 test kernel: [ 3990.954669] [TRACE_KVM] gran exit set to 0.
Dec 18 15:44:15 test kernel: [ 3990.954671] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:44:15 test kernel: [ 3990.954673] [TRACE_KVM] tracing enabled
Dec 18 15:44:15 test kernel: [ 3990.972614] 0, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974407] 1, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974439] 2, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974467] 3, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974494] 4, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974520] 5, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974547] 6, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.974574] 7, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994605] 8, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994644] 9, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994671] 10, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994786] 11, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994814] 12, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994843] 13, L1: 1.
Dec 18 15:44:15 test kernel: [ 3990.994870] 14, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.024615] 15, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.040790] 16, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.059232] 17, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.068619] 18, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.083597] 19, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.083625] 20, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.083653] 21, L1: 1.
Dec 18 15:44:15 test kernel: [ 3991.083679] 22, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.249511] 23, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.292604] 24, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.364605] 25, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.500605] 26, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.512818] 27, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.584602] 28, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.772603] 29, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.806957] 30, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.807622] 31, L1: 1.
Dec 18 15:44:16 test kernel: [ 3991.824734] 32, L1: 1.
