Dec 15 07:53:13 test kernel: [42430.565171] [TRACE_KVM] Buffer & to_replay created
Dec 15 07:53:13 test kernel: [42430.565207] [HAVFUZZ] Opened
Dec 15 07:53:44 test kernel: [42461.348029] [TRACE_KVM] The trarget vcpu is 3
Dec 15 07:53:44 test kernel: [42461.418122] [Trace KVM] Buffer reset
Dec 15 07:53:44 test kernel: [42461.418130] [TRACE_KVM] Buffer size changed
Dec 15 07:53:44 test kernel: [42461.418136] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 07:53:44 test kernel: [42461.418139] [TRACE_KVM] gran exit set to 0.
Dec 15 07:53:44 test kernel: [42461.418141] [TRACE_KVM] Control_execution set to 1.
Dec 15 07:53:44 test kernel: [42461.418142] [TRACE_KVM] tracing enabled
Dec 15 07:53:44 test kernel: [42461.441641] 0, L1: 1.
Dec 15 07:53:44 test kernel: [42461.442628] 1, L1: 1.
Dec 15 07:53:44 test kernel: [42461.443324] 2, L1: 1.
Dec 15 07:53:44 test kernel: [42461.474229] 3, L1: 1.
Dec 15 07:53:44 test kernel: [42461.480860] 4, L1: 1.
Dec 15 07:53:44 test kernel: [42461.481706] 5, L1: 1.
Dec 15 07:53:44 test kernel: [42461.482818] 6, L1: 1.
Dec 15 07:53:44 test kernel: [42461.514318] 7, L1: 1.
Dec 15 07:53:44 test kernel: [42461.514838] 8, L1: 1.
Dec 15 07:53:44 test kernel: [42461.515691] 9, L1: 1.
Dec 15 07:53:44 test kernel: [42461.516204] 10, L1: 1.
Dec 15 07:53:44 test kernel: [42461.533526] 11, L1: 1.
Dec 15 07:53:44 test kernel: [42461.544851] 12, L1: 1.
Dec 15 07:53:44 test kernel: [42461.545918] 13, L1: 1.
Dec 15 07:53:44 test kernel: [42461.547579] 14, L1: 1.
Dec 15 07:53:44 test kernel: [42461.599749] 15, L1: 1.
Dec 15 07:53:44 test kernel: [42461.625733] 16, L1: 1.
Dec 15 07:53:44 test kernel: [42461.626022] 17, L1: 1.
Dec 15 07:53:44 test kernel: [42461.626590] 18, L1: 1.
Dec 15 07:53:44 test kernel: [42461.654189] 19, L1: 1.
Dec 15 07:53:44 test kernel: [42461.656319] 20, L1: 1.
Dec 15 07:53:44 test kernel: [42461.656373] 21, L1: 1.
Dec 15 07:53:44 test kernel: [42461.656497] 22, L1: 1.
