Dec 19 10:59:13 test kernel: [73288.258445] [TRACE_KVM] Buffer & to_replay created
Dec 19 10:59:13 test kernel: [73288.258481] [HAVFUZZ] Opened
Dec 19 10:59:44 test kernel: [73319.784765] [TRACE_KVM] The trarget vcpu is 3
Dec 19 10:59:44 test kernel: [73319.853555] [Trace KVM] Buffer reset
Dec 19 10:59:44 test kernel: [73319.853561] [TRACE_KVM] Buffer size changed
Dec 19 10:59:44 test kernel: [73319.853570] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 10:59:44 test kernel: [73319.853573] [TRACE_KVM] gran exit set to 0.
Dec 19 10:59:44 test kernel: [73319.853574] [TRACE_KVM] Control_execution set to 1.
Dec 19 10:59:44 test kernel: [73319.853576] [TRACE_KVM] tracing enabled
Dec 19 10:59:44 test kernel: [73319.889596] 0, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890325] 1, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890363] 2, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890391] 3, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890416] 4, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890440] 5, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890463] 6, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890489] 7, L1: 1.
Dec 19 10:59:44 test kernel: [73319.890880] 8, L1: 1.
Dec 19 10:59:44 test kernel: [73319.893495] 9, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895037] 10, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895066] 11, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895092] 12, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895240] 13, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895267] 14, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895294] 15, L1: 1.
Dec 19 10:59:44 test kernel: [73319.895319] 16, L1: 1.
Dec 19 10:59:44 test kernel: [73319.948185] 17, L1: 1.
Dec 19 10:59:44 test kernel: [73319.968775] 18, L1: 1.
Dec 19 10:59:44 test kernel: [73320.018798] 19, L1: 1.
Dec 19 10:59:44 test kernel: [73320.018835] 20, L1: 1.
Dec 19 10:59:44 test kernel: [73320.018863] 21, L1: 1.
Dec 19 10:59:44 test kernel: [73320.018971] 22, L1: 1.
Dec 19 10:59:44 test kernel: [73320.028623] 23, L1: 1.
Dec 19 10:59:44 test kernel: [73320.028694] 24, L1: 1.
Dec 19 10:59:44 test kernel: [73320.028806] 25, L1: 1.
Dec 19 10:59:44 test kernel: [73320.028834] 26, L1: 1.
Dec 19 10:59:44 test kernel: [73320.029751] 27, L1: 1.
Dec 19 10:59:44 test kernel: [73320.031360] 28, L1: 1.
Dec 19 10:59:44 test kernel: [73320.136636] 29, L1: 1.
Dec 19 10:59:44 test kernel: [73320.136763] 30, L1: 1.
Dec 19 10:59:44 test kernel: [73320.177482] 31, L1: 1.
Dec 19 10:59:45 test kernel: [73320.473463] 32, L1: 1.
Dec 19 10:59:45 test kernel: [73320.473850] 33, L1: 1.
Dec 19 10:59:45 test kernel: [73320.488801] 34, L1: 1.
Dec 19 10:59:45 test kernel: [73320.532606] 35, L1: 1.
Dec 19 10:59:45 test kernel: [73320.560212] 36, L1: 1.
Dec 19 10:59:45 test kernel: [73320.560509] 37, L1: 1.
Dec 19 10:59:45 test kernel: [73320.561743] 38, L1: 1.
Dec 19 10:59:45 test kernel: [73320.617712] 39, L1: 1.
Dec 19 10:59:45 test kernel: [73320.648690] 40, L1: 1.
Dec 19 10:59:45 test kernel: [73320.648838] 41, L1: 1.
Dec 19 10:59:45 test kernel: [73320.664607] 42, L1: 1.
Dec 19 10:59:45 test kernel: [73320.664777] 43, L1: 1.
Dec 19 10:59:45 test kernel: [73320.696152] 44, L1: 1.
Dec 19 10:59:45 test kernel: [73320.696827] 45, L1: 1.
Dec 19 10:59:45 test kernel: [73320.723985] 46, L1: 1.
Dec 19 10:59:45 test kernel: [73320.726994] 47, L1: 1.
Dec 19 10:59:45 test kernel: [73320.749845] 48, L1: 1.
Dec 19 10:59:45 test kernel: [73320.762401] 49, L1: 1.
Dec 19 10:59:45 test kernel: [73320.768903] 50, L1: 1.
Dec 19 10:59:45 test kernel: [73320.785482] 51, L1: 1.
Dec 19 10:59:45 test kernel: [73320.786870] 52, L1: 1.
Dec 19 10:59:45 test kernel: [73320.806240] 53, L1: 1.
Dec 19 10:59:45 test kernel: [73320.809610] 54, L1: 1.
Dec 19 10:59:45 test kernel: [73320.809753] 55, L1: 1.
Dec 19 10:59:45 test kernel: [73320.809947] 56, L1: 1.
Dec 19 10:59:45 test kernel: [73320.812911] 57, L1: 1.
Dec 19 10:59:45 test kernel: [73320.813550] 58, L1: 1.
Dec 19 10:59:45 test kernel: [73320.813730] 59, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815038] 60, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815077] 61, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815107] 62, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815134] 63, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815158] 64, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815182] 65, L1: 1.
Dec 19 10:59:45 test kernel: [73320.815208] 66, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816076] 67, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816113] 68, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816139] 69, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816362] 70, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816390] 71, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816416] 72, L1: 1.
Dec 19 10:59:45 test kernel: [73320.816789] 73, L1: 1.
Dec 19 10:59:45 test kernel: [73320.817785] 74, L1: 1.
Dec 19 10:59:45 test kernel: [73320.818354] 75, L1: 1.
Dec 19 10:59:45 test kernel: [73320.819243] 76, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886400] 77, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886436] 78, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886463] 79, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886487] 80, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886511] 81, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886535] 82, L1: 1.
Dec 19 10:59:45 test kernel: [73320.886561] 83, L1: 1.
Dec 19 10:59:45 test kernel: [73320.888334] 84, L1: 1.
Dec 19 10:59:45 test kernel: [73320.888364] 85, L1: 1.
Dec 19 10:59:45 test kernel: [73320.888390] 86, L1: 1.
Dec 19 10:59:45 test kernel: [73320.888767] 87, L1: 1.
Dec 19 10:59:45 test kernel: [73320.890034] 88, L1: 1.
Dec 19 10:59:45 test kernel: [73320.890361] 89, L1: 1.
Dec 19 10:59:45 test kernel: [73320.890643] 90, L1: 1.
Dec 19 10:59:45 test kernel: [73320.890678] 91, L1: 1.
Dec 19 10:59:45 test kernel: [73320.894158] 92, L1: 1.
Dec 19 10:59:45 test kernel: [73320.895021] 93, L1: 1.
Dec 19 10:59:45 test kernel: [73320.895259] 94, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897331] 95, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897364] 96, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897391] 97, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897415] 98, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897440] 99, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897466] 100, L1: 1.
Dec 19 10:59:45 test kernel: [73320.897491] 101, L1: 1.
Dec 19 10:59:45 test kernel: [73320.898323] 102, L1: 1.
Dec 19 10:59:45 test kernel: [73320.898350] 103, L1: 1.
Dec 19 10:59:45 test kernel: [73320.898374] 104, L1: 1.
Dec 19 10:59:45 test kernel: [73320.908082] 105, L1: 1.
Dec 19 10:59:45 test kernel: [73320.924971] 106, L1: 1.
Dec 19 10:59:45 test kernel: [73320.926565] 107, L1: 1.
Dec 19 10:59:45 test kernel: [73320.926873] 108, L1: 1.
Dec 19 10:59:45 test kernel: [73320.935803] 109, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942164] 110, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942200] 111, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942228] 112, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942252] 113, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942278] 114, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942304] 115, L1: 1.
Dec 19 10:59:45 test kernel: [73320.942330] 116, L1: 1.
Dec 19 10:59:45 test kernel: [73320.943057] 117, L1: 1.
Dec 19 10:59:45 test kernel: [73320.943091] 118, L1: 1.
Dec 19 10:59:45 test kernel: [73320.943117] 119, L1: 1.
Dec 19 10:59:45 test kernel: [73320.946800] 120, L1: 1.
Dec 19 10:59:45 test kernel: [73320.947537] 121, L1: 1.
Dec 19 10:59:45 test kernel: [73321.087714] 122, L1: 1.
Dec 19 10:59:45 test kernel: [73321.099730] 123, L1: 1.
Dec 19 10:59:45 test kernel: [73321.099855] 124, L1: 1.
Dec 19 10:59:45 test kernel: [73321.112732] 125, L1: 1.
Dec 19 10:59:45 test kernel: [73321.152710] 126, L1: 1.
Dec 19 10:59:45 test kernel: [73321.152824] 127, L1: 1.
Dec 19 10:59:45 test kernel: [73321.152872] 128, L1: 1.
Dec 19 10:59:45 test kernel: [73321.152917] 129, L1: 1.
Dec 19 10:59:45 test kernel: [73321.152962] 130, L1: 1.
Dec 19 10:59:45 test kernel: [73321.153005] 131, L1: 1.
Dec 19 10:59:45 test kernel: [73321.153050] 132, L1: 1.
Dec 19 10:59:45 test kernel: [73321.168807] 133, L1: 1.
Dec 19 10:59:45 test kernel: [73321.168916] 134, L1: 1.
Dec 19 10:59:45 test kernel: [73321.191445] 135, L1: 1.
Dec 19 10:59:45 test kernel: [73321.196652] 136, L1: 1.
Dec 19 10:59:45 test kernel: [73321.206900] 137, L1: 1.
Dec 19 10:59:46 test kernel: [73321.223744] 138, L1: 1.
Dec 19 10:59:46 test kernel: [73321.320712] 139, L1: 1.
Dec 19 10:59:46 test kernel: [73321.327143] 140, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332180] 141, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332267] 142, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332295] 143, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332332] 144, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332373] 145, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332405] 146, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332431] 147, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332458] 148, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332485] 149, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332513] 150, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332914] 151, L1: 1.
Dec 19 10:59:46 test kernel: [73321.332953] 152, L1: 1.
Dec 19 10:59:46 test kernel: [73321.333034] 153, L1: 1.
Dec 19 10:59:46 test kernel: [73321.445561] [Hermes] Exit Field [681e] -> Value [10010000f9]. Reason: [a].
Dec 19 10:59:46 test kernel: [73321.445588] 154, L1: 1.
