Dec 15 12:54:13 test kernel: [60490.236225] [TRACE_KVM] Buffer & to_replay created
Dec 15 12:54:13 test kernel: [60490.236260] [HAVFUZZ] Opened
Dec 15 12:54:45 test kernel: [60521.972471] [TRACE_KVM] The trarget vcpu is 3
Dec 15 12:54:45 test kernel: [60522.041099] [Trace KVM] Buffer reset
Dec 15 12:54:45 test kernel: [60522.041105] [TRACE_KVM] Buffer size changed
Dec 15 12:54:45 test kernel: [60522.041113] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 12:54:45 test kernel: [60522.041116] [TRACE_KVM] gran exit set to 0.
Dec 15 12:54:45 test kernel: [60522.041117] [TRACE_KVM] Control_execution set to 1.
Dec 15 12:54:45 test kernel: [60522.041119] [TRACE_KVM] tracing enabled
Dec 15 12:54:45 test kernel: [60522.074767] 0, L1: 1.
Dec 15 12:54:45 test kernel: [60522.083090] 1, L1: 1.
Dec 15 12:54:45 test kernel: [60522.096841] 2, L1: 1.
Dec 15 12:54:45 test kernel: [60522.099262] 3, L1: 1.
Dec 15 12:54:45 test kernel: [60522.100951] 4, L1: 1.
Dec 15 12:54:45 test kernel: [60522.129226] 5, L1: 1.
Dec 15 12:54:45 test kernel: [60522.129465] 6, L1: 1.
Dec 15 12:54:45 test kernel: [60522.129568] 7, L1: 1.
Dec 15 12:54:45 test kernel: [60522.131048] 8, L1: 1.
Dec 15 12:54:45 test kernel: [60522.131089] 9, L1: 1.
Dec 15 12:54:45 test kernel: [60522.133533] 10, L1: 1.
Dec 15 12:54:45 test kernel: [60522.140857] 11, L1: 1.
Dec 15 12:54:45 test kernel: [60522.141535] 12, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187144] 13, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187204] 14, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187236] 15, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187266] 16, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187293] 17, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187321] 18, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187346] 19, L1: 1.
Dec 15 12:54:45 test kernel: [60522.187373] 20, L1: 1.
Dec 15 12:54:45 test kernel: [60522.196298] 21, L1: 1.
Dec 15 12:54:45 test kernel: [60522.196330] 22, L1: 1.
Dec 15 12:54:45 test kernel: [60522.196848] 23, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197231] 24, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197260] 25, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197285] 26, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197309] 27, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197334] 28, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197358] 29, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197383] 30, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197462] 31, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197488] 32, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197513] 33, L1: 1.
Dec 15 12:54:45 test kernel: [60522.197604] 34, L1: 1.
Dec 15 12:54:45 test kernel: [60522.213368] 35, L1: 1.
Dec 15 12:54:45 test kernel: [60522.213759] 36, L1: 1.
Dec 15 12:54:45 test kernel: [60522.226860] 37, L1: 1.
Dec 15 12:54:45 test kernel: [60522.240845] 38, L1: 1.
Dec 15 12:54:45 test kernel: [60522.273111] 39, L1: 1.
Dec 15 12:54:45 test kernel: [60522.305424] 40, L1: 1.
Dec 15 12:54:45 test kernel: [60522.365417] 41, L1: 1.
Dec 15 12:54:45 test kernel: [60522.385362] 42, L1: 1.
Dec 15 12:54:45 test kernel: [60522.388392] 43, L1: 1.
Dec 15 12:54:45 test kernel: [60522.405133] 44, L1: 1.
Dec 15 12:54:45 test kernel: [60522.405223] 45, L1: 1.
Dec 15 12:54:45 test kernel: [60522.421408] 46, L1: 1.
Dec 15 12:54:45 test kernel: [60522.421993] 47, L1: 1.
Dec 15 12:54:45 test kernel: [60522.422383] 48, L1: 1.
Dec 15 12:54:45 test kernel: [60522.425819] 49, L1: 1.
Dec 15 12:54:45 test kernel: [60522.426267] 50, L1: 1.
