Dec 18 15:45:30 test kernel: [ 4065.225499] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:45:30 test kernel: [ 4065.225534] [HAVFUZZ] Opened
Dec 18 15:46:15 test kernel: [ 4110.719713] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:46:15 test kernel: [ 4110.790955] [Trace KVM] Buffer reset
Dec 18 15:46:15 test kernel: [ 4110.790962] [TRACE_KVM] Buffer size changed
Dec 18 15:46:15 test kernel: [ 4110.790970] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:46:15 test kernel: [ 4110.790973] [TRACE_KVM] gran exit set to 0.
Dec 18 15:46:15 test kernel: [ 4110.790975] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:46:15 test kernel: [ 4110.790977] [TRACE_KVM] tracing enabled
Dec 18 15:46:15 test kernel: [ 4110.792242] 0, L1: 1.
Dec 18 15:46:15 test kernel: [ 4110.792284] 1, L1: 1.
Dec 18 15:46:15 test kernel: [ 4110.792313] 2, L1: 1.
Dec 18 15:46:15 test kernel: [ 4110.810964] 3, L1: 1.
Dec 18 15:46:15 test kernel: [ 4110.868909] 4, L1: 1.
Dec 18 15:46:15 test kernel: [ 4110.913748] 5, L1: 1.
Dec 18 15:46:15 test kernel: [ 4110.980773] 6, L1: 1.
Dec 18 15:46:15 test kernel: [ 4111.065119] 7, L1: 1.
Dec 18 15:46:15 test kernel: [ 4111.073347] 8, L1: 1.
Dec 18 15:46:15 test kernel: [ 4111.076132] 9, L1: 1.
Dec 18 15:46:15 test kernel: [ 4111.076173] 10, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.273332] 11, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.273638] 12, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.296968] 13, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.297016] 14, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.299247] 15, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.301012] 16, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.302241] 17, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.302427] 18, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.303297] 19, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.316874] 20, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.318269] 21, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.318628] 22, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.343198] 23, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.343421] 24, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.343605] 25, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.378347] 26, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.809208] 27, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.813270] 28, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.813508] 29, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.814255] 30, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.814657] 31, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.815565] 32, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.816036] 33, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.816519] 34, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.817002] 35, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.817628] 36, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.818091] 37, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.818571] 38, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.819236] 39, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.883507] 40, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.883902] 41, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886024] 42, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886059] 43, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886086] 44, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886110] 45, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886135] 46, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886161] 47, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.886186] 48, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.887383] 49, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.887411] 50, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.887436] 51, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.897687] 52, L1: 1.
Dec 18 15:46:16 test kernel: [ 4111.928605] 53, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.008797] 54, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.008991] 55, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009249] 56, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009277] 57, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009302] 58, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009329] 59, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009353] 60, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009378] 61, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.009403] 62, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.010092] 63, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.010121] 64, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.010147] 65, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.014287] 66, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.019822] 67, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.020621] 68, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.031892] 69, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033497] 70, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033553] 71, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033583] 72, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033609] 73, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033634] 74, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033659] 75, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033685] 76, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.033711] 77, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.034273] 78, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.034306] 79, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.034333] 80, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.047013] 81, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.090895] 82, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.100184] 83, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.100221] 84, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.100360] 85, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.102888] 86, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.122917] 87, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.138930] 88, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.150949] 89, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.151084] 90, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.151286] 91, L1: 1.
Dec 18 15:46:16 test kernel: [ 4112.176610] 92, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216618] 93, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216743] 94, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216791] 95, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216836] 96, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216880] 97, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216924] 98, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.216969] 99, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.218248] 100, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.241401] 101, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.246714] 102, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.313879] 103, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.331135] 104, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.427974] 105, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.428233] 106, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.433293] 107, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.433378] 108, L1: 1.
Dec 18 15:46:17 test kernel: [ 4112.433407] 109, L1: 1.
