Dec 15 06:25:37 test kernel: [37174.712239] [TRACE_KVM] Buffer & to_replay created
Dec 15 06:25:37 test kernel: [37174.712273] [HAVFUZZ] Opened
Dec 15 06:26:09 test kernel: [37206.090543] [TRACE_KVM] The trarget vcpu is 3
Dec 15 06:26:09 test kernel: [37206.160236] [Trace KVM] Buffer reset
Dec 15 06:26:09 test kernel: [37206.160243] [TRACE_KVM] Buffer size changed
Dec 15 06:26:09 test kernel: [37206.160253] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 06:26:09 test kernel: [37206.160256] [TRACE_KVM] gran exit set to 0.
Dec 15 06:26:09 test kernel: [37206.160258] [TRACE_KVM] Control_execution set to 1.
Dec 15 06:26:09 test kernel: [37206.160259] [TRACE_KVM] tracing enabled
Dec 15 06:26:09 test kernel: [37206.205481] 0, L1: 1.
Dec 15 06:26:09 test kernel: [37206.216996] 1, L1: 1.
Dec 15 06:26:09 test kernel: [37206.232447] 2, L1: 1.
Dec 15 06:26:09 test kernel: [37206.282481] 3, L1: 1.
Dec 15 06:26:09 test kernel: [37206.340848] 4, L1: 1.
Dec 15 06:26:09 test kernel: [37206.341813] 5, L1: 1.
Dec 15 06:26:09 test kernel: [37206.343700] 6, L1: 1.
Dec 15 06:26:09 test kernel: [37206.392841] 7, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419223] 8, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419392] 9, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419423] 10, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419452] 11, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419480] 12, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419507] 13, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419534] 14, L1: 1.
Dec 15 06:26:09 test kernel: [37206.419561] 15, L1: 1.
Dec 15 06:26:09 test kernel: [37206.424639] 16, L1: 1.
Dec 15 06:26:09 test kernel: [37206.440246] 17, L1: 1.
Dec 15 06:26:09 test kernel: [37206.441124] 18, L1: 1.
Dec 15 06:26:09 test kernel: [37206.442436] 19, L1: 1.
