Dec 18 16:27:47 test kernel: [ 6602.598635] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:27:47 test kernel: [ 6602.598670] [HAVFUZZ] Opened
Dec 18 16:28:19 test kernel: [ 6634.350975] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:28:19 test kernel: [ 6634.419384] [Trace KVM] Buffer reset
Dec 18 16:28:19 test kernel: [ 6634.419391] [TRACE_KVM] Buffer size changed
Dec 18 16:28:19 test kernel: [ 6634.419400] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:28:19 test kernel: [ 6634.419403] [TRACE_KVM] gran exit set to 0.
Dec 18 16:28:19 test kernel: [ 6634.419404] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:28:19 test kernel: [ 6634.419406] [TRACE_KVM] tracing enabled
Dec 18 16:28:19 test kernel: [ 6634.430035] 0, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.430496] 1, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.431430] 2, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.433726] 3, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.434573] 4, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.442870] 5, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.457822] 6, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.458930] 7, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.498503] 8, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.553092] 9, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.671707] 10, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682564] 11, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682598] 12, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682627] 13, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682656] 14, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682684] 15, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682713] 16, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682742] 17, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682770] 18, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682798] 19, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682826] 20, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682855] 21, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682883] 22, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682912] 23, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682940] 24, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682969] 25, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.682997] 26, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683026] 27, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683054] 28, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683083] 29, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683111] 30, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683140] 31, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683168] 32, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683197] 33, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683225] 34, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683254] 35, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683281] 36, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683310] 37, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683338] 38, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683367] 39, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683395] 40, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683423] 41, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.683451] 42, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.688613] 43, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.689463] 44, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.690437] 45, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.702521] 46, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.702921] 47, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.741541] 48, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.816723] 49, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.818130] 50, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.852931] 51, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.900983] 52, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.916714] 53, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.917282] 54, L1: 1.
Dec 18 16:28:19 test kernel: [ 6634.960855] 55, L1: 1.
