Dec 18 16:07:26 test kernel: [ 5381.222403] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:07:26 test kernel: [ 5381.222437] [HAVFUZZ] Opened
Dec 18 16:07:56 test kernel: [ 5412.094593] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:07:56 test kernel: [ 5412.188491] [Trace KVM] Buffer reset
Dec 18 16:07:56 test kernel: [ 5412.188497] [TRACE_KVM] Buffer size changed
Dec 18 16:07:56 test kernel: [ 5412.188506] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:07:56 test kernel: [ 5412.188509] [TRACE_KVM] gran exit set to 0.
Dec 18 16:07:56 test kernel: [ 5412.188511] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:07:56 test kernel: [ 5412.188513] [TRACE_KVM] tracing enabled
Dec 18 16:07:56 test kernel: [ 5412.208771] 0, L1: 1.
Dec 18 16:07:56 test kernel: [ 5412.209230] 1, L1: 1.
Dec 18 16:07:56 test kernel: [ 5412.209443] 2, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.248792] 3, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.286041] 4, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.342460] 5, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.484346] 6, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.487049] 7, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.488462] 8, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.488509] 9, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.488856] 10, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.493404] 11, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.495137] 12, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.496446] 13, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.496968] 14, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.503812] 15, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.525275] 16, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.556722] 17, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.557763] 18, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.560607] 19, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.604995] 20, L1: 1.
Dec 18 16:07:57 test kernel: [ 5412.605560] 21, L1: 1.
