Dec 18 16:34:39 test kernel: [ 7014.987371] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:34:39 test kernel: [ 7014.987406] [HAVFUZZ] Opened
Dec 18 16:35:10 test kernel: [ 7045.961911] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:35:10 test kernel: [ 7046.031428] [Trace KVM] Buffer reset
Dec 18 16:35:10 test kernel: [ 7046.031436] [TRACE_KVM] Buffer size changed
Dec 18 16:35:10 test kernel: [ 7046.031442] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:35:10 test kernel: [ 7046.031445] [TRACE_KVM] gran exit set to 0.
Dec 18 16:35:10 test kernel: [ 7046.031446] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:35:10 test kernel: [ 7046.031448] [TRACE_KVM] tracing enabled
Dec 18 16:35:10 test kernel: [ 7046.065053] 0, L1: 1.
Dec 18 16:35:10 test kernel: [ 7046.066189] 1, L1: 1.
Dec 18 16:35:10 test kernel: [ 7046.091924] 2, L1: 1.
Dec 18 16:35:10 test kernel: [ 7046.141658] 3, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.340615] 4, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.357700] 5, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.381458] 6, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.396957] 7, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.397847] 8, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.399677] 9, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.421083] 10, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.438158] 11, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.452347] 12, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.453027] 13, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.476838] 14, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.476869] 15, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.476898] 16, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.476924] 17, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.476952] 18, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.498780] 19, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499032] 20, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499062] 21, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499361] 22, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499393] 23, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499420] 24, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499712] 25, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499747] 26, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499776] 27, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499801] 28, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499826] 29, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499855] 30, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499883] 31, L1: 1.
Dec 18 16:35:11 test kernel: [ 7046.499973] 32, L1: 1.
