Dec 19 12:16:46 test kernel: [77941.747396] [TRACE_KVM] Buffer & to_replay created
Dec 19 12:16:46 test kernel: [77941.747432] [HAVFUZZ] Opened
Dec 19 12:17:18 test kernel: [77974.026563] [TRACE_KVM] The trarget vcpu is 3
Dec 19 12:17:18 test kernel: [77974.096995] [Trace KVM] Buffer reset
Dec 19 12:17:18 test kernel: [77974.097001] [TRACE_KVM] Buffer size changed
Dec 19 12:17:18 test kernel: [77974.097007] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 12:17:18 test kernel: [77974.097010] [TRACE_KVM] gran exit set to 0.
Dec 19 12:17:18 test kernel: [77974.097011] [TRACE_KVM] Control_execution set to 1.
Dec 19 12:17:18 test kernel: [77974.097013] [TRACE_KVM] tracing enabled
Dec 19 12:17:18 test kernel: [77974.113715] 0, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114464] 1, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114521] 2, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114551] 3, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114579] 4, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114606] 5, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114632] 6, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114659] 7, L1: 1.
Dec 19 12:17:18 test kernel: [77974.114685] 8, L1: 1.
Dec 19 12:17:18 test kernel: [77974.117234] 9, L1: 1.
Dec 19 12:17:18 test kernel: [77974.117271] 10, L1: 1.
Dec 19 12:17:18 test kernel: [77974.117299] 11, L1: 1.
Dec 19 12:17:18 test kernel: [77974.119071] 12, L1: 1.
Dec 19 12:17:18 test kernel: [77974.119279] 13, L1: 1.
Dec 19 12:17:18 test kernel: [77974.121330] 14, L1: 1.
Dec 19 12:17:18 test kernel: [77974.140783] 15, L1: 1.
Dec 19 12:17:18 test kernel: [77974.145095] 16, L1: 1.
Dec 19 12:17:18 test kernel: [77974.146467] 17, L1: 1.
Dec 19 12:17:18 test kernel: [77974.165290] 18, L1: 1.
Dec 19 12:17:18 test kernel: [77974.197320] 19, L1: 1.
Dec 19 12:17:18 test kernel: [77974.214746] 20, L1: 1.
Dec 19 12:17:19 test kernel: [77974.253130] 21, L1: 1.
Dec 19 12:17:19 test kernel: [77974.269704] 22, L1: 1.
Dec 19 12:17:19 test kernel: [77974.341051] 23, L1: 1.
Dec 19 12:17:19 test kernel: [77974.352870] 24, L1: 1.
Dec 19 12:17:19 test kernel: [77974.394880] 25, L1: 1.
Dec 19 12:17:19 test kernel: [77974.433232] 26, L1: 1.
Dec 19 12:17:19 test kernel: [77974.480829] 27, L1: 1.
