Dec 15 06:16:55 test kernel: [36651.998297] [TRACE_KVM] Buffer & to_replay created
Dec 15 06:16:55 test kernel: [36651.998329] [HAVFUZZ] Opened
Dec 15 06:17:27 test kernel: [36684.831651] [TRACE_KVM] The trarget vcpu is 3
Dec 15 06:17:27 test kernel: [36684.900250] [Trace KVM] Buffer reset
Dec 15 06:17:27 test kernel: [36684.900257] [TRACE_KVM] Buffer size changed
Dec 15 06:17:27 test kernel: [36684.900266] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 06:17:27 test kernel: [36684.900268] [TRACE_KVM] gran exit set to 0.
Dec 15 06:17:27 test kernel: [36684.900270] [TRACE_KVM] Control_execution set to 1.
Dec 15 06:17:27 test kernel: [36684.900272] [TRACE_KVM] tracing enabled
Dec 15 06:17:28 test kernel: [36684.959657] 0, L1: 1.
Dec 15 06:17:28 test kernel: [36684.960198] 1, L1: 1.
Dec 15 06:17:28 test kernel: [36684.960373] 2, L1: 1.
Dec 15 06:17:28 test kernel: [36684.960717] 3, L1: 1.
Dec 15 06:17:28 test kernel: [36684.963788] 4, L1: 1.
Dec 15 06:17:28 test kernel: [36685.026564] 5, L1: 1.
Dec 15 06:17:28 test kernel: [36685.027377] 6, L1: 1.
Dec 15 06:17:28 test kernel: [36685.030317] 7, L1: 1.
Dec 15 06:17:28 test kernel: [36685.030973] 8, L1: 1.
Dec 15 06:17:28 test kernel: [36685.031863] 9, L1: 1.
Dec 15 06:17:28 test kernel: [36685.035050] 10, L1: 1.
Dec 15 06:17:28 test kernel: [36685.035578] 11, L1: 1.
Dec 15 06:17:28 test kernel: [36685.064846] 12, L1: 1.
Dec 15 06:17:28 test kernel: [36685.124841] 13, L1: 1.
Dec 15 06:17:28 test kernel: [36685.143541] 14, L1: 1.
Dec 15 06:17:28 test kernel: [36685.146353] 15, L1: 1.
Dec 15 06:17:28 test kernel: [36685.150175] 16, L1: 1.
Dec 15 06:17:28 test kernel: [36685.153733] 17, L1: 1.
Dec 15 06:17:28 test kernel: [36685.155087] 18, L1: 1.
Dec 15 06:17:28 test kernel: [36685.155123] 19, L1: 1.
