Dec 15 13:16:24 test kernel: [61821.707171] [TRACE_KVM] Buffer & to_replay created
Dec 15 13:16:24 test kernel: [61821.707209] [HAVFUZZ] Opened
Dec 15 13:16:55 test kernel: [61852.853670] [TRACE_KVM] The trarget vcpu is 3
Dec 15 13:16:56 test kernel: [61852.961440] [Trace KVM] Buffer reset
Dec 15 13:16:56 test kernel: [61852.961447] [TRACE_KVM] Buffer size changed
Dec 15 13:16:56 test kernel: [61852.961454] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 13:16:56 test kernel: [61852.961457] [TRACE_KVM] gran exit set to 0.
Dec 15 13:16:56 test kernel: [61852.961460] [TRACE_KVM] Control_execution set to 1.
Dec 15 13:16:56 test kernel: [61852.961462] [TRACE_KVM] tracing enabled
Dec 15 13:16:56 test kernel: [61853.029102] 0, L1: 1.
Dec 15 13:16:56 test kernel: [61853.029212] 1, L1: 1.
Dec 15 13:16:56 test kernel: [61853.029262] 2, L1: 1.
Dec 15 13:16:56 test kernel: [61853.030790] 3, L1: 1.
Dec 15 13:16:56 test kernel: [61853.088943] 4, L1: 1.
Dec 15 13:16:56 test kernel: [61853.092320] 5, L1: 1.
Dec 15 13:16:56 test kernel: [61853.092443] 6, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093636] 7, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093669] 8, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093698] 9, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093726] 10, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093755] 11, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093783] 12, L1: 1.
Dec 15 13:16:56 test kernel: [61853.093811] 13, L1: 1.
Dec 15 13:16:56 test kernel: [61853.094072] 14, L1: 1.
Dec 15 13:16:56 test kernel: [61853.094101] 15, L1: 1.
Dec 15 13:16:56 test kernel: [61853.094129] 16, L1: 1.
Dec 15 13:16:56 test kernel: [61853.094940] 17, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121509] 18, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121542] 19, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121569] 20, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121594] 21, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121620] 22, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121646] 23, L1: 1.
Dec 15 13:16:56 test kernel: [61853.121671] 24, L1: 1.
Dec 15 13:16:56 test kernel: [61853.137512] 25, L1: 1.
Dec 15 13:16:56 test kernel: [61853.137548] 26, L1: 1.
Dec 15 13:16:56 test kernel: [61853.137576] 27, L1: 1.
Dec 15 13:16:56 test kernel: [61853.139355] 28, L1: 1.
Dec 15 13:16:56 test kernel: [61853.141005] 29, L1: 1.
Dec 15 13:16:56 test kernel: [61853.144038] 30, L1: 1.
Dec 15 13:16:56 test kernel: [61853.172848] 31, L1: 1.
Dec 15 13:16:56 test kernel: [61853.177881] 32, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181208] 33, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181242] 34, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181272] 35, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181302] 36, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181332] 37, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181361] 38, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181391] 39, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181420] 40, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181450] 41, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181479] 42, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181509] 43, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181538] 44, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181568] 45, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181597] 46, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181627] 47, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181656] 48, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181686] 49, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181716] 50, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181746] 51, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181775] 52, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181805] 53, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181835] 54, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181865] 55, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181894] 56, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181924] 57, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181953] 58, L1: 1.
Dec 15 13:16:56 test kernel: [61853.181983] 59, L1: 1.
Dec 15 13:16:56 test kernel: [61853.182012] 60, L1: 1.
Dec 15 13:16:56 test kernel: [61853.182042] 61, L1: 1.
Dec 15 13:16:56 test kernel: [61853.182071] 62, L1: 1.
Dec 15 13:16:56 test kernel: [61853.182101] 63, L1: 1.
Dec 15 13:16:56 test kernel: [61853.182130] 64, L1: 1.
Dec 15 13:16:56 test kernel: [61853.196846] 65, L1: 1.
Dec 15 13:16:56 test kernel: [61853.238977] 66, L1: 1.
Dec 15 13:16:56 test kernel: [61853.288841] 67, L1: 1.
Dec 15 13:16:56 test kernel: [61853.336962] 68, L1: 1.
Dec 15 13:16:56 test kernel: [61853.352841] 69, L1: 1.
Dec 15 13:16:56 test kernel: [61853.354431] 70, L1: 1.
Dec 15 13:16:56 test kernel: [61853.384984] 71, L1: 1.
Dec 15 13:16:56 test kernel: [61853.436860] 72, L1: 1.
Dec 15 13:16:56 test kernel: [61853.488436] 73, L1: 1.
Dec 15 13:16:56 test kernel: [61853.488973] 74, L1: 1.
Dec 15 13:16:56 test kernel: [61853.659470] 75, L1: 1.
Dec 15 13:16:56 test kernel: [61853.673561] 76, L1: 1.
Dec 15 13:16:56 test kernel: [61853.688840] 77, L1: 1.
Dec 15 13:16:56 test kernel: [61853.716841] 78, L1: 1.
Dec 15 13:16:56 test kernel: [61853.740188] 79, L1: 1.
Dec 15 13:16:56 test kernel: [61853.768202] 80, L1: 1.
Dec 15 13:16:56 test kernel: [61853.780841] 81, L1: 1.
Dec 15 13:16:56 test kernel: [61853.781524] 82, L1: 1.
Dec 15 13:16:56 test kernel: [61853.784955] 83, L1: 1.
Dec 15 13:16:56 test kernel: [61853.785572] 84, L1: 1.
