Dec 19 12:09:38 test kernel: [77514.011070] [TRACE_KVM] Buffer & to_replay created
Dec 19 12:09:38 test kernel: [77514.011105] [HAVFUZZ] Opened
Dec 19 12:10:10 test kernel: [77545.292005] [TRACE_KVM] The trarget vcpu is 3
Dec 19 12:10:10 test kernel: [77545.361311] [Trace KVM] Buffer reset
Dec 19 12:10:10 test kernel: [77545.361316] [TRACE_KVM] Buffer size changed
Dec 19 12:10:10 test kernel: [77545.361324] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 19 12:10:10 test kernel: [77545.361326] [TRACE_KVM] gran exit set to 0.
Dec 19 12:10:10 test kernel: [77545.361328] [TRACE_KVM] Control_execution set to 1.
Dec 19 12:10:10 test kernel: [77545.361330] [TRACE_KVM] tracing enabled
Dec 19 12:10:10 test kernel: [77545.382442] 0, L1: 1.
Dec 19 12:10:10 test kernel: [77545.396610] 1, L1: 1.
Dec 19 12:10:10 test kernel: [77545.405949] 2, L1: 1.
Dec 19 12:10:10 test kernel: [77545.406998] 3, L1: 1.
Dec 19 12:10:10 test kernel: [77545.408824] 4, L1: 1.
Dec 19 12:10:10 test kernel: [77545.409208] 5, L1: 1.
Dec 19 12:10:10 test kernel: [77545.420609] 6, L1: 1.
Dec 19 12:10:10 test kernel: [77545.421922] 7, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501322] 8, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501368] 9, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501397] 10, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501425] 11, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501452] 12, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501479] 13, L1: 1.
Dec 19 12:10:10 test kernel: [77545.501507] 14, L1: 1.
Dec 19 12:10:10 test kernel: [77545.505837] 15, L1: 1.
Dec 19 12:10:10 test kernel: [77545.508631] 16, L1: 1.
Dec 19 12:10:10 test kernel: [77545.508742] 17, L1: 1.
Dec 19 12:10:10 test kernel: [77545.514057] 18, L1: 1.
Dec 19 12:10:10 test kernel: [77545.540401] 19, L1: 1.
Dec 19 12:10:10 test kernel: [77545.556615] 20, L1: 1.
Dec 19 12:10:10 test kernel: [77545.574105] 21, L1: 1.
Dec 19 12:10:10 test kernel: [77545.648606] 22, L1: 1.
Dec 19 12:10:10 test kernel: [77545.704226] 23, L1: 1.
Dec 19 12:10:10 test kernel: [77545.705004] 24, L1: 1.
Dec 19 12:10:10 test kernel: [77545.734255] 25, L1: 1.
Dec 19 12:10:10 test kernel: [77545.765105] 26, L1: 1.
Dec 19 12:10:10 test kernel: [77545.768884] 27, L1: 1.
Dec 19 12:10:10 test kernel: [77545.787331] 28, L1: 1.
Dec 19 12:10:10 test kernel: [77545.807759] 29, L1: 1.
Dec 19 12:10:10 test kernel: [77545.828603] 30, L1: 1.
Dec 19 12:10:10 test kernel: [77545.869310] 31, L1: 1.
Dec 19 12:10:10 test kernel: [77545.885291] 32, L1: 1.
Dec 19 12:10:10 test kernel: [77545.885939] 33, L1: 1.
Dec 19 12:10:10 test kernel: [77545.913190] 34, L1: 1.
Dec 19 12:10:10 test kernel: [77545.915903] 35, L1: 1.
Dec 19 12:10:10 test kernel: [77545.938665] 36, L1: 1.
Dec 19 12:10:10 test kernel: [77545.941570] 37, L1: 1.
Dec 19 12:10:10 test kernel: [77545.941841] 38, L1: 1.
Dec 19 12:10:10 test kernel: [77545.942803] 39, L1: 1.
Dec 19 12:10:10 test kernel: [77545.943307] 40, L1: 1.
Dec 19 12:10:10 test kernel: [77545.944712] 41, L1: 1.
Dec 19 12:10:10 test kernel: [77545.946258] 42, L1: 1.
Dec 19 12:10:10 test kernel: [77545.946359] 43, L1: 1.
Dec 19 12:10:10 test kernel: [77545.946983] 44, L1: 1.
Dec 19 12:10:10 test kernel: [77545.947121] 45, L1: 1.
Dec 19 12:10:10 test kernel: [77545.947320] 46, L1: 1.
Dec 19 12:10:10 test kernel: [77545.950696] 47, L1: 1.
Dec 19 12:10:10 test kernel: [77545.980604] 48, L1: 1.
Dec 19 12:10:10 test kernel: [77545.992001] 49, L1: 1.
Dec 19 12:10:10 test kernel: [77546.004603] 50, L1: 1.
Dec 19 12:10:10 test kernel: [77546.015920] 51, L1: 1.
Dec 19 12:10:10 test kernel: [77546.028609] 52, L1: 1.
Dec 19 12:10:10 test kernel: [77546.030689] 53, L1: 1.
Dec 19 12:10:10 test kernel: [77546.072719] 54, L1: 1.
Dec 19 12:10:10 test kernel: [77546.072798] 55, L1: 1.
Dec 19 12:10:10 test kernel: [77546.100796] 56, L1: 1.
Dec 19 12:10:10 test kernel: [77546.133204] 57, L1: 1.
Dec 19 12:10:10 test kernel: [77546.133385] 58, L1: 1.
Dec 19 12:10:10 test kernel: [77546.142683] 59, L1: 1.
Dec 19 12:10:10 test kernel: [77546.146740] 60, L1: 1.
Dec 19 12:10:10 test kernel: [77546.201525] 61, L1: 1.
Dec 19 12:10:10 test kernel: [77546.201558] 62, L1: 1.
Dec 19 12:10:10 test kernel: [77546.201586] 63, L1: 1.
Dec 19 12:10:10 test kernel: [77546.201614] 64, L1: 1.
Dec 19 12:10:11 test kernel: [77546.217684] 65, L1: 1.
Dec 19 12:10:11 test kernel: [77546.248606] 66, L1: 1.
Dec 19 12:10:11 test kernel: [77546.249228] 67, L1: 1.
Dec 19 12:10:11 test kernel: [77546.280604] 68, L1: 1.
Dec 19 12:10:11 test kernel: [77546.296903] 69, L1: 1.
Dec 19 12:10:11 test kernel: [77546.312605] 70, L1: 1.
Dec 19 12:10:11 test kernel: [77546.313272] 71, L1: 1.
Dec 19 12:10:11 test kernel: [77546.400618] 72, L1: 1.
Dec 19 12:10:11 test kernel: [77546.474760] 73, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475559] 74, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475590] 75, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475619] 76, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475645] 77, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475669] 78, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475695] 79, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475721] 80, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475956] 81, L1: 1.
Dec 19 12:10:11 test kernel: [77546.475982] 82, L1: 1.
Dec 19 12:10:11 test kernel: [77546.476006] 83, L1: 1.
Dec 19 12:10:11 test kernel: [77546.476181] 84, L1: 1.
Dec 19 12:10:11 test kernel: [77546.477209] 85, L1: 1.
Dec 19 12:10:11 test kernel: [77546.478685] 86, L1: 1.
Dec 19 12:10:11 test kernel: [77546.478752] 87, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480517] 88, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480561] 89, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480596] 90, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480622] 91, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480646] 92, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480673] 93, L1: 1.
Dec 19 12:10:11 test kernel: [77546.480697] 94, L1: 1.
Dec 19 12:10:11 test kernel: [77546.481620] 95, L1: 1.
Dec 19 12:10:11 test kernel: [77546.481649] 96, L1: 1.
