Dec 18 15:31:43 test kernel: [ 3238.250698] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:31:43 test kernel: [ 3238.250731] [HAVFUZZ] Opened
Dec 18 15:32:14 test kernel: [ 3269.531018] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:32:14 test kernel: [ 3269.599738] [Trace KVM] Buffer reset
Dec 18 15:32:14 test kernel: [ 3269.599744] [TRACE_KVM] Buffer size changed
Dec 18 15:32:14 test kernel: [ 3269.599754] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:32:14 test kernel: [ 3269.599757] [TRACE_KVM] gran exit set to 0.
Dec 18 15:32:14 test kernel: [ 3269.599759] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:32:14 test kernel: [ 3269.599760] [TRACE_KVM] tracing enabled
Dec 18 15:32:14 test kernel: [ 3269.671215] 0, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.692964] 1, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.733776] 2, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.734006] 3, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.735127] 4, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.760765] 5, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.761500] 6, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.761530] 7, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.761557] 8, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.761584] 9, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.761765] 10, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.761793] 11, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.767142] 12, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.767230] 13, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.767261] 14, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.767454] 15, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.769271] 16, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.800608] 17, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.808612] 18, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.816609] 19, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.816902] 20, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.833728] 21, L1: 1.
Dec 18 15:32:14 test kernel: [ 3269.866194] 22, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.806686] 23, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.824948] 24, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.825069] 25, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.825759] 26, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.826349] 27, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.826799] 28, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.827072] 29, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.831490] 30, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.840562] 31, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.880885] 32, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.896769] 33, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.897241] 34, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.897517] 35, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.912968] 36, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.914650] 37, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.915126] 38, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.916784] 39, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.916948] 40, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.922088] 41, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.922265] 42, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.922484] 43, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.922600] 44, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.924002] 45, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.924211] 46, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.924886] 47, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.926055] 48, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.926121] 49, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.926189] 50, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.926352] 51, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.930135] 52, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.930391] 53, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.931663] 54, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.931857] 55, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.933688] 56, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.934295] 57, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.948611] 58, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.950305] 59, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.952497] 60, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.953982] 61, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.972981] 62, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.973083] 63, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.979383] 64, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.980216] 65, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.980659] 66, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.981183] 67, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.982776] 68, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.983225] 69, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.983834] 70, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.984282] 71, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.984824] 72, L1: 1.
Dec 18 15:32:15 test kernel: [ 3270.985332] 73, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.055268] 74, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.055646] 75, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.055953] 76, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065147] 77, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065197] 78, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065226] 79, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065253] 80, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065279] 81, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065306] 82, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.065332] 83, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.066422] 84, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.066458] 85, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.066483] 86, L1: 1.
Dec 18 15:32:15 test kernel: [ 3271.070049] 87, L1: 1.
