Dec 18 14:56:57 test kernel: [ 1152.554364] [TRACE_KVM] Buffer & to_replay created
Dec 18 14:56:57 test kernel: [ 1152.554400] [HAVFUZZ] Opened
Dec 18 14:57:29 test kernel: [ 1184.477411] [TRACE_KVM] The trarget vcpu is 3
Dec 18 14:57:29 test kernel: [ 1184.545887] [Trace KVM] Buffer reset
Dec 18 14:57:29 test kernel: [ 1184.545892] [TRACE_KVM] Buffer size changed
Dec 18 14:57:29 test kernel: [ 1184.545901] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 14:57:29 test kernel: [ 1184.545903] [TRACE_KVM] gran exit set to 0.
Dec 18 14:57:29 test kernel: [ 1184.545904] [TRACE_KVM] Control_execution set to 1.
Dec 18 14:57:29 test kernel: [ 1184.545906] [TRACE_KVM] tracing enabled
Dec 18 14:57:29 test kernel: [ 1184.577382] 0, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.581365] 1, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.581402] 2, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.586580] 3, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.586953] 4, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.598965] 5, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.600227] 6, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.636756] 7, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.651932] 8, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.657172] 9, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.660533] 10, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.671795] 11, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.672113] 12, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.693694] 13, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.694223] 14, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.695287] 15, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.711256] 16, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.718171] 17, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.728610] 18, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.837766] 19, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.876857] 20, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.893836] 21, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.896205] 22, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.896294] 23, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.896739] 24, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.896862] 25, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.898791] 26, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.899288] 27, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.899656] 28, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.900266] 29, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.900781] 30, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.901265] 31, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.901623] 32, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.902105] 33, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.903149] 34, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.903634] 35, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.904110] 36, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.904599] 37, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.905102] 38, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.905585] 39, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.905945] 40, L1: 1.
Dec 18 14:57:29 test kernel: [ 1184.906426] 41, L1: 1.
Dec 18 14:57:29 test kernel: [ 1185.165036] 42, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.225826] 43, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.228221] 44, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.256635] 45, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.258002] 46, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.258091] 47, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.301864] 48, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.316753] 49, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.364109] 50, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.527424] 51, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.528221] 52, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.530265] 53, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.530696] 54, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.535968] 55, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.536558] 56, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.537309] 57, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.539667] 58, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.541112] 59, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.541193] 60, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.542364] 61, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.564613] 62, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.610099] 63, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.610496] 64, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.611987] 65, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.612179] 66, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.615370] 67, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.616294] 68, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.616338] 69, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.617505] 70, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.628547] 71, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.629646] 72, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.630515] 73, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.693747] 74, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697486] 75, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697521] 76, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697550] 77, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697575] 78, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697599] 79, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697625] 80, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697650] 81, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697859] 82, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697887] 83, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.697912] 84, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.698112] 85, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.708608] 86, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.712954] 87, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.714505] 88, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.714806] 89, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717366] 90, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717401] 91, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717427] 92, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717451] 93, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717477] 94, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717502] 95, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.717528] 96, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.718259] 97, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.718286] 98, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.718312] 99, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.741935] 100, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.756019] 101, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.759980] 102, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.764936] 103, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.764992] 104, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765020] 105, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765047] 106, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765072] 107, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765098] 108, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765124] 109, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765149] 110, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765706] 111, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765740] 112, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.765766] 113, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.775933] 114, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.851784] 115, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.883858] 116, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.899850] 117, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.911857] 118, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.911984] 119, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.972758] 120, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.972878] 121, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.972926] 122, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.972970] 123, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.973014] 124, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.973058] 125, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.973102] 126, L1: 1.
Dec 18 14:57:30 test kernel: [ 1185.974394] 127, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.014294] 128, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.019679] 129, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.057548] 130, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.065130] 131, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.162977] 132, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.169630] 133, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.180675] 134, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.180760] 135, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.180787] 136, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.180823] [Hermes] Exit Field [6400] -> Value [100000000000]. Reason: [1c].
Dec 18 14:57:30 test kernel: [ 1186.180843] 137, L1: 1.
Dec 18 14:57:30 test kernel: [ 1186.180845] [Hermes] Entry Field [6400] -> Value [100000000000].
