Dec 18 17:19:11 test kernel: [ 9687.009835] [TRACE_KVM] Buffer & to_replay created
Dec 18 17:19:11 test kernel: [ 9687.009871] [HAVFUZZ] Opened
Dec 18 17:19:56 test kernel: [ 9731.811939] [TRACE_KVM] The trarget vcpu is 3
Dec 18 17:19:56 test kernel: [ 9731.880386] [Trace KVM] Buffer reset
Dec 18 17:19:56 test kernel: [ 9731.880392] [TRACE_KVM] Buffer size changed
Dec 18 17:19:56 test kernel: [ 9731.880401] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 17:19:56 test kernel: [ 9731.880404] [TRACE_KVM] gran exit set to 0.
Dec 18 17:19:56 test kernel: [ 9731.880405] [TRACE_KVM] Control_execution set to 1.
Dec 18 17:19:56 test kernel: [ 9731.880407] [TRACE_KVM] tracing enabled
Dec 18 17:19:56 test kernel: [ 9731.912947] 0, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.924930] 1, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.925896] 2, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.925930] 3, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.925957] 4, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.925982] 5, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.926010] 6, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.926038] 7, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.926064] 8, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.926415] 9, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.929671] 10, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.929709] 11, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.929736] 12, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.931178] 13, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.931208] 14, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.931306] 15, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.931334] 16, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.964611] 17, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.965578] 18, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.967284] 19, L1: 1.
Dec 18 17:19:56 test kernel: [ 9731.967469] 20, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.173303] 21, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.173900] 22, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.174236] 23, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175502] 24, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175535] 25, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175566] 26, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175596] 27, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175626] 28, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175656] 29, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175686] 30, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175715] 31, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175745] 32, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175775] 33, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175806] 34, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175836] 35, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175868] 36, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175898] 37, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175928] 38, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175957] 39, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.175988] 40, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176017] 41, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176048] 42, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176078] 43, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176109] 44, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176138] 45, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176168] 46, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176198] 47, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176228] 48, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176257] 49, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176287] 50, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176317] 51, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176347] 52, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176377] 53, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176407] 54, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.176436] 55, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.177117] 56, L1: 1.
Dec 18 17:19:56 test kernel: [ 9732.177162] 57, L1: 1.
