Dec 18 22:11:32 test kernel: [27227.560711] [TRACE_KVM] Buffer & to_replay created
Dec 18 22:11:32 test kernel: [27227.560742] [HAVFUZZ] Opened
Dec 18 22:12:04 test kernel: [27259.259506] [TRACE_KVM] The trarget vcpu is 3
Dec 18 22:12:04 test kernel: [27259.328418] [Trace KVM] Buffer reset
Dec 18 22:12:04 test kernel: [27259.328425] [TRACE_KVM] Buffer size changed
Dec 18 22:12:04 test kernel: [27259.328432] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 22:12:04 test kernel: [27259.328434] [TRACE_KVM] gran exit set to 0.
Dec 18 22:12:04 test kernel: [27259.328436] [TRACE_KVM] Control_execution set to 1.
Dec 18 22:12:04 test kernel: [27259.328437] [TRACE_KVM] tracing enabled
Dec 18 22:12:04 test kernel: [27259.329517] 0, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331403] 1, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331436] 2, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331467] 3, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331497] 4, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331527] 5, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331557] 6, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331587] 7, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331616] 8, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331646] 9, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331676] 10, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331706] 11, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331735] 12, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331766] 13, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331795] 14, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331825] 15, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331854] 16, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331885] 17, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331914] 18, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331944] 19, L1: 1.
Dec 18 22:12:04 test kernel: [27259.331974] 20, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332005] 21, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332034] 22, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332064] 23, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332093] 24, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332123] 25, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332153] 26, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332183] 27, L1: 1.
Dec 18 22:12:04 test kernel: [27259.332212] 28, L1: 1.
