Dec 15 02:32:37 test kernel: [23194.217587] [TRACE_KVM] Buffer & to_replay created
Dec 15 02:32:37 test kernel: [23194.217617] [HAVFUZZ] Opened
Dec 15 02:33:23 test kernel: [23240.136621] [TRACE_KVM] The trarget vcpu is 3
Dec 15 02:33:23 test kernel: [23240.207126] [Trace KVM] Buffer reset
Dec 15 02:33:23 test kernel: [23240.207134] [TRACE_KVM] Buffer size changed
Dec 15 02:33:23 test kernel: [23240.207142] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 02:33:23 test kernel: [23240.207145] [TRACE_KVM] gran exit set to 0.
Dec 15 02:33:23 test kernel: [23240.207147] [TRACE_KVM] Control_execution set to 1.
Dec 15 02:33:23 test kernel: [23240.207148] [TRACE_KVM] tracing enabled
Dec 15 02:33:23 test kernel: [23240.210070] 0, L1: 1.
Dec 15 02:33:23 test kernel: [23240.228179] 1, L1: 1.
Dec 15 02:33:23 test kernel: [23240.228387] 2, L1: 1.
Dec 15 02:33:23 test kernel: [23240.245040] 3, L1: 1.
Dec 15 02:33:23 test kernel: [23240.245071] 4, L1: 1.
Dec 15 02:33:23 test kernel: [23240.245098] 5, L1: 1.
Dec 15 02:33:23 test kernel: [23240.245126] 6, L1: 1.
Dec 15 02:33:23 test kernel: [23240.245152] 7, L1: 1.
Dec 15 02:33:23 test kernel: [23240.246730] 8, L1: 1.
Dec 15 02:33:23 test kernel: [23240.246766] 9, L1: 1.
Dec 15 02:33:23 test kernel: [23240.246794] 10, L1: 1.
Dec 15 02:33:23 test kernel: [23240.249447] 11, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252330] 12, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252362] 13, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252390] 14, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252417] 15, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252444] 16, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252471] 17, L1: 1.
Dec 15 02:33:23 test kernel: [23240.252498] 18, L1: 1.
Dec 15 02:33:23 test kernel: [23240.254326] 19, L1: 1.
Dec 15 02:33:23 test kernel: [23240.254939] 20, L1: 1.
Dec 15 02:33:23 test kernel: [23240.255778] 21, L1: 1.
Dec 15 02:33:23 test kernel: [23240.270782] 22, L1: 1.
