Dec 18 16:24:35 test kernel: [ 6410.946028] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:24:35 test kernel: [ 6410.946064] [HAVFUZZ] Opened
Dec 18 16:25:05 test kernel: [ 6441.195549] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:25:06 test kernel: [ 6441.265105] [Trace KVM] Buffer reset
Dec 18 16:25:06 test kernel: [ 6441.265111] [TRACE_KVM] Buffer size changed
Dec 18 16:25:06 test kernel: [ 6441.265120] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:25:06 test kernel: [ 6441.265122] [TRACE_KVM] gran exit set to 0.
Dec 18 16:25:06 test kernel: [ 6441.265124] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:25:06 test kernel: [ 6441.265126] [TRACE_KVM] tracing enabled
Dec 18 16:25:06 test kernel: [ 6441.272456] 0, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.320607] 1, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.321174] 2, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.337346] 3, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.340151] 4, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.374709] 5, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.400693] 6, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.401455] 7, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.401917] 8, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.402484] 9, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.456782] 10, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458045] 11, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458078] 12, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458109] 13, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458139] 14, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458169] 15, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458198] 16, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458228] 17, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458258] 18, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458288] 19, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458317] 20, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458347] 21, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458376] 22, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458406] 23, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458436] 24, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458466] 25, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458495] 26, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458525] 27, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458555] 28, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458585] 29, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458614] 30, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458644] 31, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458673] 32, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458703] 33, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458733] 34, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458763] 35, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458792] 36, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458822] 37, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458852] 38, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458882] 39, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458911] 40, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458941] 41, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.458970] 42, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.459423] 43, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.459662] 44, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.459711] 45, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.459830] 46, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.460244] 47, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.507517] 48, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.548842] 49, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.592118] 50, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.592265] 51, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.593496] 52, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.594174] 53, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.618184] 54, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.618594] 55, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.633108] 56, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.633305] 57, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.633643] 58, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.633787] 59, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.634446] 60, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.648606] 61, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.648654] 62, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.666198] 63, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.666707] 64, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.667131] 65, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.667746] 66, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.668391] 67, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.669210] 68, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.669650] 69, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.669845] 70, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.686174] 71, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.686245] 72, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.713091] 73, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.716842] 74, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.719280] 75, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.719965] 76, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.721112] 77, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.722111] 78, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.735011] 79, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.736732] 80, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.738301] 81, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.738814] 82, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.739137] 83, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.740520] 84, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.756604] 85, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761102] 86, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761136] 87, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761162] 88, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761188] 89, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761213] 90, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761239] 91, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761265] 92, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761652] 93, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761679] 94, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761705] 95, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.761918] 96, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.762053] 97, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.762086] 98, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.762115] 99, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.762282] 100, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.763066] 101, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.763251] 102, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.770020] 103, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.777172] 104, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.846229] 105, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.846749] 106, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.848312] 107, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.848526] 108, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.852190] 109, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.855236] 110, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.855565] 111, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.868863] 112, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.869798] 113, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.873179] 114, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.874264] 115, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.874317] 116, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.875414] 117, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.882224] 118, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.905096] 119, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.906021] 120, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908754] 121, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908786] 122, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908813] 123, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908839] 124, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908865] 125, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908891] 126, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.908917] 127, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.909549] 128, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.909576] 129, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.909603] 130, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.913928] 131, L1: 1.
Dec 18 16:25:06 test kernel: [ 6441.914867] 132, L1: 1.
Dec 18 16:25:06 test kernel: [ 6442.066094] 133, L1: 1.
Dec 18 16:25:06 test kernel: [ 6442.078086] 134, L1: 1.
Dec 18 16:25:06 test kernel: [ 6442.078216] 135, L1: 1.
Dec 18 16:25:06 test kernel: [ 6442.092719] 136, L1: 1.
