Dec 18 16:19:00 test kernel: [ 6075.834016] [TRACE_KVM] Buffer & to_replay created
Dec 18 16:19:00 test kernel: [ 6075.834051] [HAVFUZZ] Opened
Dec 18 16:19:45 test kernel: [ 6120.422061] [TRACE_KVM] The trarget vcpu is 3
Dec 18 16:19:45 test kernel: [ 6120.491706] [Trace KVM] Buffer reset
Dec 18 16:19:45 test kernel: [ 6120.491712] [TRACE_KVM] Buffer size changed
Dec 18 16:19:45 test kernel: [ 6120.491718] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 16:19:45 test kernel: [ 6120.491721] [TRACE_KVM] gran exit set to 0.
Dec 18 16:19:45 test kernel: [ 6120.491722] [TRACE_KVM] Control_execution set to 1.
Dec 18 16:19:45 test kernel: [ 6120.491724] [TRACE_KVM] tracing enabled
Dec 18 16:19:45 test kernel: [ 6120.505901] 0, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.518763] 1, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.518808] 2, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.519424] 3, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.544189] 4, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.544474] 5, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.640720] 6, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.642648] 7, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.676223] 8, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.690672] 9, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.701220] 10, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.732159] 11, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.746528] 12, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.748455] 13, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.748582] 14, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.749027] 15, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.749200] 16, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.762418] 17, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.766809] 18, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.780610] 19, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.794336] 20, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.799693] 21, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.827298] 22, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.828187] 23, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.828499] 24, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.829787] 25, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.831518] 26, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.849193] 27, L1: 1.
Dec 18 16:19:45 test kernel: [ 6120.849686] 28, L1: 1.
