Dec 15 04:02:25 test kernel: [28582.060052] [TRACE_KVM] Buffer & to_replay created
Dec 15 04:02:25 test kernel: [28582.060089] [HAVFUZZ] Opened
Dec 15 04:02:56 test kernel: [28613.523524] [TRACE_KVM] The trarget vcpu is 3
Dec 15 04:02:56 test kernel: [28613.593214] [Trace KVM] Buffer reset
Dec 15 04:02:56 test kernel: [28613.593220] [TRACE_KVM] Buffer size changed
Dec 15 04:02:56 test kernel: [28613.593227] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 04:02:56 test kernel: [28613.593229] [TRACE_KVM] gran exit set to 0.
Dec 15 04:02:56 test kernel: [28613.593231] [TRACE_KVM] Control_execution set to 1.
Dec 15 04:02:56 test kernel: [28613.593233] [TRACE_KVM] tracing enabled
Dec 15 04:02:56 test kernel: [28613.599273] 0, L1: 1.
Dec 15 04:02:56 test kernel: [28613.613154] 1, L1: 1.
Dec 15 04:02:56 test kernel: [28613.613387] 2, L1: 1.
Dec 15 04:02:56 test kernel: [28613.628842] 3, L1: 1.
Dec 15 04:02:56 test kernel: [28613.639034] 4, L1: 1.
Dec 15 04:02:56 test kernel: [28613.639825] 5, L1: 1.
Dec 15 04:02:56 test kernel: [28613.639971] 6, L1: 1.
Dec 15 04:02:56 test kernel: [28613.642381] 7, L1: 1.
Dec 15 04:02:56 test kernel: [28613.645245] 8, L1: 1.
Dec 15 04:02:56 test kernel: [28613.645847] 9, L1: 1.
Dec 15 04:02:56 test kernel: [28613.646077] 10, L1: 1.
Dec 15 04:02:56 test kernel: [28613.648095] 11, L1: 1.
Dec 15 04:02:56 test kernel: [28613.677741] 12, L1: 1.
Dec 15 04:02:56 test kernel: [28613.709364] 13, L1: 1.
Dec 15 04:02:56 test kernel: [28613.709500] 14, L1: 1.
Dec 15 04:02:56 test kernel: [28613.724371] 15, L1: 1.
Dec 15 04:02:56 test kernel: [28613.737114] 16, L1: 1.
Dec 15 04:02:56 test kernel: [28613.738073] 17, L1: 1.
Dec 15 04:02:56 test kernel: [28613.744868] 18, L1: 1.
Dec 15 04:02:56 test kernel: [28613.745203] 19, L1: 1.
