Dec 18 14:56:18 test kernel: [ 1114.037274] [TRACE_KVM] Buffer & to_replay created
Dec 18 14:56:18 test kernel: [ 1114.037306] [HAVFUZZ] Opened
Dec 18 14:56:50 test kernel: [ 1145.731437] [TRACE_KVM] The trarget vcpu is 3
Dec 18 14:56:50 test kernel: [ 1145.800743] [Trace KVM] Buffer reset
Dec 18 14:56:50 test kernel: [ 1145.800747] [TRACE_KVM] Buffer size changed
Dec 18 14:56:50 test kernel: [ 1145.800755] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 14:56:50 test kernel: [ 1145.800757] [TRACE_KVM] gran exit set to 0.
Dec 18 14:56:50 test kernel: [ 1145.800758] [TRACE_KVM] Control_execution set to 1.
Dec 18 14:56:50 test kernel: [ 1145.800760] [TRACE_KVM] tracing enabled
Dec 18 14:56:50 test kernel: [ 1145.865625] 0, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.878823] 1, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.887130] 2, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.896615] 3, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.904614] 4, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.972648] 5, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.984617] 6, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.986319] 7, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995202] 8, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995322] 9, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995351] 10, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995378] 11, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995403] 12, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995430] 13, L1: 1.
Dec 18 14:56:50 test kernel: [ 1145.995456] 14, L1: 1.
Dec 18 14:56:50 test kernel: [ 1146.008620] 15, L1: 1.
Dec 18 14:56:50 test kernel: [ 1146.008655] 16, L1: 1.
Dec 18 14:56:50 test kernel: [ 1146.008921] 17, L1: 1.
Dec 18 14:56:50 test kernel: [ 1146.010169] 18, L1: 1.
