Dec 18 18:52:46 test kernel: [15301.510396] [TRACE_KVM] Buffer & to_replay created
Dec 18 18:52:46 test kernel: [15301.510430] [HAVFUZZ] Opened
Dec 18 18:53:18 test kernel: [15333.526540] [TRACE_KVM] The trarget vcpu is 3
Dec 18 18:53:18 test kernel: [15333.596364] [Trace KVM] Buffer reset
Dec 18 18:53:18 test kernel: [15333.596370] [TRACE_KVM] Buffer size changed
Dec 18 18:53:18 test kernel: [15333.596380] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 18:53:18 test kernel: [15333.596383] [TRACE_KVM] gran exit set to 0.
Dec 18 18:53:18 test kernel: [15333.596384] [TRACE_KVM] Control_execution set to 1.
Dec 18 18:53:18 test kernel: [15333.596386] [TRACE_KVM] tracing enabled
Dec 18 18:53:18 test kernel: [15333.658558] 0, L1: 1.
Dec 18 18:53:18 test kernel: [15333.660657] 1, L1: 1.
Dec 18 18:53:18 test kernel: [15333.688624] 2, L1: 1.
Dec 18 18:53:18 test kernel: [15333.689969] 3, L1: 1.
Dec 18 18:53:18 test kernel: [15333.692942] 4, L1: 1.
Dec 18 18:53:18 test kernel: [15333.694022] 5, L1: 1.
Dec 18 18:53:18 test kernel: [15333.701513] 6, L1: 1.
Dec 18 18:53:18 test kernel: [15333.701814] 7, L1: 1.
Dec 18 18:53:18 test kernel: [15333.730040] 8, L1: 1.
Dec 18 18:53:18 test kernel: [15333.746961] 9, L1: 1.
Dec 18 18:53:18 test kernel: [15333.803388] 10, L1: 1.
Dec 18 18:53:18 test kernel: [15333.829003] 11, L1: 1.
Dec 18 18:53:18 test kernel: [15333.829646] 12, L1: 1.
Dec 18 18:53:18 test kernel: [15333.829682] 13, L1: 1.
Dec 18 18:53:18 test kernel: [15333.854064] 14, L1: 1.
Dec 18 18:53:18 test kernel: [15333.854138] 15, L1: 1.
Dec 18 18:53:18 test kernel: [15333.854636] 16, L1: 1.
Dec 18 18:53:18 test kernel: [15333.857517] 17, L1: 1.
Dec 18 18:53:18 test kernel: [15333.864942] 18, L1: 1.
Dec 18 18:53:18 test kernel: [15333.889318] 19, L1: 1.
Dec 18 18:53:18 test kernel: [15333.890423] 20, L1: 1.
Dec 18 18:53:18 test kernel: [15333.896620] 21, L1: 1.
Dec 18 18:53:18 test kernel: [15333.898478] 22, L1: 1.
Dec 18 18:53:18 test kernel: [15333.902691] 23, L1: 1.
Dec 18 18:53:18 test kernel: [15333.921050] 24, L1: 1.
Dec 18 18:53:18 test kernel: [15333.921100] 25, L1: 1.
Dec 18 18:53:18 test kernel: [15333.921366] 26, L1: 1.
Dec 18 18:53:18 test kernel: [15333.938681] 27, L1: 1.
Dec 18 18:53:18 test kernel: [15333.959989] 28, L1: 1.
Dec 18 18:53:18 test kernel: [15333.960021] 29, L1: 1.
Dec 18 18:53:18 test kernel: [15333.960050] 30, L1: 1.
Dec 18 18:53:18 test kernel: [15333.960077] 31, L1: 1.
Dec 18 18:53:18 test kernel: [15333.960104] 32, L1: 1.
Dec 18 18:53:18 test kernel: [15333.960131] 33, L1: 1.
Dec 18 18:53:18 test kernel: [15333.960158] 34, L1: 1.
Dec 18 18:53:18 test kernel: [15333.961815] 35, L1: 1.
Dec 18 18:53:18 test kernel: [15333.961851] 36, L1: 1.
Dec 18 18:53:18 test kernel: [15333.961879] 37, L1: 1.
Dec 18 18:53:19 test kernel: [15335.072135] 38, L1: 1.
Dec 18 18:53:19 test kernel: [15335.072276] 39, L1: 1.
Dec 18 18:53:19 test kernel: [15335.073469] 40, L1: 1.
Dec 18 18:53:19 test kernel: [15335.108780] 41, L1: 1.
Dec 18 18:53:19 test kernel: [15335.110050] 42, L1: 1.
Dec 18 18:53:19 test kernel: [15335.140604] 43, L1: 1.
Dec 18 18:53:19 test kernel: [15335.140778] 44, L1: 1.
Dec 18 18:53:19 test kernel: [15335.140856] 45, L1: 1.
Dec 18 18:53:19 test kernel: [15335.180860] 46, L1: 1.
Dec 18 18:53:19 test kernel: [15335.182551] 47, L1: 1.
Dec 18 18:53:19 test kernel: [15335.182903] 48, L1: 1.
Dec 18 18:53:19 test kernel: [15335.182984] 49, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234192] 50, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234226] 51, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234251] 52, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234276] 53, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234302] 54, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234473] 55, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234579] 56, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234790] 57, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234819] 58, L1: 1.
Dec 18 18:53:20 test kernel: [15335.234847] 59, L1: 1.
Dec 18 18:53:20 test kernel: [15335.288603] 60, L1: 1.
