Dec 15 11:35:37 test kernel: [55773.971975] [TRACE_KVM] Buffer & to_replay created
Dec 15 11:35:37 test kernel: [55773.972010] [HAVFUZZ] Opened
Dec 15 11:36:09 test kernel: [55806.667367] [TRACE_KVM] The trarget vcpu is 3
Dec 15 11:36:09 test kernel: [55806.737760] [Trace KVM] Buffer reset
Dec 15 11:36:09 test kernel: [55806.737765] [TRACE_KVM] Buffer size changed
Dec 15 11:36:09 test kernel: [55806.737772] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 15 11:36:09 test kernel: [55806.737775] [TRACE_KVM] gran exit set to 0.
Dec 15 11:36:09 test kernel: [55806.737776] [TRACE_KVM] Control_execution set to 1.
Dec 15 11:36:09 test kernel: [55806.737777] [TRACE_KVM] tracing enabled
Dec 15 11:36:09 test kernel: [55806.757074] 0, L1: 1.
Dec 15 11:36:09 test kernel: [55806.803006] 1, L1: 1.
Dec 15 11:36:09 test kernel: [55806.805055] 2, L1: 1.
Dec 15 11:36:09 test kernel: [55806.806676] 3, L1: 1.
Dec 15 11:36:09 test kernel: [55806.826157] 4, L1: 1.
Dec 15 11:36:09 test kernel: [55806.865946] 5, L1: 1.
Dec 15 11:36:09 test kernel: [55806.866132] 6, L1: 1.
Dec 15 11:36:09 test kernel: [55806.884861] 7, L1: 1.
Dec 15 11:36:09 test kernel: [55806.885789] 8, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889220] 9, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889253] 10, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889353] 11, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889381] 12, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889408] 13, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889435] 14, L1: 1.
Dec 15 11:36:09 test kernel: [55806.889462] 15, L1: 1.
Dec 15 11:36:09 test kernel: [55806.891190] 16, L1: 1.
Dec 15 11:36:09 test kernel: [55806.891221] 17, L1: 1.
Dec 15 11:36:09 test kernel: [55806.892599] 18, L1: 1.
Dec 15 11:36:09 test kernel: [55806.908857] 19, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913613] 20, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913646] 21, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913685] 22, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913712] 23, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913739] 24, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913766] 25, L1: 1.
Dec 15 11:36:09 test kernel: [55806.913793] 26, L1: 1.
Dec 15 11:36:09 test kernel: [55806.914489] 27, L1: 1.
Dec 15 11:36:09 test kernel: [55806.916443] 28, L1: 1.
Dec 15 11:36:09 test kernel: [55806.916480] 29, L1: 1.
Dec 15 11:36:09 test kernel: [55806.916509] 30, L1: 1.
Dec 15 11:36:09 test kernel: [55806.941381] 31, L1: 1.
Dec 15 11:36:10 test kernel: [55806.964844] 32, L1: 1.
