Dec 18 15:12:24 test kernel: [ 2079.882918] [TRACE_KVM] Buffer & to_replay created
Dec 18 15:12:24 test kernel: [ 2079.882957] [HAVFUZZ] Opened
Dec 18 15:12:56 test kernel: [ 2111.390425] [TRACE_KVM] The trarget vcpu is 3
Dec 18 15:12:56 test kernel: [ 2111.490699] [Trace KVM] Buffer reset
Dec 18 15:12:56 test kernel: [ 2111.490706] [TRACE_KVM] Buffer size changed
Dec 18 15:12:56 test kernel: [ 2111.490714] [TRACE_KVM] From_exit set to 0 and exit_before buffer created.
Dec 18 15:12:56 test kernel: [ 2111.490717] [TRACE_KVM] gran exit set to 0.
Dec 18 15:12:56 test kernel: [ 2111.490719] [TRACE_KVM] Control_execution set to 1.
Dec 18 15:12:56 test kernel: [ 2111.490721] [TRACE_KVM] tracing enabled
Dec 18 15:12:56 test kernel: [ 2111.513357] 0, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.532614] 1, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.534103] 2, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.535917] 3, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.544619] 4, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.557418] 5, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.560910] 6, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.562081] 7, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.562238] 8, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.562790] 9, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.563080] 10, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.563225] 11, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.563611] 12, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.564013] 13, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.564061] 14, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.564470] 15, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.564728] 16, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.564855] 17, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.565219] 18, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.566067] 19, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.609056] 20, L1: 1.
Dec 18 15:12:56 test kernel: [ 2111.612610] 21, L1: 1.
Dec 18 15:12:56 test kernel: [ 2112.105622] 22, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.580603] 23, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.612603] 24, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.612838] 25, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.652603] 26, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.664610] 27, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.700612] 28, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.761024] 29, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.761063] 30, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.761169] 31, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.761197] 32, L1: 1.
Dec 18 15:12:57 test kernel: [ 2112.996605] 33, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.532950] 34, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.588613] 35, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.588987] 36, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.589125] 37, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.590631] 38, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.593962] 39, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.593993] 40, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594021] 41, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594046] 42, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594081] 43, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594106] 44, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594130] 45, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594711] 46, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594738] 47, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.594764] 48, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.595443] 49, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.684611] 50, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.880709] 51, L1: 1.
Dec 18 15:12:58 test kernel: [ 2113.970638] 52, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.045031] 53, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.060657] 54, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.091150] 55, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.100728] 56, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.148612] 57, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.171199] 58, L1: 1.
Dec 18 15:12:58 test kernel: [ 2114.211414] 59, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.224903] 60, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.225042] 61, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.225284] 62, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.284723] 63, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.284840] 64, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.284889] 65, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.284934] 66, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.284979] 67, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.285023] 68, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.285067] 69, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.286339] 70, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.325175] 71, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.335170] 72, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.392040] 73, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.412762] 74, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.497762] 75, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.532806] 76, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.550996] 77, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.557772] 78, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.557805] 79, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.557843] [Hermes] Exit Field [6400] -> Value [1000000000000]. Reason: [1c].
Dec 18 15:12:59 test kernel: [ 2114.557872] 80, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.557875] [Hermes] Entry Field [6400] -> Value [1000000000000].
Dec 18 15:12:59 test kernel: [ 2114.557922] 81, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.557955] 82, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.557983] 83, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.558010] 84, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.558040] 85, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.558069] 86, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.559127] 87, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.559156] 88, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.559219] 89, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686577] 90, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686623] 91, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686654] 92, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686679] 93, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686703] 94, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686729] 95, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686758] 96, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686784] 97, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686820] 98, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686899] 99, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686923] 100, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686950] 101, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.686992] 102, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687020] 103, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687046] 104, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687071] 105, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687096] 106, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687120] 107, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687146] 108, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687172] 109, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687198] 110, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687223] 111, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687249] 112, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687275] 113, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687300] 114, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687324] 115, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687350] 116, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687375] 117, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687401] 118, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687425] 119, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687450] 120, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687476] 121, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687500] 122, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687525] 123, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687549] 124, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687575] 125, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687601] 126, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687626] 127, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687650] 128, L1: 1.
Dec 18 15:12:59 test kernel: [ 2114.687676] 129, L1: 1.
